section,category,metric,type,date,value,publish_date,ObjectId
County-level Data,Percent of Cumulative Vaccines by Demographics,North West Region,50-59,,10.3,02/14/2021,5365
County-level Data,Percent of Cumulative Vaccines by Demographics,Pueblo,50-59,,9.7,02/14/2021,5366
County-level Data,Percent of Cumulative Vaccines by Demographics,South Region,50-59,,8.8,02/14/2021,5367
County-level Data,Percent of Cumulative Vaccines by Demographics,South Central Region,50-59,,9.3,02/14/2021,5368
County-level Data,Percent of Cumulative Vaccines by Demographics,South West Region,50-59,,9.8,02/14/2021,5369
County-level Data,Percent of Cumulative Vaccines by Demographics,Weld,50-59,,9.9,02/14/2021,5370
County-level Data,Percent of Cumulative Vaccines by Demographics,Weld,60-69,,7.4,01/31/2021,5371
County-level Data,Percent of Cumulative Vaccines by Demographics,West Region,60-69,,12.4,01/31/2021,5372
County-level Data,Percent of Cumulative Vaccines by Demographics,Adams,60-69,,7.5,02/01/2021,5373
County-level Data,Percent of Cumulative Vaccines by Demographics,Arapahoe,60-69,,8.7,02/01/2021,5374
County-level Data,Percent of Cumulative Vaccines by Demographics,Broomfield & Boulder Region,60-69,,7.5,02/01/2021,5375
County-level Data,Percent of Cumulative Vaccines by Demographics,Denver,60-69,,7.2,02/01/2021,5376
County-level Data,Percent of Cumulative Vaccines by Demographics,Douglas,60-69,,7.5,02/01/2021,5377
County-level Data,Percent of Cumulative Vaccines by Demographics,El Paso,60-69,,8.1,02/01/2021,5378
County-level Data,Percent of Cumulative Vaccines by Demographics,Jefferson,60-69,,8.6,02/01/2021,5379
County-level Data,Percent of Cumulative Vaccines by Demographics,Larimer,60-69,,7.4,02/01/2021,5380
County-level Data,Percent of Cumulative Vaccines by Demographics,Mesa,60-69,,14.1,02/01/2021,5381
County-level Data,Percent of Cumulative Vaccines by Demographics,North East Region,60-69,,11.7,02/01/2021,5382
County-level Data,Percent of Cumulative Vaccines by Demographics,North West Region,60-69,,10.2,02/01/2021,5383
County-level Data,Percent of Cumulative Vaccines by Demographics,Pueblo,60-69,,8.6,02/01/2021,5384
County-level Data,Percent of Cumulative Vaccines by Demographics,South Region,60-69,,11.4,02/01/2021,5385
County-level Data,Percent of Cumulative Vaccines by Demographics,South Central Region,60-69,,11.2,02/01/2021,5386
County-level Data,Percent of Cumulative Vaccines by Demographics,South West Region,60-69,,11.3,02/01/2021,5387
County-level Data,Percent of Cumulative Vaccines by Demographics,Weld,60-69,,7.5,02/01/2021,5388
County-level Data,Percent of Cumulative Vaccines by Demographics,West Region,60-69,,12.4,02/01/2021,5389
County-level Data,Percent of Cumulative Vaccines by Demographics,Adams,60-69,,7.5,02/02/2021,5390
County-level Data,Percent of Cumulative Vaccines by Demographics,Arapahoe,60-69,,8.7,02/02/2021,5391
County-level Data,Percent of Cumulative Vaccines by Demographics,Broomfield & Boulder Region,60-69,,7.5,02/02/2021,5392
County-level Data,Percent of Cumulative Vaccines by Demographics,Denver,60-69,,7.2,02/02/2021,5393
County-level Data,Percent of Cumulative Vaccines by Demographics,Douglas,60-69,,7.4,02/02/2021,5394
County-level Data,Percent of Cumulative Vaccines by Demographics,El Paso,60-69,,8.2,02/02/2021,5395
County-level Data,Percent of Cumulative Vaccines by Demographics,Jefferson,60-69,,8.6,02/02/2021,5396
County-level Data,Percent of Cumulative Vaccines by Demographics,Larimer,60-69,,7.4,02/02/2021,5397
County-level Data,Percent of Cumulative Vaccines by Demographics,Mesa,60-69,,14.1,02/02/2021,5398
County-level Data,Percent of Cumulative Vaccines by Demographics,North East Region,60-69,,11.8,02/02/2021,5399
County-level Data,Percent of Cumulative Vaccines by Demographics,North West Region,60-69,,10.2,02/02/2021,5400
County-level Data,Percent of Cumulative Vaccines by Demographics,Pueblo,60-69,,8.2,02/02/2021,5401
County-level Data,Percent of Cumulative Vaccines by Demographics,South Region,60-69,,11.4,02/02/2021,5402
County-level Data,Percent of Cumulative Vaccines by Demographics,South Central Region,60-69,,11.2,02/02/2021,5403
County-level Data,Percent of Cumulative Vaccines by Demographics,South West Region,60-69,,11.3,02/02/2021,5404
County-level Data,Percent of Cumulative Vaccines by Demographics,Weld,60-69,,7.4,02/02/2021,5405
County-level Data,Percent of Cumulative Vaccines by Demographics,West Region,60-69,,12.4,02/02/2021,5406
County-level Data,Percent of Cumulative Vaccines by Demographics,Adams,60-69,,7.5,02/03/2021,5407
County-level Data,Percent of Cumulative Vaccines by Demographics,Arapahoe,60-69,,8.7,02/03/2021,5408
County-level Data,Percent of Cumulative Vaccines by Demographics,Broomfield & Boulder Region,60-69,,7.6,02/03/2021,5409
County-level Data,Percent of Cumulative Vaccines by Demographics,Denver,60-69,,7.2,02/03/2021,5410
County-level Data,Percent of Cumulative Vaccines by Demographics,Douglas,60-69,,7.4,02/03/2021,5411
County-level Data,Percent of Cumulative Vaccines by Demographics,El Paso,60-69,,8.1,02/03/2021,5412
County-level Data,Percent of Cumulative Vaccines by Demographics,Jefferson,60-69,,8.5,02/03/2021,5413
County-level Data,Percent of Cumulative Vaccines by Demographics,Larimer,60-69,,7.2,02/03/2021,5414
County-level Data,Percent of Cumulative Vaccines by Demographics,Mesa,60-69,,14,02/03/2021,5415
County-level Data,Percent of Cumulative Vaccines by Demographics,North East Region,60-69,,12.3,02/03/2021,5416
County-level Data,Percent of Cumulative Vaccines by Demographics,North West Region,60-69,,10.3,02/03/2021,5417
County-level Data,Percent of Cumulative Vaccines by Demographics,Pueblo,60-69,,8.2,02/03/2021,5418
County-level Data,Percent of Cumulative Vaccines by Demographics,Arapahoe,50-59,,10.8,02/18/2021,5419
County-level Data,Percent of Cumulative Vaccines by Demographics,El Paso,60-69,,8.2,02/04/2021,5420
County-level Data,Percent of Cumulative Vaccines by Demographics,South Central Region,60-69,,12.5,02/06/2021,5421
County-level Data,Percent of Cumulative Vaccines by Demographics,Broomfield & Boulder Region,50-59,,10.4,02/15/2021,5422
County-level Data,Percent of Cumulative Vaccines by Demographics,Jefferson,60-69,,8.5,02/04/2021,5423
County-level Data,Percent of Cumulative Vaccines by Demographics,Larimer,60-69,,7.2,02/04/2021,5424
County-level Data,Percent of Cumulative Vaccines by Demographics,Mesa,60-69,,14,02/04/2021,5425
County-level Data,Percent of Cumulative Vaccines by Demographics,North East Region,60-69,,12.3,02/04/2021,5426
County-level Data,Percent of Cumulative Vaccines by Demographics,North West Region,60-69,,10.6,02/04/2021,5427
County-level Data,Percent of Cumulative Vaccines by Demographics,Pueblo,60-69,,8,02/04/2021,5428
County-level Data,Percent of Cumulative Vaccines by Demographics,South Region,60-69,,12.3,02/04/2021,5429
County-level Data,Percent of Cumulative Vaccines by Demographics,South Central Region,60-69,,11.3,02/04/2021,5430
County-level Data,Percent of Cumulative Vaccines by Demographics,South West Region,60-69,,11.4,02/04/2021,5431
County-level Data,Percent of Cumulative Vaccines by Demographics,Weld,60-69,,7.4,02/04/2021,5432
County-level Data,Percent of Cumulative Vaccines by Demographics,West Region,60-69,,12.4,02/04/2021,5433
County-level Data,Percent of Cumulative Vaccines by Demographics,Adams,60-69,,7.6,02/05/2021,5434
County-level Data,Percent of Cumulative Vaccines by Demographics,Arapahoe,60-69,,8.7,02/05/2021,5435
County-level Data,Percent of Cumulative Vaccines by Demographics,Broomfield & Boulder Region,60-69,,7.8,02/05/2021,5436
County-level Data,Percent of Cumulative Vaccines by Demographics,Denver,60-69,,7.2,02/05/2021,5437
County-level Data,Percent of Cumulative Vaccines by Demographics,Douglas,60-69,,7.4,02/05/2021,5438
County-level Data,Percent of Cumulative Vaccines by Demographics,El Paso,60-69,,7.9,02/05/2021,5439
County-level Data,Percent of Cumulative Vaccines by Demographics,Jefferson,60-69,,8.5,02/05/2021,5440
County-level Data,Percent of Cumulative Vaccines by Demographics,Larimer,60-69,,7,02/05/2021,5441
County-level Data,Percent of Cumulative Vaccines by Demographics,Mesa,60-69,,13.8,02/05/2021,5442
County-level Data,Percent of Cumulative Vaccines by Demographics,North East Region,60-69,,12.6,02/05/2021,5443
County-level Data,Percent of Cumulative Vaccines by Demographics,North West Region,60-69,,10.7,02/05/2021,5444
County-level Data,Percent of Cumulative Vaccines by Demographics,Pueblo,60-69,,8.1,02/05/2021,5445
County-level Data,Percent of Cumulative Vaccines by Demographics,South Region,60-69,,12.8,02/05/2021,5446
County-level Data,Percent of Cumulative Vaccines by Demographics,South Central Region,60-69,,11.5,02/05/2021,5447
County-level Data,Percent of Cumulative Vaccines by Demographics,South West Region,60-69,,11.6,02/05/2021,5448
County-level Data,Percent of Cumulative Vaccines by Demographics,Weld,60-69,,7.4,02/05/2021,5449
County-level Data,Percent of Cumulative Vaccines by Demographics,West Region,60-69,,13.3,02/05/2021,5450
County-level Data,Percent of Cumulative Vaccines by Demographics,Adams,60-69,,7.6,02/06/2021,5451
County-level Data,Percent of Cumulative Vaccines by Demographics,Arapahoe,60-69,,8.7,02/06/2021,5452
County-level Data,Percent of Cumulative Vaccines by Demographics,Broomfield & Boulder Region,60-69,,7.9,02/06/2021,5453
County-level Data,Percent of Cumulative Vaccines by Demographics,Denver,60-69,,7.3,02/06/2021,5454
County-level Data,Percent of Cumulative Vaccines by Demographics,Douglas,60-69,,7.3,02/06/2021,5455
County-level Data,Percent of Cumulative Vaccines by Demographics,El Paso,60-69,,7.8,02/06/2021,5456
County-level Data,Percent of Cumulative Vaccines by Demographics,Jefferson,60-69,,8.4,02/06/2021,5457
County-level Data,Percent of Cumulative Vaccines by Demographics,Larimer,60-69,,6.8,02/06/2021,5458
County-level Data,Percent of Cumulative Vaccines by Demographics,Mesa,60-69,,13,02/06/2021,5459
County-level Data,Percent of Cumulative Vaccines by Demographics,North East Region,60-69,,12.8,02/06/2021,5460
County-level Data,Percent of Cumulative Vaccines by Demographics,North West Region,60-69,,12.3,02/06/2021,5461
County-level Data,Percent of Cumulative Vaccines by Demographics,South West Region,60-69,,11.6,02/06/2021,5462
County-level Data,Percent of Cumulative Vaccines by Demographics,Weld,60-69,,7.4,02/06/2021,5463
County-level Data,Percent of Cumulative Vaccines by Demographics,West Region,60-69,,13.8,02/06/2021,5464
County-level Data,Percent of Cumulative Vaccines by Demographics,Adams,60-69,,7.6,02/07/2021,5465
County-level Data,Percent of Cumulative Vaccines by Demographics,Arapahoe,60-69,,8.7,02/07/2021,5466
County-level Data,Percent of Cumulative Vaccines by Demographics,Broomfield & Boulder Region,60-69,,7.9,02/07/2021,5467
County-level Data,Percent of Cumulative Vaccines by Demographics,Denver,60-69,,7.3,02/07/2021,5468
County-level Data,Percent of Cumulative Vaccines by Demographics,Douglas,60-69,,7.2,02/07/2021,5469
County-level Data,Percent of Cumulative Vaccines by Demographics,El Paso,60-69,,7.7,02/07/2021,5470
County-level Data,Percent of Cumulative Vaccines by Demographics,Jefferson,60-69,,8.5,02/07/2021,5471
County-level Data,Percent of Cumulative Vaccines by Demographics,Larimer,60-69,,6.7,02/07/2021,5472
County-level Data,Percent of Cumulative Vaccines by Demographics,Mesa,60-69,,12.8,02/07/2021,5473
County-level Data,Percent of Cumulative Vaccines by Demographics,North East Region,60-69,,12.7,02/07/2021,5474
County-level Data,Percent of Cumulative Vaccines by Demographics,North West Region,60-69,,13,02/07/2021,5475
County-level Data,Percent of Cumulative Vaccines by Demographics,Pueblo,60-69,,8.2,02/07/2021,5476
County-level Data,Percent of Cumulative Vaccines by Demographics,South Region,60-69,,13.4,02/07/2021,5477
County-level Data,Percent of Cumulative Vaccines by Demographics,South Central Region,60-69,,13.5,02/07/2021,5478
County-level Data,Percent of Cumulative Vaccines by Demographics,South West Region,60-69,,11.7,02/07/2021,5479
County-level Data,Percent of Cumulative Vaccines by Demographics,Weld,60-69,,7.3,02/07/2021,5480
County-level Data,Percent of Cumulative Vaccines by Demographics,West Region,60-69,,13.8,02/07/2021,5481
County-level Data,Percent of Cumulative Vaccines by Demographics,Adams,60-69,,7.6,02/08/2021,5482
County-level Data,Percent of Cumulative Vaccines by Demographics,Arapahoe,60-69,,8.7,02/08/2021,5483
County-level Data,Percent of Cumulative Vaccines by Demographics,Broomfield & Boulder Region,60-69,,7.9,02/08/2021,5484
County-level Data,Percent of Cumulative Vaccines by Demographics,Denver,60-69,,7.3,02/08/2021,5485
County-level Data,Percent of Cumulative Vaccines by Demographics,Douglas,60-69,,7.3,02/08/2021,5486
County-level Data,Percent of Cumulative Vaccines by Demographics,El Paso,60-69,,7.7,02/08/2021,5487
County-level Data,Percent of Cumulative Vaccines by Demographics,Jefferson,60-69,,8.5,02/08/2021,5488
County-level Data,Percent of Cumulative Vaccines by Demographics,Larimer,60-69,,6.8,02/08/2021,5489
County-level Data,Percent of Cumulative Vaccines by Demographics,Mesa,60-69,,12.8,02/08/2021,5490
County-level Data,Percent of Cumulative Vaccines by Demographics,North East Region,60-69,,12.7,02/08/2021,5491
County-level Data,Percent of Cumulative Vaccines by Demographics,North West Region,60-69,,13,02/08/2021,5492
County-level Data,Percent of Cumulative Vaccines by Demographics,Pueblo,60-69,,8.2,02/08/2021,5493
County-level Data,Percent of Cumulative Vaccines by Demographics,South Region,60-69,,13.7,02/08/2021,5494
County-level Data,Percent of Cumulative Vaccines by Demographics,South Central Region,60-69,,13.9,02/08/2021,5495
County-level Data,Percent of Cumulative Vaccines by Demographics,South West Region,60-69,,11.9,02/08/2021,5496
County-level Data,Percent of Cumulative Vaccines by Demographics,Weld,60-69,,7.3,02/08/2021,5497
County-level Data,Percent of Cumulative Vaccines by Demographics,West Region,60-69,,13.7,02/08/2021,5498
County-level Data,Percent of Cumulative Vaccines by Demographics,Adams,60-69,,7.6,02/09/2021,5499
County-level Data,Percent of Cumulative Vaccines by Demographics,Arapahoe,60-69,,8.8,02/09/2021,5500
County-level Data,Percent of Cumulative Vaccines by Demographics,Broomfield & Boulder Region,60-69,,8,02/09/2021,5501
County-level Data,Percent of Cumulative Vaccines by Demographics,Denver,60-69,,7.5,02/09/2021,5502
County-level Data,Percent of Cumulative Vaccines by Demographics,Douglas,60-69,,7.2,02/09/2021,5503
County-level Data,Percent of Cumulative Vaccines by Demographics,El Paso,60-69,,7.9,02/09/2021,5504
County-level Data,Percent of Cumulative Vaccines by Demographics,Jefferson,60-69,,8.5,02/09/2021,5505
County-level Data,Percent of Cumulative Vaccines by Demographics,Larimer,60-69,,6.7,02/09/2021,5506
County-level Data,Percent of Cumulative Vaccines by Demographics,Mesa,60-69,,12.8,02/09/2021,5507
County-level Data,Percent of Cumulative Vaccines by Demographics,North East Region,60-69,,13.2,02/09/2021,5508
County-level Data,Percent of Cumulative Vaccines by Demographics,Denver,50-59,,8.4,02/15/2021,5509
County-level Data,Percent of Cumulative Vaccines by Demographics,Douglas,50-59,,12.3,02/15/2021,5510
County-level Data,Percent of Cumulative Vaccines by Demographics,El Paso,50-59,,10.4,02/15/2021,5511
County-level Data,Percent of Cumulative Vaccines by Demographics,Jefferson,50-59,,10.3,02/15/2021,5512
County-level Data,Percent of Cumulative Vaccines by Demographics,Larimer,50-59,,8.3,02/15/2021,5513
County-level Data,Percent of Cumulative Vaccines by Demographics,Mesa,50-59,,13.5,02/15/2021,5514
County-level Data,Percent of Cumulative Vaccines by Demographics,North East Region,50-59,,9.3,02/15/2021,5515
County-level Data,Percent of Cumulative Vaccines by Demographics,North West Region,50-59,,10.3,02/15/2021,5516
County-level Data,Percent of Cumulative Vaccines by Demographics,Pueblo,50-59,,9.7,02/15/2021,5517
County-level Data,Percent of Cumulative Vaccines by Demographics,South Region,50-59,,8.8,02/15/2021,5518
County-level Data,Percent of Cumulative Vaccines by Demographics,South Central Region,50-59,,9.4,02/15/2021,5519
County-level Data,Percent of Cumulative Vaccines by Demographics,South West Region,50-59,,9.9,02/15/2021,5520
County-level Data,Percent of Cumulative Vaccines by Demographics,Weld,50-59,,10,02/15/2021,5521
County-level Data,Percent of Cumulative Vaccines by Demographics,West Region,50-59,,8.6,02/15/2021,5522
County-level Data,Percent of Cumulative Vaccines by Demographics,Adams,50-59,,11,02/16/2021,5523
County-level Data,Percent of Cumulative Vaccines by Demographics,Arapahoe,50-59,,10.8,02/16/2021,5524
County-level Data,Percent of Cumulative Vaccines by Demographics,Broomfield & Boulder Region,50-59,,10.4,02/16/2021,5525
County-level Data,Percent of Cumulative Vaccines by Demographics,Denver,50-59,,8.3,02/16/2021,5526
County-level Data,Percent of Cumulative Vaccines by Demographics,Douglas,50-59,,12.5,02/16/2021,5527
County-level Data,Percent of Cumulative Vaccines by Demographics,El Paso,50-59,,10.4,02/16/2021,5528
County-level Data,Percent of Cumulative Vaccines by Demographics,Jefferson,50-59,,10.3,02/16/2021,5529
County-level Data,Percent of Cumulative Vaccines by Demographics,Larimer,50-59,,8.4,02/16/2021,5530
County-level Data,Percent of Cumulative Vaccines by Demographics,Mesa,50-59,,13.5,02/16/2021,5531
County-level Data,Percent of Cumulative Vaccines by Demographics,North East Region,50-59,,9.5,02/16/2021,5532
County-level Data,Percent of Cumulative Vaccines by Demographics,North West Region,50-59,,10.3,02/16/2021,5533
County-level Data,Percent of Cumulative Vaccines by Demographics,Pueblo,50-59,,9.7,02/16/2021,5534
County-level Data,Percent of Cumulative Vaccines by Demographics,South Region,50-59,,8.8,02/16/2021,5535
County-level Data,Percent of Cumulative Vaccines by Demographics,South Central Region,50-59,,9.3,02/16/2021,5536
County-level Data,Percent of Cumulative Vaccines by Demographics,South West Region,50-59,,9.9,02/16/2021,5537
County-level Data,Percent of Cumulative Vaccines by Demographics,Weld,50-59,,10,02/16/2021,5538
County-level Data,Percent of Cumulative Vaccines by Demographics,West Region,50-59,,8.7,02/16/2021,5539
County-level Data,Percent of Cumulative Vaccines by Demographics,Adams,50-59,,10.8,02/17/2021,5540
County-level Data,Percent of Cumulative Vaccines by Demographics,Arapahoe,50-59,,10.8,02/17/2021,5541
County-level Data,Percent of Cumulative Vaccines by Demographics,Broomfield & Boulder Region,50-59,,10.3,02/17/2021,5542
County-level Data,Percent of Cumulative Vaccines by Demographics,Denver,50-59,,8.3,02/17/2021,5543
County-level Data,Percent of Cumulative Vaccines by Demographics,Douglas,50-59,,12.7,02/17/2021,5544
County-level Data,Percent of Cumulative Vaccines by Demographics,El Paso,50-59,,10.4,02/17/2021,5545
County-level Data,Percent of Cumulative Vaccines by Demographics,Jefferson,50-59,,10.1,02/17/2021,5546
County-level Data,Percent of Cumulative Vaccines by Demographics,Larimer,50-59,,8.5,02/17/2021,5547
County-level Data,Percent of Cumulative Vaccines by Demographics,Mesa,50-59,,13.3,02/17/2021,5548
County-level Data,Percent of Cumulative Vaccines by Demographics,North East Region,50-59,,9.4,02/17/2021,5549
County-level Data,Percent of Cumulative Vaccines by Demographics,North West Region,50-59,,10.4,02/17/2021,5550
County-level Data,Percent of Cumulative Vaccines by Demographics,Pueblo,50-59,,10.6,02/17/2021,5551
County-level Data,Percent of Cumulative Vaccines by Demographics,South Region,50-59,,8.9,02/17/2021,5552
County-level Data,Percent of Cumulative Vaccines by Demographics,South Central Region,50-59,,9.3,02/17/2021,5553
County-level Data,Percent of Cumulative Vaccines by Demographics,South West Region,50-59,,9.8,02/17/2021,5554
County-level Data,Percent of Cumulative Vaccines by Demographics,Broomfield & Boulder Region,50-59,,10.2,02/18/2021,5555
County-level Data,Percent of Cumulative Vaccines by Demographics,Denver,50-59,,8.2,02/18/2021,5556
County-level Data,Percent of Cumulative Vaccines by Demographics,Douglas,50-59,,12.6,02/18/2021,5557
County-level Data,Percent of Cumulative Vaccines by Demographics,El Paso,50-59,,10.4,02/18/2021,5558
County-level Data,Percent of Cumulative Vaccines by Demographics,Jefferson,50-59,,10.1,02/18/2021,5559
County-level Data,Percent of Cumulative Vaccines by Demographics,Larimer,50-59,,8.5,02/18/2021,5560
County-level Data,Percent of Cumulative Vaccines by Demographics,Mesa,50-59,,12.9,02/18/2021,5561
County-level Data,Percent of Cumulative Vaccines by Demographics,North East Region,50-59,,9.4,02/18/2021,5562
County-level Data,Percent of Cumulative Vaccines by Demographics,North West Region,50-59,,10.4,02/18/2021,5563
County-level Data,Percent of Cumulative Vaccines by Demographics,Pueblo,50-59,,11,02/18/2021,5564
County-level Data,Percent of Cumulative Vaccines by Demographics,South Region,50-59,,9.1,02/18/2021,5565
County-level Data,Percent of Cumulative Vaccines by Demographics,South Central Region,50-59,,9.4,02/18/2021,5566
County-level Data,Percent of Cumulative Vaccines by Demographics,South West Region,50-59,,9.8,02/18/2021,5567
County-level Data,Percent of Cumulative Vaccines by Demographics,Weld,50-59,,9.9,02/18/2021,5568
County-level Data,Percent of Cumulative Vaccines by Demographics,West Region,50-59,,8.7,02/18/2021,5569
County-level Data,Percent of Cumulative Vaccines by Demographics,Adams,50-59,,10.7,02/19/2021,5570
County-level Data,Percent of Cumulative Vaccines by Demographics,Arapahoe,50-59,,10.8,02/19/2021,5571
County-level Data,Percent of Cumulative Vaccines by Demographics,Broomfield & Boulder Region,50-59,,10.1,02/19/2021,5572
County-level Data,Percent of Cumulative Vaccines by Demographics,Denver,50-59,,8.2,02/19/2021,5573
County-level Data,Percent of Cumulative Vaccines by Demographics,Douglas,50-59,,12.6,02/19/2021,5574
County-level Data,Percent of Cumulative Vaccines by Demographics,El Paso,50-59,,10.4,02/19/2021,5575
County-level Data,Percent of Cumulative Vaccines by Demographics,Jefferson,50-59,,10,02/19/2021,5576
County-level Data,Percent of Cumulative Vaccines by Demographics,Larimer,50-59,,8.5,02/19/2021,5577
County-level Data,Percent of Cumulative Vaccines by Demographics,Mesa,50-59,,12.6,02/19/2021,5578
County-level Data,Percent of Cumulative Vaccines by Demographics,North East Region,50-59,,9.4,02/19/2021,5579
County-level Data,Percent of Cumulative Vaccines by Demographics,North West Region,50-59,,10.6,02/19/2021,5580
County-level Data,Percent of Cumulative Vaccines by Demographics,Pueblo,50-59,,11,02/19/2021,5581
County-level Data,Percent of Cumulative Vaccines by Demographics,South Region,50-59,,9.1,02/19/2021,5582
County-level Data,Percent of Cumulative Vaccines by Demographics,South Central Region,50-59,,9.4,02/19/2021,5583
County-level Data,Percent of Cumulative Vaccines by Demographics,South West Region,50-59,,9.8,02/19/2021,5584
County-level Data,Percent of Cumulative Vaccines by Demographics,Weld,50-59,,9.8,02/19/2021,5585
County-level Data,Percent of Cumulative Vaccines by Demographics,West Region,50-59,,8.8,02/19/2021,5586
County-level Data,Percent of Cumulative Vaccines by Demographics,Adams,60-69,,7.7,01/28/2021,5587
County-level Data,Percent of Cumulative Vaccines by Demographics,Arapahoe,60-69,,9.5,01/28/2021,5588
County-level Data,Percent of Cumulative Vaccines by Demographics,Broomfield & Boulder Region,60-69,,7.6,01/28/2021,5589
County-level Data,Percent of Cumulative Vaccines by Demographics,Denver,60-69,,7.4,01/28/2021,5590
County-level Data,Percent of Cumulative Vaccines by Demographics,Douglas,60-69,,8.1,01/28/2021,5591
County-level Data,Percent of Cumulative Vaccines by Demographics,El Paso,60-69,,8.4,01/28/2021,5592
County-level Data,Percent of Cumulative Vaccines by Demographics,Jefferson,60-69,,9.3,01/28/2021,5593
County-level Data,Percent of Cumulative Vaccines by Demographics,Larimer,60-69,,7.5,01/28/2021,5594
County-level Data,Percent of Cumulative Vaccines by Demographics,Mesa,60-69,,14.4,01/28/2021,5595
County-level Data,Percent of Cumulative Vaccines by Demographics,North East Region,60-69,,11.8,01/28/2021,5596
County-level Data,Percent of Cumulative Vaccines by Demographics,North West Region,60-69,,9.7,01/28/2021,5597
County-level Data,Percent of Cumulative Vaccines by Demographics,Pueblo,60-69,,9.5,01/28/2021,5598
County-level Data,Percent of Cumulative Vaccines by Demographics,South Region,60-69,,11.4,01/28/2021,5599
County-level Data,Percent of Cumulative Vaccines by Demographics,South Central Region,60-69,,11.4,01/28/2021,5600
County-level Data,Percent of Cumulative Vaccines by Demographics,Douglas,70-79,,32.4,02/04/2021,5601
County-level Data,Percent of Cumulative Vaccines by Demographics,El Paso,70-79,,32,02/04/2021,5602
County-level Data,Percent of Cumulative Vaccines by Demographics,Jefferson,70-79,,33,02/04/2021,5603
County-level Data,Percent of Cumulative Vaccines by Demographics,Larimer,70-79,,36,02/04/2021,5604
County-level Data,Percent of Cumulative Vaccines by Demographics,Mesa,70-79,,19.9,02/04/2021,5605
County-level Data,Percent of Cumulative Vaccines by Demographics,Larimer,60-69,,12.4,02/18/2021,5606
County-level Data,Percent of Cumulative Vaccines by Demographics,North East Region,60-69,,15.1,02/12/2021,5607
County-level Data,Percent of Cumulative Vaccines by Demographics,El Paso,70-79,,31.2,02/01/2021,5608
County-level Data,Percent of Cumulative Vaccines by Demographics,Broomfield & Boulder Region,70-79,,39.1,02/10/2021,5609
County-level Data,Percent of Cumulative Vaccines by Demographics,Mesa,60-69,,14.2,02/15/2021,5610
County-level Data,Percent of Cumulative Vaccines by Demographics,Jefferson,70-79,,29.1,01/29/2021,5611
County-level Data,Percent of Cumulative Vaccines by Demographics,Denver,70-79,,28,02/07/2021,5612
County-level Data,Percent of Cumulative Vaccines by Demographics,North East Region,70-79,,35.5,02/04/2021,5613
County-level Data,Percent of Cumulative Vaccines by Demographics,North West Region,70-79,,38.9,02/04/2021,5614
County-level Data,Percent of Cumulative Vaccines by Demographics,Pueblo,70-79,,40.5,02/04/2021,5615
County-level Data,Percent of Cumulative Vaccines by Demographics,South Region,70-79,,41.8,02/04/2021,5616
County-level Data,Percent of Cumulative Vaccines by Demographics,South Central Region,70-79,,41.5,02/04/2021,5617
County-level Data,Percent of Cumulative Vaccines by Demographics,South West Region,70-79,,41.4,02/04/2021,5618
County-level Data,Percent of Cumulative Vaccines by Demographics,Weld,70-79,,34.5,02/04/2021,5619
County-level Data,Percent of Cumulative Vaccines by Demographics,West Region,70-79,,41.2,02/04/2021,5620
County-level Data,Percent of Cumulative Vaccines by Demographics,Adams,70-79,,28.5,02/05/2021,5621
County-level Data,Percent of Cumulative Vaccines by Demographics,Arapahoe,70-79,,31.5,02/05/2021,5622
County-level Data,Percent of Cumulative Vaccines by Demographics,Broomfield & Boulder Region,70-79,,39.2,02/05/2021,5623
County-level Data,Percent of Cumulative Vaccines by Demographics,Denver,70-79,,27.5,02/05/2021,5624
County-level Data,Percent of Cumulative Vaccines by Demographics,Douglas,70-79,,32.9,02/05/2021,5625
County-level Data,Percent of Cumulative Vaccines by Demographics,El Paso,70-79,,33.9,02/05/2021,5626
County-level Data,Percent of Cumulative Vaccines by Demographics,Jefferson,70-79,,33.4,02/05/2021,5627
County-level Data,Percent of Cumulative Vaccines by Demographics,Larimer,70-79,,37.5,02/05/2021,5628
County-level Data,Percent of Cumulative Vaccines by Demographics,Mesa,70-79,,20.2,02/05/2021,5629
County-level Data,Percent of Cumulative Vaccines by Demographics,North East Region,70-79,,35.9,02/05/2021,5630
County-level Data,Percent of Cumulative Vaccines by Demographics,North West Region,70-79,,38.9,02/05/2021,5631
County-level Data,Percent of Cumulative Vaccines by Demographics,Pueblo,70-79,,40.3,02/05/2021,5632
County-level Data,Percent of Cumulative Vaccines by Demographics,South Region,70-79,,41.4,02/05/2021,5633
County-level Data,Percent of Cumulative Vaccines by Demographics,South Central Region,70-79,,41.5,02/05/2021,5634
County-level Data,Percent of Cumulative Vaccines by Demographics,South West Region,70-79,,41,02/05/2021,5635
County-level Data,Percent of Cumulative Vaccines by Demographics,Weld,70-79,,34.9,02/05/2021,5636
County-level Data,Percent of Cumulative Vaccines by Demographics,West Region,70-79,,39.9,02/05/2021,5637
County-level Data,Percent of Cumulative Vaccines by Demographics,Adams,70-79,,28.7,02/06/2021,5638
County-level Data,Percent of Cumulative Vaccines by Demographics,Arapahoe,70-79,,31.9,02/06/2021,5639
County-level Data,Percent of Cumulative Vaccines by Demographics,Broomfield & Boulder Region,70-79,,39.1,02/06/2021,5640
County-level Data,Percent of Cumulative Vaccines by Demographics,Denver,70-79,,27.8,02/06/2021,5641
