Data as of,Start Date,End Date,Group,Year,Month,MMWR Week,Week Ending Date,State,COVID-19 Deaths,Total Deaths,Percent of Expected Deaths,Pneumonia Deaths,Pneumonia and COVID-19 Deaths,Influenza Deaths,"Pneumonia, Influenza, or COVID-19 Deaths",Footnote
02/19/2021,12/20/2020,12/26/2020,By Week,2020,,52,12/26/2020,Hawaii,,198,82,15,,0,18,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
02/19/2021,12/27/2020,01/02/2021,By Week,2020/2021,,53,01/02/2021,Hawaii,,221,92,11,,0,14,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
02/19/2021,01/03/2021,01/09/2021,By Week,2021,,1,01/09/2021,Hawaii,,208,85,18,,0,22,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
02/19/2021,01/10/2021,01/16/2021,By Week,2021,,2,01/16/2021,Hawaii,,208,86,17,,0,18,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
02/19/2021,01/17/2021,01/23/2021,By Week,2021,,3,01/23/2021,Hawaii,,164,65,14,,0,18,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
02/19/2021,01/24/2021,01/30/2021,By Week,2021,,4,01/30/2021,Hawaii,,174,78,10,,0,14,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
02/19/2021,01/31/2021,02/06/2021,By Week,2021,,5,02/06/2021,Hawaii,,172,73,,,0,,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
02/19/2021,02/07/2021,02/13/2021,By Week,2021,,6,02/13/2021,Hawaii,,112,52,10,,0,10,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
02/19/2021,12/29/2019,01/04/2020,By Week,2019/2020,,1,01/04/2020,Idaho,0,278,94,18,0,,20,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
02/19/2021,01/05/2020,01/11/2020,By Week,2020,,2,01/11/2020,Idaho,0,292,96,14,0,,16,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
02/19/2021,01/12/2020,01/18/2020,By Week,2020,,3,01/18/2020,Idaho,0,293,109,18,0,,19,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
02/19/2021,01/19/2020,01/25/2020,By Week,2020,,4,01/25/2020,Idaho,0,275,100,15,0,0,15,
02/19/2021,01/26/2020,02/01/2020,By Week,2020,,5,02/01/2020,Idaho,0,249,88,11,0,,12,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
02/19/2021,02/02/2020,02/08/2020,By Week,2020,,6,02/08/2020,Idaho,0,292,104,18,0,,20,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
02/19/2021,02/09/2020,02/15/2020,By Week,2020,,7,02/15/2020,Idaho,0,279,89,11,0,,12,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
02/19/2021,02/16/2020,02/22/2020,By Week,2020,,8,02/22/2020,Idaho,0,318,110,17,0,,21,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
02/19/2021,02/23/2020,02/29/2020,By Week,2020,,9,02/29/2020,Idaho,0,290,99,17,0,,20,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
02/19/2021,03/01/2020,03/07/2020,By Week,2020,,10,03/07/2020,Idaho,0,278,96,17,0,,20,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
02/19/2021,03/08/2020,03/14/2020,By Week,2020,,11,03/14/2020,Idaho,0,282,104,18,0,,21,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
02/19/2021,03/15/2020,03/21/2020,By Week,2020,,12,03/21/2020,Idaho,0,308,103,22,0,,26,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
02/19/2021,03/22/2020,03/28/2020,By Week,2020,,13,03/28/2020,Idaho,,332,127,15,,,21,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
02/19/2021,03/29/2020,04/04/2020,By Week,2020,,14,04/04/2020,Idaho,,271,94,15,,,22,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
02/19/2021,04/05/2020,04/11/2020,By Week,2020,,15,04/11/2020,Idaho,22,306,107,18,,0,35,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
02/19/2021,04/12/2020,04/18/2020,By Week,2020,,16,04/18/2020,Idaho,12,283,101,13,,0,20,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
02/19/2021,04/19/2020,04/25/2020,By Week,2020,,17,04/25/2020,Idaho,12,262,101,15,,0,24,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
02/19/2021,04/26/2020,05/02/2020,By Week,2020,,18,05/02/2020,Idaho,,252,96,14,,0,16,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
02/19/2021,05/03/2020,05/09/2020,By Week,2020,,19,05/09/2020,Idaho,,304,117,,,,13,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
02/19/2021,05/10/2020,05/16/2020,By Week,2020,,20,05/16/2020,Idaho,,269,99,11,,0,15,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
02/19/2021,05/17/2020,05/23/2020,By Week,2020,,21,05/23/2020,Idaho,,262,98,11,,0,17,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
02/19/2021,05/24/2020,05/30/2020,By Week,2020,,22,05/30/2020,Idaho,,279,103,,0,0,12,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
02/19/2021,05/31/2020,06/06/2020,By Week,2020,,23,06/06/2020,Idaho,,293,111,,0,0,,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
02/19/2021,06/07/2020,06/13/2020,By Week,2020,,24,06/13/2020,Idaho,,286,107,10,,0,13,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
02/19/2021,06/14/2020,06/20/2020,By Week,2020,,25,06/20/2020,Idaho,0,282,104,12,0,0,12,
02/19/2021,06/21/2020,06/27/2020,By Week,2020,,26,06/27/2020,Idaho,,296,117,14,,0,17,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
02/19/2021,06/28/2020,07/04/2020,By Week,2020,,27,07/04/2020,Idaho,,281,107,15,0,0,19,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
02/19/2021,07/05/2020,07/11/2020,By Week,2020,,28,07/11/2020,Idaho,15,287,111,,,0,20,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
02/19/2021,07/12/2020,07/18/2020,By Week,2020,,29,07/18/2020,Idaho,26,312,125,16,,0,38,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
02/19/2021,07/19/2020,07/25/2020,By Week,2020,,30,07/25/2020,Idaho,45,328,131,27,23,0,49,
02/19/2021,07/26/2020,08/01/2020,By Week,2020,,31,08/01/2020,Idaho,50,327,131,33,22,0,61,
02/19/2021,08/02/2020,08/08/2020,By Week,2020,,32,08/08/2020,Idaho,40,312,118,22,15,0,47,
02/19/2021,08/09/2020,08/15/2020,By Week,2020,,33,08/15/2020,Idaho,32,319,130,23,12,0,43,
02/19/2021,08/16/2020,08/22/2020,By Week,2020,,34,08/22/2020,Idaho,57,360,142,30,23,0,64,
02/19/2021,08/23/2020,08/29/2020,By Week,2020,,35,08/29/2020,Idaho,28,327,127,24,11,0,41,
02/19/2021,08/30/2020,09/05/2020,By Week,2020,,36,09/05/2020,Idaho,38,352,133,31,17,0,52,
02/19/2021,09/06/2020,09/12/2020,By Week,2020,,37,09/12/2020,Idaho,25,321,125,19,11,0,33,
02/19/2021,09/13/2020,09/19/2020,By Week,2020,,38,09/19/2020,Idaho,19,320,115,12,,0,26,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
02/19/2021,09/20/2020,09/26/2020,By Week,2020,,39,09/26/2020,Idaho,25,292,107,18,13,0,30,
02/19/2021,09/27/2020,10/03/2020,By Week,2020,,40,10/03/2020,Idaho,31,328,125,23,14,0,40,
02/19/2021,10/04/2020,10/10/2020,By Week,2020,,41,10/10/2020,Idaho,25,300,119,17,14,0,28,
02/19/2021,10/11/2020,10/17/2020,By Week,2020,,42,10/17/2020,Idaho,37,326,116,23,13,,47,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
02/19/2021,10/18/2020,10/24/2020,By Week,2020,,43,10/24/2020,Idaho,43,340,126,31,21,,53,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
02/19/2021,10/25/2020,10/31/2020,By Week,2020,,44,10/31/2020,Idaho,68,351,131,40,26,,82,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
02/19/2021,11/01/2020,11/07/2020,By Week,2020,,45,11/07/2020,Idaho,76,365,133,42,33,0,85,
02/19/2021,11/08/2020,11/14/2020,By Week,2020,,46,11/14/2020,Idaho,83,409,150,47,34,0,96,
02/19/2021,11/15/2020,11/21/2020,By Week,2020,,47,11/21/2020,Idaho,91,390,162,51,38,0,104,
02/19/2021,11/22/2020,11/28/2020,By Week,2020,,48,11/28/2020,Idaho,99,424,158,57,47,0,109,
02/19/2021,11/29/2020,12/05/2020,By Week,2020,,49,12/05/2020,Idaho,128,397,153,56,48,0,136,
02/19/2021,12/06/2020,12/12/2020,By Week,2020,,50,12/12/2020,Idaho,98,372,130,52,41,0,109,
02/19/2021,12/13/2020,12/19/2020,By Week,2020,,51,12/19/2020,Idaho,101,393,135,56,46,,111,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
02/19/2021,12/20/2020,12/26/2020,By Week,2020,,52,12/26/2020,Idaho,98,389,139,64,53,,110,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
02/19/2021,12/27/2020,01/02/2021,By Week,2020/2021,,53,01/02/2021,Idaho,80,339,121,45,39,0,86,
02/19/2021,01/03/2021,01/09/2021,By Week,2021,,1,01/09/2021,Idaho,70,349,118,45,33,0,82,
02/19/2021,01/10/2021,01/16/2021,By Week,2021,,2,01/16/2021,Idaho,34,246,80,21,16,,40,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
02/19/2021,01/17/2021,01/23/2021,By Week,2021,,3,01/23/2021,Idaho,43,238,88,32,27,0,48,
02/19/2021,01/24/2021,01/30/2021,By Week,2021,,4,01/30/2021,Idaho,32,191,69,24,20,0,36,
02/19/2021,01/31/2021,02/06/2021,By Week,2021,,5,02/06/2021,Idaho,25,205,73,18,11,0,32,
02/19/2021,02/07/2021,02/13/2021,By Week,2021,,6,02/13/2021,Idaho,12,111,39,,,0,12,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
02/19/2021,12/29/2019,01/04/2020,By Week,2019/2020,,1,01/04/2020,Illinois,,2191,95,144,,,146,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
02/19/2021,01/05/2020,01/11/2020,By Week,2020,,2,01/11/2020,Illinois,0,2252,95,154,0,10,164,
02/19/2021,01/12/2020,01/18/2020,By Week,2020,,3,01/18/2020,Illinois,,2231,97,144,0,,154,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
02/19/2021,01/19/2020,01/25/2020,By Week,2020,,4,01/25/2020,Illinois,0,2199,98,157,0,16,173,
02/19/2021,01/26/2020,02/01/2020,By Week,2020,,5,02/01/2020,Illinois,0,2137,97,155,0,16,171,
02/19/2021,02/02/2020,02/08/2020,By Week,2020,,6,02/08/2020,Illinois,0,2232,99,157,0,10,167,
02/19/2021,02/09/2020,02/15/2020,By Week,2020,,7,02/15/2020,Illinois,0,2217,101,143,0,11,154,
02/19/2021,02/16/2020,02/22/2020,By Week,2020,,8,02/22/2020,Illinois,0,2206,100,143,0,14,157,
02/19/2021,02/23/2020,02/29/2020,By Week,2020,,9,02/29/2020,Illinois,0,2208,104,140,0,19,159,
02/19/2021,03/01/2020,03/07/2020,By Week,2020,,10,03/07/2020,Illinois,0,2254,106,173,0,27,200,
02/19/2021,03/08/2020,03/14/2020,By Week,2020,,11,03/14/2020,Illinois,,2191,103,167,,20,187,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
02/19/2021,03/15/2020,03/21/2020,By Week,2020,,12,03/21/2020,Illinois,14,2281,106,169,,22,200,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
02/19/2021,03/22/2020,03/28/2020,By Week,2020,,13,03/28/2020,Illinois,73,2303,111,235,44,16,279,
02/19/2021,03/29/2020,04/04/2020,By Week,2020,,14,04/04/2020,Illinois,299,2622,125,370,177,,498,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
02/19/2021,04/05/2020,04/11/2020,By Week,2020,,15,04/11/2020,Illinois,468,2870,138,424,252,,645,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
02/19/2021,04/12/2020,04/18/2020,By Week,2020,,16,04/18/2020,Illinois,589,2912,145,505,324,,775,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
02/19/2021,04/19/2020,04/25/2020,By Week,2020,,17,04/25/2020,Illinois,677,3010,150,459,326,,811,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
02/19/2021,04/26/2020,05/02/2020,By Week,2020,,18,05/02/2020,Illinois,741,2952,146,530,377,0,894,
02/19/2021,05/03/2020,05/09/2020,By Week,2020,,19,05/09/2020,Illinois,789,2961,152,528,398,0,919,
02/19/2021,05/10/2020,05/16/2020,By Week,2020,,20,05/16/2020,Illinois,696,2864,145,431,315,,814,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
02/19/2021,05/17/2020,05/23/2020,By Week,2020,,21,05/23/2020,Illinois,575,2639,134,431,303,,704,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
02/19/2021,05/24/2020,05/30/2020,By Week,2020,,22,05/30/2020,Illinois,470,2548,130,301,209,0,562,
02/19/2021,05/31/2020,06/06/2020,By Week,2020,,23,06/06/2020,Illinois,428,2509,130,310,203,0,535,
02/19/2021,06/07/2020,06/13/2020,By Week,2020,,24,06/13/2020,Illinois,318,2269,120,261,165,0,414,
02/19/2021,06/14/2020,06/20/2020,By Week,2020,,25,06/20/2020,Illinois,269,2255,118,208,120,0,357,
02/19/2021,06/21/2020,06/27/2020,By Week,2020,,26,06/27/2020,Illinois,150,2131,113,138,54,0,234,
02/19/2021,06/28/2020,07/04/2020,By Week,2020,,27,07/04/2020,Illinois,146,2182,115,155,62,0,239,
02/19/2021,07/05/2020,07/11/2020,By Week,2020,,28,07/11/2020,Illinois,110,2189,115,152,45,0,217,
02/19/2021,07/12/2020,07/18/2020,By Week,2020,,29,07/18/2020,Illinois,89,2087,110,115,33,0,171,
02/19/2021,07/19/2020,07/25/2020,By Week,2020,,30,07/25/2020,Illinois,82,2034,108,133,38,,178,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
02/19/2021,07/26/2020,08/01/2020,By Week,2020,,31,08/01/2020,Illinois,90,2071,109,124,38,0,176,
02/19/2021,08/02/2020,08/08/2020,By Week,2020,,32,08/08/2020,Illinois,98,2138,113,138,40,0,196,
02/19/2021,08/09/2020,08/15/2020,By Week,2020,,33,08/15/2020,Illinois,102,2125,115,147,38,0,211,
02/19/2021,08/16/2020,08/22/2020,By Week,2020,,34,08/22/2020,Illinois,97,2150,114,141,40,0,198,
02/19/2021,08/23/2020,08/29/2020,By Week,2020,,35,08/29/2020,Illinois,130,2118,112,156,60,0,226,
02/19/2021,08/30/2020,09/05/2020,By Week,2020,,36,09/05/2020,Illinois,119,2196,115,148,50,,218,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
02/19/2021,09/06/2020,09/12/2020,By Week,2020,,37,09/12/2020,Illinois,119,2080,105,134,57,0,196,
02/19/2021,09/13/2020,09/19/2020,By Week,2020,,38,09/19/2020,Illinois,128,2079,104,154,52,,231,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
02/19/2021,09/20/2020,09/26/2020,By Week,2020,,39,09/26/2020,Illinois,139,2295,116,172,65,,247,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
02/19/2021,09/27/2020,10/03/2020,By Week,2020,,40,10/03/2020,Illinois,146,2137,106,169,61,,255,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
02/19/2021,10/04/2020,10/10/2020,By Week,2020,,41,10/10/2020,Illinois,188,2331,120,200,88,0,300,
02/19/2021,10/11/2020,10/17/2020,By Week,2020,,42,10/17/2020,Illinois,226,2280,112,211,101,,337,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
02/19/2021,10/18/2020,10/24/2020,By Week,2020,,43,10/24/2020,Illinois,264,2289,111,238,125,,377,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
02/19/2021,10/25/2020,10/31/2020,By Week,2020,,44,10/31/2020,Illinois,329,2453,120,238,140,0,427,
02/19/2021,11/01/2020,11/07/2020,By Week,2020,,45,11/07/2020,Illinois,511,2695,130,344,239,0,616,
02/19/2021,11/08/2020,11/14/2020,By Week,2020,,46,11/14/2020,Illinois,672,2904,140,424,320,0,776,
02/19/2021,11/15/2020,11/21/2020,By Week,2020,,47,11/21/2020,Illinois,935,3183,155,561,458,0,1038,
02/19/2021,11/22/2020,11/28/2020,By Week,2020,,48,11/28/2020,Illinois,932,3147,151,567,466,0,1033,
02/19/2021,11/29/2020,12/05/2020,By Week,2020,,49,12/05/2020,Illinois,1026,3273,154,597,491,,1133,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
02/19/2021,12/06/2020,12/12/2020,By Week,2020,,50,12/12/2020,Illinois,1027,3329,155,568,451,,1145,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
02/19/2021,12/13/2020,12/19/2020,By Week,2020,,51,12/19/2020,Illinois,915,3119,148,588,463,0,1040,
02/19/2021,12/20/2020,12/26/2020,By Week,2020,,52,12/26/2020,Illinois,860,3023,137,549,427,0,982,
02/19/2021,12/27/2020,01/02/2021,By Week,2020/2021,,53,01/02/2021,Illinois,783,3001,136,465,364,0,884,
02/19/2021,01/03/2021,01/09/2021,By Week,2021,,1,01/09/2021,Illinois,622,2701,117,434,321,,735,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
02/19/2021,01/10/2021,01/16/2021,By Week,2021,,2,01/16/2021,Illinois,522,2514,106,417,301,0,638,
02/19/2021,01/17/2021,01/23/2021,By Week,2021,,3,01/23/2021,Illinois,422,2189,95,335,243,0,514,
02/19/2021,01/24/2021,01/30/2021,By Week,2021,,4,01/30/2021,Illinois,362,2083,93,294,204,,453,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
02/19/2021,01/31/2021,02/06/2021,By Week,2021,,5,02/06/2021,Illinois,250,1874,85,227,143,0,334,
02/19/2021,02/07/2021,02/13/2021,By Week,2021,,6,02/13/2021,Illinois,134,1049,46,123,86,0,171,
02/19/2021,12/29/2019,01/04/2020,By Week,2019/2020,,1,01/04/2020,Indiana,0,1470,102,119,0,14,133,
02/19/2021,01/05/2020,01/11/2020,By Week,2020,,2,01/11/2020,Indiana,0,1386,96,106,0,14,120,
02/19/2021,01/12/2020,01/18/2020,By Week,2020,,3,01/18/2020,Indiana,0,1389,99,102,0,,107,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
02/19/2021,01/19/2020,01/25/2020,By Week,2020,,4,01/25/2020,Indiana,0,1422,102,97,0,,105,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
02/19/2021,01/26/2020,02/01/2020,By Week,2020,,5,02/01/2020,Indiana,0,1379,100,96,0,,103,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
02/19/2021,02/02/2020,02/08/2020,By Week,2020,,6,02/08/2020,Indiana,0,1362,96,106,0,10,116,
02/19/2021,02/09/2020,02/15/2020,By Week,2020,,7,02/15/2020,Indiana,0,1429,106,92,0,,101,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
02/19/2021,02/16/2020,02/22/2020,By Week,2020,,8,02/22/2020,Indiana,0,1411,103,105,0,13,118,
02/19/2021,02/23/2020,02/29/2020,By Week,2020,,9,02/29/2020,Indiana,0,1449,110,105,0,18,123,
02/19/2021,03/01/2020,03/07/2020,By Week,2020,,10,03/07/2020,Indiana,0,1372,102,96,0,14,110,
02/19/2021,03/08/2020,03/14/2020,By Week,2020,,11,03/14/2020,Indiana,0,1406,104,114,0,15,129,
02/19/2021,03/15/2020,03/21/2020,By Week,2020,,12,03/21/2020,Indiana,15,1329,100,94,,14,115,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
02/19/2021,03/22/2020,03/28/2020,By Week,2020,,13,03/28/2020,Indiana,51,1485,111,132,24,14,172,
02/19/2021,03/29/2020,04/04/2020,By Week,2020,,14,04/04/2020,Indiana,158,1581,119,220,92,,291,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
02/19/2021,04/05/2020,04/11/2020,By Week,2020,,15,04/11/2020,Indiana,235,1632,126,238,122,,354,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
02/19/2021,04/12/2020,04/18/2020,By Week,2020,,16,04/18/2020,Indiana,273,1510,120,217,126,0,364,
02/19/2021,04/19/2020,04/25/2020,By Week,2020,,17,04/25/2020,Indiana,308,1594,128,228,128,,409,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
02/19/2021,04/26/2020,05/02/2020,By Week,2020,,18,05/02/2020,Indiana,293,1536,123,223,115,,405,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
02/19/2021,05/03/2020,05/09/2020,By Week,2020,,19,05/09/2020,Indiana,263,1582,125,179,101,,341,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
02/19/2021,05/10/2020,05/16/2020,By Week,2020,,20,05/16/2020,Indiana,255,1570,131,154,79,,331,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
02/19/2021,05/17/2020,05/23/2020,By Week,2020,,21,05/23/2020,Indiana,198,1473,120,139,66,0,271,
02/19/2021,05/24/2020,05/30/2020,By Week,2020,,22,05/30/2020,Indiana,146,1381,118,132,63,0,215,
02/19/2021,05/31/2020,06/06/2020,By Week,2020,,23,06/06/2020,Indiana,139,1396,115,123,60,,203,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
02/19/2021,06/07/2020,06/13/2020,By Week,2020,,24,06/13/2020,Indiana,127,1392,116,115,55,0,187,
02/19/2021,06/14/2020,06/20/2020,By Week,2020,,25,06/20/2020,Indiana,111,1353,115,112,41,0,182,
02/19/2021,06/21/2020,06/27/2020,By Week,2020,,26,06/27/2020,Indiana,77,1377,113,101,19,0,159,
02/19/2021,06/28/2020,07/04/2020,By Week,2020,,27,07/04/2020,Indiana,63,1343,112,92,17,0,138,
02/19/2021,07/05/2020,07/11/2020,By Week,2020,,28,07/11/2020,Indiana,81,1352,118,103,37,0,147,
02/19/2021,07/12/2020,07/18/2020,By Week,2020,,29,07/18/2020,Indiana,64,1382,115,96,24,,137,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
02/19/2021,07/19/2020,07/25/2020,By Week,2020,,30,07/25/2020,Indiana,77,1312,113,102,31,,149,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
02/19/2021,07/26/2020,08/01/2020,By Week,2020,,31,08/01/2020,Indiana,79,1362,115,101,34,0,146,
02/19/2021,08/02/2020,08/08/2020,By Week,2020,,32,08/08/2020,Indiana,77,1343,114,108,37,0,148,
02/19/2021,08/09/2020,08/15/2020,By Week,2020,,33,08/15/2020,Indiana,98,1368,115,107,38,0,167,
02/19/2021,08/16/2020,08/22/2020,By Week,2020,,34,08/22/2020,Indiana,97,1356,116,119,49,0,167,
02/19/2021,08/23/2020,08/29/2020,By Week,2020,,35,08/29/2020,Indiana,78,1357,113,102,35,0,145,
02/19/2021,08/30/2020,09/05/2020,By Week,2020,,36,09/05/2020,Indiana,74,1268,106,114,41,0,147,
02/19/2021,09/06/2020,09/12/2020,By Week,2020,,37,09/12/2020,Indiana,90,1336,111,117,46,0,161,
02/19/2021,09/13/2020,09/19/2020,By Week,2020,,38,09/19/2020,Indiana,97,1402,118,117,45,0,169,
02/19/2021,09/20/2020,09/26/2020,By Week,2020,,39,09/26/2020,Indiana,98,1433,117,109,40,0,167,
02/19/2021,09/27/2020,10/03/2020,By Week,2020,,40,10/03/2020,Indiana,143,1408,116,151,70,0,224,
02/19/2021,10/04/2020,10/10/2020,By Week,2020,,41,10/10/2020,Indiana,139,1439,120,148,70,0,217,
02/19/2021,10/11/2020,10/17/2020,By Week,2020,,42,10/17/2020,Indiana,199,1517,123,179,101,0,277,
02/19/2021,10/18/2020,10/24/2020,By Week,2020,,43,10/24/2020,Indiana,207,1507,118,167,94,0,280,
02/19/2021,10/25/2020,10/31/2020,By Week,2020,,44,10/31/2020,Indiana,264,1584,123,217,136,0,345,
02/19/2021,11/01/2020,11/07/2020,By Week,2020,,45,11/07/2020,Indiana,332,1635,132,227,164,,395,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
02/19/2021,11/08/2020,11/14/2020,By Week,2020,,46,11/14/2020,Indiana,373,1704,133,253,189,0,437,
02/19/2021,11/15/2020,11/21/2020,By Week,2020,,47,11/21/2020,Indiana,535,1905,149,336,264,,608,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
02/19/2021,11/22/2020,11/28/2020,By Week,2020,,48,11/28/2020,Indiana,599,1982,157,368,293,,675,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
02/19/2021,11/29/2020,12/05/2020,By Week,2020,,49,12/05/2020,Indiana,627,1900,142,386,297,,717,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
02/19/2021,12/06/2020,12/12/2020,By Week,2020,,50,12/12/2020,Indiana,713,2024,152,416,331,,799,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
02/19/2021,12/13/2020,12/19/2020,By Week,2020,,51,12/19/2020,Indiana,637,1895,140,398,319,,717,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
02/19/2021,12/20/2020,12/26/2020,By Week,2020,,52,12/26/2020,Indiana,522,1676,121,311,248,,585,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
02/19/2021,12/27/2020,01/02/2021,By Week,2020/2021,,53,01/02/2021,Indiana,482,1419,102,313,260,0,535,
02/19/2021,01/03/2021,01/09/2021,By Week,2021,,1,01/09/2021,Indiana,288,1058,74,189,149,0,328,
02/19/2021,01/10/2021,01/16/2021,By Week,2021,,2,01/16/2021,Indiana,254,883,61,148,124,0,278,
