Data as of,Start Date,End Date,Group,Year,Month,MMWR Week,Week Ending Date,State,COVID-19 Deaths,Total Deaths,Percent of Expected Deaths,Pneumonia Deaths,Pneumonia and COVID-19 Deaths,Influenza Deaths,"Pneumonia, Influenza, or COVID-19 Deaths",Footnote
01/21/2021,11/01/2020,11/07/2020,By Week,2020,,45,11/07/2020,Iowa,255,850,145,115,85,0,285,
01/21/2021,11/08/2020,11/14/2020,By Week,2020,,46,11/14/2020,Iowa,306,894,149,137,95,0,348,
01/21/2021,11/15/2020,11/21/2020,By Week,2020,,47,11/21/2020,Iowa,419,983,161,190,152,,457,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
01/21/2021,11/22/2020,11/28/2020,By Week,2020,,48,11/28/2020,Iowa,394,954,164,185,156,0,423,
01/21/2021,11/29/2020,12/05/2020,By Week,2020,,49,12/05/2020,Iowa,402,960,156,199,158,0,443,
01/21/2021,12/06/2020,12/12/2020,By Week,2020,,50,12/12/2020,Iowa,313,890,149,152,120,0,345,
01/21/2021,12/13/2020,12/19/2020,By Week,2020,,51,12/19/2020,Iowa,250,752,120,112,81,0,281,
01/21/2021,12/20/2020,12/26/2020,By Week,2020,,52,12/26/2020,Iowa,154,619,100,72,44,0,182,
01/21/2021,12/27/2020,01/02/2021,By Week,,,53,01/02/2021,Iowa,49,347,56,38,20,,67,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
01/21/2021,01/03/2021,01/09/2021,By Week,2021,,1,01/09/2021,Iowa,31,310,48,22,13,0,40,
01/21/2021,01/10/2021,01/16/2021,By Week,2021,,2,01/16/2021,Iowa,10,123,19,,,0,13,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
01/21/2021,12/29/2019,01/04/2020,By Week,,,1,01/04/2020,Kansas,0,592,101,48,0,,57,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
01/21/2021,01/05/2020,01/11/2020,By Week,2020,,2,01/11/2020,Kansas,0,560,97,38,0,,43,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
01/21/2021,01/12/2020,01/18/2020,By Week,2020,,3,01/18/2020,Kansas,0,577,105,40,0,,48,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
01/21/2021,01/19/2020,01/25/2020,By Week,2020,,4,01/25/2020,Kansas,0,572,100,45,0,11,56,
01/21/2021,01/26/2020,02/01/2020,By Week,2020,,5,02/01/2020,Kansas,0,548,98,36,0,,43,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
01/21/2021,02/02/2020,02/08/2020,By Week,2020,,6,02/08/2020,Kansas,0,503,91,27,0,,36,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
01/21/2021,02/09/2020,02/15/2020,By Week,2020,,7,02/15/2020,Kansas,0,575,101,38,0,,44,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
01/21/2021,02/16/2020,02/22/2020,By Week,2020,,8,02/22/2020,Kansas,0,559,98,37,0,10,47,
01/21/2021,02/23/2020,02/29/2020,By Week,2020,,9,02/29/2020,Kansas,0,548,100,33,0,14,47,
01/21/2021,03/01/2020,03/07/2020,By Week,2020,,10,03/07/2020,Kansas,0,575,102,43,0,14,57,
01/21/2021,03/08/2020,03/14/2020,By Week,2020,,11,03/14/2020,Kansas,,522,94,47,0,,55,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
01/21/2021,03/15/2020,03/21/2020,By Week,2020,,12,03/21/2020,Kansas,,514,96,27,0,15,43,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
01/21/2021,03/22/2020,03/28/2020,By Week,2020,,13,03/28/2020,Kansas,,523,100,43,,,48,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
01/21/2021,03/29/2020,04/04/2020,By Week,2020,,14,04/04/2020,Kansas,21,548,109,43,,0,55,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
01/21/2021,04/05/2020,04/11/2020,By Week,2020,,15,04/11/2020,Kansas,36,525,103,57,14,,80,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
01/21/2021,04/12/2020,04/18/2020,By Week,2020,,16,04/18/2020,Kansas,42,546,112,44,21,,66,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
01/21/2021,04/19/2020,04/25/2020,By Week,2020,,17,04/25/2020,Kansas,22,541,112,42,13,,52,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
01/21/2021,04/26/2020,05/02/2020,By Week,2020,,18,05/02/2020,Kansas,25,524,107,34,12,0,47,
01/21/2021,05/03/2020,05/09/2020,By Week,2020,,19,05/09/2020,Kansas,34,505,102,40,15,0,59,
01/21/2021,05/10/2020,05/16/2020,By Week,2020,,20,05/16/2020,Kansas,27,529,113,35,,0,56,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
01/21/2021,05/17/2020,05/23/2020,By Week,2020,,21,05/23/2020,Kansas,,518,108,24,,0,29,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
01/21/2021,05/24/2020,05/30/2020,By Week,2020,,22,05/30/2020,Kansas,14,505,107,23,,,33,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
01/21/2021,05/31/2020,06/06/2020,By Week,2020,,23,06/06/2020,Kansas,18,499,103,30,,0,41,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
01/21/2021,06/07/2020,06/13/2020,By Week,2020,,24,06/13/2020,Kansas,,515,110,33,,0,38,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
01/21/2021,06/14/2020,06/20/2020,By Week,2020,,25,06/20/2020,Kansas,20,507,107,34,14,0,40,
01/21/2021,06/21/2020,06/27/2020,By Week,2020,,26,06/27/2020,Kansas,17,522,105,31,11,0,37,
01/21/2021,06/28/2020,07/04/2020,By Week,2020,,27,07/04/2020,Kansas,12,562,117,28,,0,32,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
01/21/2021,07/05/2020,07/11/2020,By Week,2020,,28,07/11/2020,Kansas,16,503,107,14,0,0,30,
01/21/2021,07/12/2020,07/18/2020,By Week,2020,,29,07/18/2020,Kansas,24,517,108,25,,0,40,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
01/21/2021,07/19/2020,07/25/2020,By Week,2020,,30,07/25/2020,Kansas,35,539,114,35,13,0,57,
01/21/2021,07/26/2020,08/01/2020,By Week,2020,,31,08/01/2020,Kansas,40,543,119,40,19,0,61,
01/21/2021,08/02/2020,08/08/2020,By Week,2020,,32,08/08/2020,Kansas,37,599,129,44,16,0,65,
01/21/2021,08/09/2020,08/15/2020,By Week,2020,,33,08/15/2020,Kansas,40,576,123,41,15,0,66,
01/21/2021,08/16/2020,08/22/2020,By Week,2020,,34,08/22/2020,Kansas,40,513,112,35,12,0,63,
01/21/2021,08/23/2020,08/29/2020,By Week,2020,,35,08/29/2020,Kansas,50,531,117,35,15,0,70,
01/21/2021,08/30/2020,09/05/2020,By Week,2020,,36,09/05/2020,Kansas,39,564,117,52,15,0,76,
01/21/2021,09/06/2020,09/12/2020,By Week,2020,,37,09/12/2020,Kansas,56,579,121,39,19,0,76,
01/21/2021,09/13/2020,09/19/2020,By Week,2020,,38,09/19/2020,Kansas,49,550,112,39,15,0,73,
01/21/2021,09/20/2020,09/26/2020,By Week,2020,,39,09/26/2020,Kansas,57,598,123,43,25,0,75,
01/21/2021,09/27/2020,10/03/2020,By Week,2020,,40,10/03/2020,Kansas,68,578,117,48,30,0,86,
01/21/2021,10/04/2020,10/10/2020,By Week,2020,,41,10/10/2020,Kansas,82,636,136,50,28,0,104,
01/21/2021,10/11/2020,10/17/2020,By Week,2020,,42,10/17/2020,Kansas,97,634,127,67,44,,120,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
01/21/2021,10/18/2020,10/24/2020,By Week,2020,,43,10/24/2020,Kansas,119,656,134,72,45,0,146,
01/21/2021,10/25/2020,10/31/2020,By Week,2020,,44,10/31/2020,Kansas,89,572,112,67,47,,109,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
01/21/2021,11/01/2020,11/07/2020,By Week,2020,,45,11/07/2020,Kansas,134,675,132,80,56,0,158,
01/21/2021,11/08/2020,11/14/2020,By Week,2020,,46,11/14/2020,Kansas,156,713,142,104,77,0,183,
01/21/2021,11/15/2020,11/21/2020,By Week,2020,,47,11/21/2020,Kansas,236,773,147,122,101,0,257,
01/21/2021,11/22/2020,11/28/2020,By Week,2020,,48,11/28/2020,Kansas,270,798,159,135,115,,290,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
01/21/2021,11/29/2020,12/05/2020,By Week,2020,,49,12/05/2020,Kansas,302,848,163,160,135,0,327,
01/21/2021,12/06/2020,12/12/2020,By Week,2020,,50,12/12/2020,Kansas,302,826,151,163,136,0,329,
01/21/2021,12/13/2020,12/19/2020,By Week,2020,,51,12/19/2020,Kansas,271,849,161,154,123,0,302,
01/21/2021,12/20/2020,12/26/2020,By Week,2020,,52,12/26/2020,Kansas,137,607,107,66,45,0,158,
01/21/2021,12/27/2020,01/02/2021,By Week,,,53,01/02/2021,Kansas,82,516,91,64,41,0,105,
01/21/2021,01/03/2021,01/09/2021,By Week,2021,,1,01/09/2021,Kansas,67,424,72,34,22,0,79,
01/21/2021,01/10/2021,01/16/2021,By Week,2021,,2,01/16/2021,Kansas,14,203,35,19,,0,28,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
01/21/2021,12/29/2019,01/04/2020,By Week,,,1,01/04/2020,Kentucky,0,1093,106,94,0,10,104,
01/21/2021,01/05/2020,01/11/2020,By Week,2020,,2,01/11/2020,Kentucky,0,1056,96,105,0,,109,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
01/21/2021,01/12/2020,01/18/2020,By Week,2020,,3,01/18/2020,Kentucky,0,1040,101,101,0,17,118,
01/21/2021,01/19/2020,01/25/2020,By Week,2020,,4,01/25/2020,Kentucky,0,942,94,78,0,,87,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
01/21/2021,01/26/2020,02/01/2020,By Week,2020,,5,02/01/2020,Kentucky,0,978,99,93,0,,101,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
01/21/2021,02/02/2020,02/08/2020,By Week,2020,,6,02/08/2020,Kentucky,0,956,95,92,0,10,102,
01/21/2021,02/09/2020,02/15/2020,By Week,2020,,7,02/15/2020,Kentucky,0,954,99,77,0,,86,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
01/21/2021,02/16/2020,02/22/2020,By Week,2020,,8,02/22/2020,Kentucky,0,992,99,81,0,,86,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
01/21/2021,02/23/2020,02/29/2020,By Week,2020,,9,02/29/2020,Kentucky,0,1019,102,86,0,10,96,
01/21/2021,03/01/2020,03/07/2020,By Week,2020,,10,03/07/2020,Kentucky,0,1007,100,79,0,,84,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
01/21/2021,03/08/2020,03/14/2020,By Week,2020,,11,03/14/2020,Kentucky,0,1020,107,86,0,14,100,
01/21/2021,03/15/2020,03/21/2020,By Week,2020,,12,03/21/2020,Kentucky,,948,99,82,,15,100,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
01/21/2021,03/22/2020,03/28/2020,By Week,2020,,13,03/28/2020,Kentucky,,937,97,75,,,85,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
01/21/2021,03/29/2020,04/04/2020,By Week,2020,,14,04/04/2020,Kentucky,47,1046,112,113,32,,133,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
01/21/2021,04/05/2020,04/11/2020,By Week,2020,,15,04/11/2020,Kentucky,53,1026,108,112,34,,136,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
01/21/2021,04/12/2020,04/18/2020,By Week,2020,,16,04/18/2020,Kentucky,59,960,102,97,29,0,127,
01/21/2021,04/19/2020,04/25/2020,By Week,2020,,17,04/25/2020,Kentucky,67,972,104,114,35,,147,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
01/21/2021,04/26/2020,05/02/2020,By Week,2020,,18,05/02/2020,Kentucky,49,997,111,83,15,,118,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
01/21/2021,05/03/2020,05/09/2020,By Week,2020,,19,05/09/2020,Kentucky,62,1005,111,98,26,0,134,
01/21/2021,05/10/2020,05/16/2020,By Week,2020,,20,05/16/2020,Kentucky,51,994,111,85,21,0,115,
01/21/2021,05/17/2020,05/23/2020,By Week,2020,,21,05/23/2020,Kentucky,49,996,113,93,30,0,112,
01/21/2021,05/24/2020,05/30/2020,By Week,2020,,22,05/30/2020,Kentucky,44,986,115,90,20,0,114,
01/21/2021,05/31/2020,06/06/2020,By Week,2020,,23,06/06/2020,Kentucky,39,916,103,95,17,0,117,
01/21/2021,06/07/2020,06/13/2020,By Week,2020,,24,06/13/2020,Kentucky,43,1000,110,89,24,0,108,
01/21/2021,06/14/2020,06/20/2020,By Week,2020,,25,06/20/2020,Kentucky,26,966,111,95,13,,109,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
01/21/2021,06/21/2020,06/27/2020,By Week,2020,,26,06/27/2020,Kentucky,37,934,107,95,15,0,117,
01/21/2021,06/28/2020,07/04/2020,By Week,2020,,27,07/04/2020,Kentucky,36,987,110,62,10,0,88,
01/21/2021,07/05/2020,07/11/2020,By Week,2020,,28,07/11/2020,Kentucky,36,1045,121,82,16,0,102,
01/21/2021,07/12/2020,07/18/2020,By Week,2020,,29,07/18/2020,Kentucky,38,933,109,72,13,,98,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
01/21/2021,07/19/2020,07/25/2020,By Week,2020,,30,07/25/2020,Kentucky,48,963,112,89,17,0,120,
01/21/2021,07/26/2020,08/01/2020,By Week,2020,,31,08/01/2020,Kentucky,46,1028,121,77,20,0,103,
01/21/2021,08/02/2020,08/08/2020,By Week,2020,,32,08/08/2020,Kentucky,54,1002,114,97,26,0,125,
01/21/2021,08/09/2020,08/15/2020,By Week,2020,,33,08/15/2020,Kentucky,64,1012,118,89,31,0,122,
01/21/2021,08/16/2020,08/22/2020,By Week,2020,,34,08/22/2020,Kentucky,77,1075,125,107,36,0,148,
01/21/2021,08/23/2020,08/29/2020,By Week,2020,,35,08/29/2020,Kentucky,70,1001,115,92,33,,129,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
01/21/2021,08/30/2020,09/05/2020,By Week,2020,,36,09/05/2020,Kentucky,85,1053,124,90,30,0,145,
01/21/2021,09/06/2020,09/12/2020,By Week,2020,,37,09/12/2020,Kentucky,71,1011,113,94,38,0,127,
01/21/2021,09/13/2020,09/19/2020,By Week,2020,,38,09/19/2020,Kentucky,60,1006,116,83,27,0,116,
01/21/2021,09/20/2020,09/26/2020,By Week,2020,,39,09/26/2020,Kentucky,70,1054,119,100,30,0,140,
01/21/2021,09/27/2020,10/03/2020,By Week,2020,,40,10/03/2020,Kentucky,62,992,113,83,26,,120,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
01/21/2021,10/04/2020,10/10/2020,By Week,2020,,41,10/10/2020,Kentucky,90,1052,118,85,36,0,139,
01/21/2021,10/11/2020,10/17/2020,By Week,2020,,42,10/17/2020,Kentucky,105,1111,123,130,57,0,178,
01/21/2021,10/18/2020,10/24/2020,By Week,2020,,43,10/24/2020,Kentucky,141,1148,124,123,63,0,201,
01/21/2021,10/25/2020,10/31/2020,By Week,2020,,44,10/31/2020,Kentucky,129,1089,118,128,67,,191,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
01/21/2021,11/01/2020,11/07/2020,By Week,2020,,45,11/07/2020,Kentucky,161,1145,128,140,75,0,226,
01/21/2021,11/08/2020,11/14/2020,By Week,2020,,46,11/14/2020,Kentucky,182,1132,119,164,92,,254,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
01/21/2021,11/15/2020,11/21/2020,By Week,2020,,47,11/21/2020,Kentucky,283,1222,129,209,147,,346,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
01/21/2021,11/22/2020,11/28/2020,By Week,2020,,48,11/28/2020,Kentucky,262,1218,130,191,138,0,315,
01/21/2021,11/29/2020,12/05/2020,By Week,2020,,49,12/05/2020,Kentucky,289,1179,125,216,146,0,359,
01/21/2021,12/06/2020,12/12/2020,By Week,2020,,50,12/12/2020,Kentucky,257,1120,113,170,114,0,313,
01/21/2021,12/13/2020,12/19/2020,By Week,2020,,51,12/19/2020,Kentucky,165,915,92,143,86,0,222,
01/21/2021,12/20/2020,12/26/2020,By Week,2020,,52,12/26/2020,Kentucky,71,765,74,82,33,0,120,
01/21/2021,12/27/2020,01/02/2021,By Week,,,53,01/02/2021,Kentucky,45,623,60,48,16,0,77,
01/21/2021,01/03/2021,01/09/2021,By Week,2021,,1,01/09/2021,Kentucky,27,435,42,37,10,0,54,
01/21/2021,01/10/2021,01/16/2021,By Week,2021,,2,01/16/2021,Kentucky,,238,22,14,,0,19,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
01/21/2021,12/29/2019,01/04/2020,By Week,,,1,01/04/2020,Louisiana,,928,94,52,,,55,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
01/21/2021,01/05/2020,01/11/2020,By Week,2020,,2,01/11/2020,Louisiana,0,966,97,61,0,,67,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
01/21/2021,01/12/2020,01/18/2020,By Week,2020,,3,01/18/2020,Louisiana,0,957,95,49,0,,55,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
01/21/2021,01/19/2020,01/25/2020,By Week,2020,,4,01/25/2020,Louisiana,0,969,102,51,0,,55,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
01/21/2021,01/26/2020,02/01/2020,By Week,2020,,5,02/01/2020,Louisiana,0,976,101,42,0,,46,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
01/21/2021,02/02/2020,02/08/2020,By Week,2020,,6,02/08/2020,Louisiana,0,956,98,36,0,,42,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
01/21/2021,02/09/2020,02/15/2020,By Week,2020,,7,02/15/2020,Louisiana,0,950,102,45,0,,52,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
01/21/2021,02/16/2020,02/22/2020,By Week,2020,,8,02/22/2020,Louisiana,,950,102,40,,,49,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
01/21/2021,02/23/2020,02/29/2020,By Week,2020,,9,02/29/2020,Louisiana,,993,113,49,,11,60,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
01/21/2021,03/01/2020,03/07/2020,By Week,2020,,10,03/07/2020,Louisiana,,963,110,49,,,58,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
01/21/2021,03/08/2020,03/14/2020,By Week,2020,,11,03/14/2020,Louisiana,0,993,109,44,0,,50,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
01/21/2021,03/15/2020,03/21/2020,By Week,2020,,12,03/21/2020,Louisiana,41,954,105,71,21,,96,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
01/21/2021,03/22/2020,03/28/2020,By Week,2020,,13,03/28/2020,Louisiana,191,1229,137,121,63,,253,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
01/21/2021,03/29/2020,04/04/2020,By Week,2020,,14,04/04/2020,Louisiana,391,1387,153,228,162,,459,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
01/21/2021,04/05/2020,04/11/2020,By Week,2020,,15,04/11/2020,Louisiana,456,1526,181,243,185,,515,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
01/21/2021,04/12/2020,04/18/2020,By Week,2020,,16,04/18/2020,Louisiana,393,1359,160,235,181,,450,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
01/21/2021,04/19/2020,04/25/2020,By Week,2020,,17,04/25/2020,Louisiana,336,1246,138,214,173,,377,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
01/21/2021,04/26/2020,05/02/2020,By Week,2020,,18,05/02/2020,Louisiana,268,1170,138,183,130,,322,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
01/21/2021,05/03/2020,05/09/2020,By Week,2020,,19,05/09/2020,Louisiana,242,1126,128,175,139,,280,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
01/21/2021,05/10/2020,05/16/2020,By Week,2020,,20,05/16/2020,Louisiana,170,1102,129,139,94,0,215,
01/21/2021,05/17/2020,05/23/2020,By Week,2020,,21,05/23/2020,Louisiana,131,1052,125,94,64,0,161,
01/21/2021,05/24/2020,05/30/2020,By Week,2020,,22,05/30/2020,Louisiana,121,1053,123,93,52,0,162,
01/21/2021,05/31/2020,06/06/2020,By Week,2020,,23,06/06/2020,Louisiana,103,1014,115,98,60,0,141,
01/21/2021,06/07/2020,06/13/2020,By Week,2020,,24,06/13/2020,Louisiana,73,950,114,63,34,0,102,
01/21/2021,06/14/2020,06/20/2020,By Week,2020,,25,06/20/2020,Louisiana,86,1003,123,75,50,0,111,
01/21/2021,06/21/2020,06/27/2020,By Week,2020,,26,06/27/2020,Louisiana,72,995,119,59,32,,99,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
01/21/2021,06/28/2020,07/04/2020,By Week,2020,,27,07/04/2020,Louisiana,86,979,119,79,44,0,121,
01/21/2021,07/05/2020,07/11/2020,By Week,2020,,28,07/11/2020,Louisiana,119,1055,126,104,59,0,164,
01/21/2021,07/12/2020,07/18/2020,By Week,2020,,29,07/18/2020,Louisiana,159,1143,139,123,80,0,202,
01/21/2021,07/19/2020,07/25/2020,By Week,2020,,30,07/25/2020,Louisiana,227,1209,146,149,107,0,269,
01/21/2021,07/26/2020,08/01/2020,By Week,2020,,31,08/01/2020,Louisiana,238,1199,144,159,109,0,288,
01/21/2021,08/02/2020,08/08/2020,By Week,2020,,32,08/08/2020,Louisiana,251,1233,148,182,133,0,300,
01/21/2021,08/09/2020,08/15/2020,By Week,2020,,33,08/15/2020,Louisiana,202,1169,139,170,121,0,251,
01/21/2021,08/16/2020,08/22/2020,By Week,2020,,34,08/22/2020,Louisiana,197,1120,134,131,103,0,225,
01/21/2021,08/23/2020,08/29/2020,By Week,2020,,35,08/29/2020,Louisiana,161,1087,131,120,87,0,194,
01/21/2021,08/30/2020,09/05/2020,By Week,2020,,36,09/05/2020,Louisiana,116,1092,134,94,61,0,149,
01/21/2021,09/06/2020,09/12/2020,By Week,2020,,37,09/12/2020,Louisiana,120,1018,115,109,66,0,163,
01/21/2021,09/13/2020,09/19/2020,By Week,2020,,38,09/19/2020,Louisiana,94,1028,119,72,40,,127,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
01/21/2021,09/20/2020,09/26/2020,By Week,2020,,39,09/26/2020,Louisiana,79,977,122,79,39,0,119,
01/21/2021,09/27/2020,10/03/2020,By Week,2020,,40,10/03/2020,Louisiana,74,1012,125,81,48,0,107,
01/21/2021,10/04/2020,10/10/2020,By Week,2020,,41,10/10/2020,Louisiana,85,1018,120,82,43,0,124,
01/21/2021,10/11/2020,10/17/2020,By Week,2020,,42,10/17/2020,Louisiana,75,964,110,81,41,0,115,
01/21/2021,10/18/2020,10/24/2020,By Week,2020,,43,10/24/2020,Louisiana,67,967,115,76,35,0,108,
01/21/2021,10/25/2020,10/31/2020,By Week,2020,,44,10/31/2020,Louisiana,74,899,104,71,36,0,109,
01/21/2021,11/01/2020,11/07/2020,By Week,2020,,45,11/07/2020,Louisiana,85,971,105,82,45,0,122,
01/21/2021,11/08/2020,11/14/2020,By Week,2020,,46,11/14/2020,Louisiana,71,969,108,66,34,0,103,
01/21/2021,11/15/2020,11/21/2020,By Week,2020,,47,11/21/2020,Louisiana,101,952,106,84,57,0,128,
01/21/2021,11/22/2020,11/28/2020,By Week,2020,,48,11/28/2020,Louisiana,128,954,103,106,75,,159,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
01/21/2021,11/29/2020,12/05/2020,By Week,2020,,49,12/05/2020,Louisiana,135,930,95,103,73,,166,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
01/21/2021,12/06/2020,12/12/2020,By Week,2020,,50,12/12/2020,Louisiana,138,899,95,83,64,0,157,
01/21/2021,12/13/2020,12/19/2020,By Week,2020,,51,12/19/2020,Louisiana,95,745,77,77,57,0,115,
01/21/2021,12/20/2020,12/26/2020,By Week,2020,,52,12/26/2020,Louisiana,55,635,66,48,28,0,75,
01/21/2021,12/27/2020,01/02/2021,By Week,,,53,01/02/2021,Louisiana,72,572,60,55,41,0,86,
01/21/2021,01/03/2021,01/09/2021,By Week,2021,,1,01/09/2021,Louisiana,46,381,39,35,28,0,53,
01/21/2021,01/10/2021,01/16/2021,By Week,2021,,2,01/16/2021,Louisiana,10,99,10,,,0,12,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
01/21/2021,12/29/2019,01/04/2020,By Week,,,1,01/04/2020,Maine,0,320,108,21,0,0,21,
01/21/2021,01/05/2020,01/11/2020,By Week,2020,,2,01/11/2020,Maine,0,318,109,21,0,,23,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
01/21/2021,01/12/2020,01/18/2020,By Week,2020,,3,01/18/2020,Maine,0,295,96,27,0,,28,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
01/21/2021,01/19/2020,01/25/2020,By Week,2020,,4,01/25/2020,Maine,0,308,101,28,0,,30,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
01/21/2021,01/26/2020,02/01/2020,By Week,2020,,5,02/01/2020,Maine,0,288,104,19,0,,22,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
01/21/2021,02/02/2020,02/08/2020,By Week,2020,,6,02/08/2020,Maine,0,316,107,29,0,,35,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
01/21/2021,02/09/2020,02/15/2020,By Week,2020,,7,02/15/2020,Maine,0,329,114,23,0,,25,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
01/21/2021,02/16/2020,02/22/2020,By Week,2020,,8,02/22/2020,Maine,0,299,99,18,0,,19,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
01/21/2021,02/23/2020,02/29/2020,By Week,2020,,9,02/29/2020,Maine,0,292,104,25,0,,28,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
