Data as of,Start Date,End Date,Group,Year,Month,MMWR Week,Week Ending Date,State,COVID-19 Deaths,Total Deaths,Percent of Expected Deaths,Pneumonia Deaths,Pneumonia and COVID-19 Deaths,Influenza Deaths,"Pneumonia, Influenza, or COVID-19 Deaths",Footnote
01/19/2021,12/29/2019,01/04/2020,By Week,,,1,01/04/2020,Florida,0,4340,101,256,0,35,291,
01/19/2021,01/05/2020,01/11/2020,By Week,2020,,2,01/11/2020,Florida,0,4409,100,269,0,25,294,
01/19/2021,01/12/2020,01/18/2020,By Week,2020,,3,01/18/2020,Florida,0,4384,100,261,0,37,298,
01/19/2021,01/19/2020,01/25/2020,By Week,2020,,4,01/25/2020,Florida,0,4387,102,247,0,35,282,
01/19/2021,01/26/2020,02/01/2020,By Week,2020,,5,02/01/2020,Florida,0,4419,99,245,0,35,280,
01/19/2021,02/02/2020,02/08/2020,By Week,2020,,6,02/08/2020,Florida,0,4385,100,287,0,35,322,
01/19/2021,02/09/2020,02/15/2020,By Week,2020,,7,02/15/2020,Florida,0,4358,100,276,0,25,301,
01/19/2021,02/16/2020,02/22/2020,By Week,2020,,8,02/22/2020,Florida,0,4416,104,274,0,33,307,
01/19/2021,02/23/2020,02/29/2020,By Week,2020,,9,02/29/2020,Florida,0,4399,104,268,0,33,301,
01/19/2021,03/01/2020,03/07/2020,By Week,2020,,10,03/07/2020,Florida,,4520,107,268,,29,298,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
01/19/2021,03/08/2020,03/14/2020,By Week,2020,,11,03/14/2020,Florida,,4435,106,305,,24,330,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
01/19/2021,03/15/2020,03/21/2020,By Week,2020,,12,03/21/2020,Florida,17,4362,103,365,,23,396,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
01/19/2021,03/22/2020,03/28/2020,By Week,2020,,13,03/28/2020,Florida,92,4461,106,370,45,19,435,
01/19/2021,03/29/2020,04/04/2020,By Week,2020,,14,04/04/2020,Florida,219,4497,108,484,142,16,575,
01/19/2021,04/05/2020,04/11/2020,By Week,2020,,15,04/11/2020,Florida,303,4545,110,437,158,10,592,
01/19/2021,04/12/2020,04/18/2020,By Week,2020,,16,04/18/2020,Florida,310,4416,110,441,155,,600,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
01/19/2021,04/19/2020,04/25/2020,By Week,2020,,17,04/25/2020,Florida,325,4554,114,438,164,,603,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
01/19/2021,04/26/2020,05/02/2020,By Week,2020,,18,05/02/2020,Florida,308,4351,110,420,170,,560,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
01/19/2021,05/03/2020,05/09/2020,By Week,2020,,19,05/09/2020,Florida,290,4407,112,385,141,,539,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
01/19/2021,05/10/2020,05/16/2020,By Week,2020,,20,05/16/2020,Florida,257,4280,110,373,132,0,498,
01/19/2021,05/17/2020,05/23/2020,By Week,2020,,21,05/23/2020,Florida,236,4360,115,339,117,,461,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
01/19/2021,05/24/2020,05/30/2020,By Week,2020,,22,05/30/2020,Florida,230,4211,108,333,112,,452,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
01/19/2021,05/31/2020,06/06/2020,By Week,2020,,23,06/06/2020,Florida,222,4264,109,330,99,0,453,
01/19/2021,06/07/2020,06/13/2020,By Week,2020,,24,06/13/2020,Florida,193,4256,113,313,101,,405,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
01/19/2021,06/14/2020,06/20/2020,By Week,2020,,25,06/20/2020,Florida,221,4408,114,342,114,,450,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
01/19/2021,06/21/2020,06/27/2020,By Week,2020,,26,06/27/2020,Florida,322,4503,119,386,177,0,531,
01/19/2021,06/28/2020,07/04/2020,By Week,2020,,27,07/04/2020,Florida,466,4726,121,459,226,,700,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
01/19/2021,07/05/2020,07/11/2020,By Week,2020,,28,07/11/2020,Florida,783,5084,136,596,368,,1012,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
01/19/2021,07/12/2020,07/18/2020,By Week,2020,,29,07/18/2020,Florida,1182,5507,148,825,571,,1438,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
01/19/2021,07/19/2020,07/25/2020,By Week,2020,,30,07/25/2020,Florida,1414,5704,154,937,730,,1621,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
01/19/2021,07/26/2020,08/01/2020,By Week,2020,,31,08/01/2020,Florida,1515,5791,154,1005,773,,1748,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
01/19/2021,08/02/2020,08/08/2020,By Week,2020,,32,08/08/2020,Florida,1402,5586,149,1031,835,,1599,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
01/19/2021,08/09/2020,08/15/2020,By Week,2020,,33,08/15/2020,Florida,1185,5510,150,920,680,,1425,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
01/19/2021,08/16/2020,08/22/2020,By Week,2020,,34,08/22/2020,Florida,952,5202,141,834,568,,1220,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
01/19/2021,08/23/2020,08/29/2020,By Week,2020,,35,08/29/2020,Florida,804,5011,137,679,469,,1014,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
01/19/2021,01/19/2020,01/25/2020,By Week,2020,,4,01/25/2020,Idaho,0,275,100,15,0,0,15,
01/19/2021,08/30/2020,09/05/2020,By Week,2020,,36,09/05/2020,Florida,655,4757,127,619,387,,889,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
01/19/2021,09/06/2020,09/12/2020,By Week,2020,,37,09/12/2020,Florida,520,4511,118,567,316,,772,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
01/19/2021,09/13/2020,09/19/2020,By Week,2020,,38,09/19/2020,Florida,432,4667,122,486,271,0,647,
01/19/2021,09/20/2020,09/26/2020,By Week,2020,,39,09/26/2020,Florida,419,4443,117,459,246,0,632,
01/19/2021,09/27/2020,10/03/2020,By Week,2020,,40,10/03/2020,Florida,318,4346,113,389,178,,530,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
01/19/2021,10/04/2020,10/10/2020,By Week,2020,,41,10/10/2020,Florida,334,4524,118,426,204,,556,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
01/19/2021,10/11/2020,10/17/2020,By Week,2020,,42,10/17/2020,Florida,329,4385,117,426,196,0,559,
01/19/2021,10/18/2020,10/24/2020,By Week,2020,,43,10/24/2020,Florida,289,4333,114,391,167,,514,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
01/19/2021,10/25/2020,10/31/2020,By Week,2020,,44,10/31/2020,Florida,304,4260,110,398,174,0,528,
01/19/2021,11/01/2020,11/07/2020,By Week,2020,,45,11/07/2020,Florida,303,4301,110,408,203,,511,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
01/19/2021,11/08/2020,11/14/2020,By Week,2020,,46,11/14/2020,Florida,399,4480,112,491,273,,619,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
01/19/2021,11/15/2020,11/21/2020,By Week,2020,,47,11/21/2020,Florida,398,4543,115,503,268,,635,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
01/19/2021,11/22/2020,11/28/2020,By Week,2020,,48,11/28/2020,Florida,493,4606,115,565,328,,730,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
01/19/2021,11/29/2020,12/05/2020,By Week,2020,,49,12/05/2020,Florida,579,4865,119,620,380,,825,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
01/19/2021,12/06/2020,12/12/2020,By Week,2020,,50,12/12/2020,Florida,556,4977,118,625,378,,806,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
01/19/2021,12/13/2020,12/19/2020,By Week,2020,,51,12/19/2020,Florida,514,4529,110,543,319,,741,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
01/19/2021,12/20/2020,12/26/2020,By Week,2020,,52,12/26/2020,Florida,274,3758,89,367,192,0,449,
01/19/2021,12/27/2020,01/02/2021,By Week,,,53,01/02/2021,Florida,219,3707,88,321,156,,385,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
01/19/2021,01/03/2021,01/09/2021,By Week,2021,,1,01/09/2021,Florida,205,2875,67,298,149,0,354,
01/19/2021,01/10/2021,01/16/2021,By Week,2021,,2,01/16/2021,Florida,54,887,20,79,44,0,89,
01/19/2021,12/29/2019,01/04/2020,By Week,,,1,01/04/2020,Georgia,0,1801,97,112,0,19,131,
01/19/2021,01/05/2020,01/11/2020,By Week,2020,,2,01/11/2020,Georgia,0,1801,97,102,0,23,125,
01/19/2021,01/12/2020,01/18/2020,By Week,2020,,3,01/18/2020,Georgia,0,1745,95,88,0,23,111,
01/19/2021,01/19/2020,01/25/2020,By Week,2020,,4,01/25/2020,Georgia,0,1829,103,117,0,19,136,
01/19/2021,01/26/2020,02/01/2020,By Week,2020,,5,02/01/2020,Georgia,0,1794,101,87,0,,94,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
01/19/2021,02/02/2020,02/08/2020,By Week,2020,,6,02/08/2020,Georgia,0,1780,100,93,0,11,104,
01/19/2021,02/09/2020,02/15/2020,By Week,2020,,7,02/15/2020,Georgia,0,1758,101,90,0,16,106,
01/19/2021,02/16/2020,02/22/2020,By Week,2020,,8,02/22/2020,Georgia,0,1746,104,82,0,21,103,
01/19/2021,02/23/2020,02/29/2020,By Week,2020,,9,02/29/2020,Georgia,0,1857,113,90,0,,99,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
01/19/2021,03/01/2020,03/07/2020,By Week,2020,,10,03/07/2020,Georgia,,1753,104,87,,,98,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
01/19/2021,03/08/2020,03/14/2020,By Week,2020,,11,03/14/2020,Georgia,,1780,105,105,,,110,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
01/19/2021,03/15/2020,03/21/2020,By Week,2020,,12,03/21/2020,Georgia,41,1772,106,134,20,,162,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
01/19/2021,03/22/2020,03/28/2020,By Week,2020,,13,03/28/2020,Georgia,98,1878,110,159,44,,219,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
01/19/2021,08/30/2020,09/05/2020,By Week,2020,,36,09/05/2020,Idaho,38,352,133,31,17,0,52,
01/19/2021,03/29/2020,04/04/2020,By Week,2020,,14,04/04/2020,Georgia,218,2030,125,234,107,,349,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
01/19/2021,04/05/2020,04/11/2020,By Week,2020,,15,04/11/2020,Georgia,216,2035,125,224,98,,347,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
01/19/2021,04/12/2020,04/18/2020,By Week,2020,,16,04/18/2020,Georgia,265,2028,124,213,112,,369,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
01/19/2021,04/19/2020,04/25/2020,By Week,2020,,17,04/25/2020,Georgia,258,2034,123,220,118,,361,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
01/19/2021,04/26/2020,05/02/2020,By Week,2020,,18,05/02/2020,Georgia,271,1970,119,205,129,,348,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
01/19/2021,05/03/2020,05/09/2020,By Week,2020,,19,05/09/2020,Georgia,207,1983,125,188,92,,305,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
01/19/2021,05/10/2020,05/16/2020,By Week,2020,,20,05/16/2020,Georgia,195,1954,125,156,96,,256,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
01/19/2021,05/17/2020,05/23/2020,By Week,2020,,21,05/23/2020,Georgia,154,1903,123,149,71,0,232,
01/19/2021,05/24/2020,05/30/2020,By Week,2020,,22,05/30/2020,Georgia,143,1772,112,116,47,0,212,
01/19/2021,05/31/2020,06/06/2020,By Week,2020,,23,06/06/2020,Georgia,118,1770,113,139,53,,205,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
01/19/2021,06/07/2020,06/13/2020,By Week,2020,,24,06/13/2020,Georgia,118,1732,113,133,56,0,195,
01/19/2021,06/14/2020,06/20/2020,By Week,2020,,25,06/20/2020,Georgia,94,1768,113,112,32,0,174,
01/19/2021,06/21/2020,06/27/2020,By Week,2020,,26,06/27/2020,Georgia,129,1810,119,122,50,0,201,
01/19/2021,06/28/2020,07/04/2020,By Week,2020,,27,07/04/2020,Georgia,150,1873,124,115,54,0,211,
01/19/2021,07/05/2020,07/11/2020,By Week,2020,,28,07/11/2020,Georgia,220,1965,128,164,95,0,289,
01/19/2021,07/12/2020,07/18/2020,By Week,2020,,29,07/18/2020,Georgia,294,2154,138,210,133,0,371,
01/19/2021,07/19/2020,07/25/2020,By Week,2020,,30,07/25/2020,Georgia,371,2157,139,253,169,,455,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
01/19/2021,07/26/2020,08/01/2020,By Week,2020,,31,08/01/2020,Georgia,411,2173,141,257,186,0,482,
01/19/2021,08/02/2020,08/08/2020,By Week,2020,,32,08/08/2020,Georgia,467,2176,142,292,219,0,540,
01/19/2021,08/09/2020,08/15/2020,By Week,2020,,33,08/15/2020,Georgia,424,2228,140,305,210,0,519,
01/19/2021,08/16/2020,08/22/2020,By Week,2020,,34,08/22/2020,Georgia,411,2234,145,293,210,,496,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
01/19/2021,08/23/2020,08/29/2020,By Week,2020,,35,08/29/2020,Georgia,339,2110,136,267,175,0,431,
01/19/2021,08/30/2020,09/05/2020,By Week,2020,,36,09/05/2020,Georgia,256,2012,133,219,137,0,338,
01/19/2021,09/06/2020,09/12/2020,By Week,2020,,37,09/12/2020,Georgia,258,2035,129,212,135,,336,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
01/19/2021,09/13/2020,09/19/2020,By Week,2020,,38,09/19/2020,Georgia,222,1892,123,204,121,0,305,
01/19/2021,09/20/2020,09/26/2020,By Week,2020,,39,09/26/2020,Georgia,216,1964,126,182,107,0,291,
01/19/2021,09/27/2020,10/03/2020,By Week,2020,,40,10/03/2020,Georgia,164,1890,120,148,81,0,231,
01/19/2021,10/04/2020,10/10/2020,By Week,2020,,41,10/10/2020,Georgia,164,1833,117,145,84,0,225,
01/19/2021,10/11/2020,10/17/2020,By Week,2020,,42,10/17/2020,Georgia,146,1859,117,172,84,,234,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
01/19/2021,10/18/2020,10/24/2020,By Week,2020,,43,10/24/2020,Georgia,170,1897,120,147,81,,236,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
01/19/2021,10/25/2020,10/31/2020,By Week,2020,,44,10/31/2020,Georgia,196,1849,113,178,105,0,269,
01/19/2021,11/01/2020,11/07/2020,By Week,2020,,45,11/07/2020,Georgia,199,1905,117,166,105,0,260,
01/19/2021,11/08/2020,11/14/2020,By Week,2020,,46,11/14/2020,Georgia,220,1936,119,186,117,,290,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
01/19/2021,11/15/2020,11/21/2020,By Week,2020,,47,11/21/2020,Georgia,207,1813,106,187,122,0,272,
01/19/2021,11/22/2020,11/28/2020,By Week,2020,,48,11/28/2020,Georgia,224,1848,110,179,118,,286,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
01/19/2021,11/29/2020,12/05/2020,By Week,2020,,49,12/05/2020,Georgia,254,1908,113,212,140,0,326,
01/19/2021,12/06/2020,12/12/2020,By Week,2020,,50,12/12/2020,Georgia,234,1753,101,202,132,0,304,
01/19/2021,12/13/2020,12/19/2020,By Week,2020,,51,12/19/2020,Georgia,188,1601,92,172,109,,252,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
01/19/2021,12/20/2020,12/26/2020,By Week,2020,,52,12/26/2020,Georgia,141,1182,68,138,83,,196,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
01/19/2021,12/27/2020,01/02/2021,By Week,,,53,01/02/2021,Georgia,102,994,57,94,55,0,141,
01/19/2021,01/03/2021,01/09/2021,By Week,2021,,1,01/09/2021,Georgia,64,510,28,60,36,0,88,
01/19/2021,01/10/2021,01/16/2021,By Week,2021,,2,01/16/2021,Georgia,,70,4,11,,0,14,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
01/19/2021,12/29/2019,01/04/2020,By Week,,,1,01/04/2020,Hawaii,0,241,99,26,0,,28,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
01/19/2021,07/05/2020,07/11/2020,By Week,2020,,28,07/11/2020,Illinois,110,2189,115,152,45,0,217,
01/19/2021,01/05/2020,01/11/2020,By Week,2020,,2,01/11/2020,Hawaii,0,242,101,17,0,,18,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
01/19/2021,01/12/2020,01/18/2020,By Week,2020,,3,01/18/2020,Hawaii,0,214,85,21,0,,22,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
01/19/2021,01/19/2020,01/25/2020,By Week,2020,,4,01/25/2020,Hawaii,0,242,108,10,0,,12,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
01/19/2021,01/26/2020,02/01/2020,By Week,2020,,5,02/01/2020,Hawaii,0,242,102,19,0,0,19,
01/19/2021,02/02/2020,02/08/2020,By Week,2020,,6,02/08/2020,Hawaii,0,235,110,20,0,0,20,
01/19/2021,02/09/2020,02/15/2020,By Week,2020,,7,02/15/2020,Hawaii,0,281,116,23,0,,26,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
01/19/2021,02/16/2020,02/22/2020,By Week,2020,,8,02/22/2020,Hawaii,0,249,107,17,0,,18,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
01/19/2021,02/23/2020,02/29/2020,By Week,2020,,9,02/29/2020,Hawaii,0,238,104,14,0,,17,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
01/19/2021,03/01/2020,03/07/2020,By Week,2020,,10,03/07/2020,Hawaii,0,239,95,19,0,,23,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
01/19/2021,03/08/2020,03/14/2020,By Week,2020,,11,03/14/2020,Hawaii,0,243,98,18,0,,20,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
01/19/2021,03/15/2020,03/21/2020,By Week,2020,,12,03/21/2020,Hawaii,0,212,95,16,0,,18,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
01/19/2021,03/22/2020,03/28/2020,By Week,2020,,13,03/28/2020,Hawaii,0,235,98,15,0,,17,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
01/19/2021,03/29/2020,04/04/2020,By Week,2020,,14,04/04/2020,Hawaii,,235,101,14,,,20,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
01/19/2021,04/05/2020,04/11/2020,By Week,2020,,15,04/11/2020,Hawaii,,221,99,18,,,20,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
01/19/2021,04/12/2020,04/18/2020,By Week,2020,,16,04/18/2020,Hawaii,,211,101,,0,0,10,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
01/19/2021,04/19/2020,04/25/2020,By Week,2020,,17,04/25/2020,Hawaii,,200,92,,,0,12,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
01/19/2021,04/26/2020,05/02/2020,By Week,2020,,18,05/02/2020,Hawaii,,222,102,18,,0,19,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
01/19/2021,05/03/2020,05/09/2020,By Week,2020,,19,05/09/2020,Hawaii,0,210,93,12,0,0,12,
01/19/2021,05/10/2020,05/16/2020,By Week,2020,,20,05/16/2020,Hawaii,0,230,102,13,0,0,13,
01/19/2021,05/17/2020,05/23/2020,By Week,2020,,21,05/23/2020,Hawaii,0,208,94,11,0,,12,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
01/19/2021,05/24/2020,05/30/2020,By Week,2020,,22,05/30/2020,Hawaii,0,200,96,11,0,0,11,
01/19/2021,05/31/2020,06/06/2020,By Week,2020,,23,06/06/2020,Hawaii,0,217,102,11,0,0,11,
01/19/2021,06/07/2020,06/13/2020,By Week,2020,,24,06/13/2020,Hawaii,0,203,85,10,0,0,10,
01/19/2021,06/14/2020,06/20/2020,By Week,2020,,25,06/20/2020,Hawaii,0,245,107,12,0,0,12,
01/19/2021,06/21/2020,06/27/2020,By Week,2020,,26,06/27/2020,Hawaii,,236,110,,0,0,10,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
01/19/2021,06/28/2020,07/04/2020,By Week,2020,,27,07/04/2020,Hawaii,,207,100,,0,0,,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
01/19/2021,09/06/2020,09/12/2020,By Week,2020,,37,09/12/2020,Idaho,25,321,125,19,11,0,33,
01/19/2021,07/05/2020,07/11/2020,By Week,2020,,28,07/11/2020,Hawaii,,238,104,,0,0,,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
01/19/2021,07/12/2020,07/18/2020,By Week,2020,,29,07/18/2020,Hawaii,,225,107,15,,0,17,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
01/19/2021,07/19/2020,07/25/2020,By Week,2020,,30,07/25/2020,Hawaii,,219,99,,0,0,10,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
01/19/2021,07/26/2020,08/01/2020,By Week,2020,,31,08/01/2020,Hawaii,,216,107,11,0,0,12,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
01/19/2021,08/02/2020,08/08/2020,By Week,2020,,32,08/08/2020,Hawaii,,231,109,12,,0,14,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
01/19/2021,07/12/2020,07/18/2020,By Week,2020,,29,07/18/2020,Illinois,89,2087,110,115,33,0,171,
01/19/2021,08/09/2020,08/15/2020,By Week,2020,,33,08/15/2020,Hawaii,13,222,107,16,,0,25,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
01/19/2021,08/16/2020,08/22/2020,By Week,2020,,34,08/22/2020,Hawaii,14,244,117,16,,0,24,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
01/19/2021,08/23/2020,08/29/2020,By Week,2020,,35,08/29/2020,Hawaii,35,255,118,28,19,0,44,
01/19/2021,08/30/2020,09/05/2020,By Week,2020,,36,09/05/2020,Hawaii,31,235,112,18,12,0,37,
01/19/2021,09/06/2020,09/12/2020,By Week,2020,,37,09/12/2020,Hawaii,34,273,115,31,18,0,47,
01/19/2021,09/13/2020,09/19/2020,By Week,2020,,38,09/19/2020,Hawaii,32,242,114,23,11,0,44,
01/19/2021,09/20/2020,09/26/2020,By Week,2020,,39,09/26/2020,Hawaii,26,242,117,21,14,0,33,
01/19/2021,09/27/2020,10/03/2020,By Week,2020,,40,10/03/2020,Hawaii,20,214,99,22,12,,31,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
01/19/2021,10/04/2020,10/10/2020,By Week,2020,,41,10/10/2020,Hawaii,20,231,117,22,10,0,32,
01/19/2021,10/11/2020,10/17/2020,By Week,2020,,42,10/17/2020,Hawaii,18,235,109,19,,0,28,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
01/19/2021,10/18/2020,10/24/2020,By Week,2020,,43,10/24/2020,Hawaii,14,235,121,11,,0,20,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
01/19/2021,10/25/2020,10/31/2020,By Week,2020,,44,10/31/2020,Hawaii,11,236,112,19,,0,22,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
01/19/2021,11/01/2020,11/07/2020,By Week,2020,,45,11/07/2020,Hawaii,,231,104,14,,0,16,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
01/19/2021,11/08/2020,11/14/2020,By Week,2020,,46,11/14/2020,Hawaii,,247,116,14,,0,18,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
01/19/2021,11/15/2020,11/21/2020,By Week,2020,,47,11/21/2020,Hawaii,,222,104,15,,0,19,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
01/19/2021,11/22/2020,11/28/2020,By Week,2020,,48,11/28/2020,Hawaii,,214,94,16,,0,18,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
01/19/2021,11/29/2020,12/05/2020,By Week,2020,,49,12/05/2020,Hawaii,12,230,100,22,10,0,24,
01/19/2021,12/06/2020,12/12/2020,By Week,2020,,50,12/12/2020,Hawaii,,207,92,12,,0,14,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
01/19/2021,12/13/2020,12/19/2020,By Week,2020,,51,12/19/2020,Hawaii,,231,98,,,0,12,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
01/19/2021,12/20/2020,12/26/2020,By Week,2020,,52,12/26/2020,Hawaii,,148,62,,,0,,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
01/19/2021,12/27/2020,01/02/2021,By Week,,,53,01/02/2021,Hawaii,,164,68,,,0,,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
01/19/2021,01/03/2021,01/09/2021,By Week,2021,,1,01/09/2021,Hawaii,0,112,46,,0,0,,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
01/19/2021,01/10/2021,01/16/2021,By Week,2021,,2,01/16/2021,Hawaii,0,14,6,,0,0,,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
01/19/2021,12/29/2019,01/04/2020,By Week,,,1,01/04/2020,Idaho,0,278,94,18,0,,20,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
01/19/2021,01/05/2020,01/11/2020,By Week,2020,,2,01/11/2020,Idaho,0,292,96,14,0,,16,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
