Data as of,Start Date,End Date,Group,Year,Month,MMWR Week,Week Ending Date,State,COVID-19 Deaths,Total Deaths,Percent of Expected Deaths,Pneumonia Deaths,Pneumonia and COVID-19 Deaths,Influenza Deaths,"Pneumonia, Influenza, or COVID-19 Deaths",Footnote
02/03/2021,01/26/2020,02/01/2020,By Week,2020,,5,02/01/2020,District of Columbia,0,143,110,11,0,0,11,
02/03/2021,02/02/2020,02/08/2020,By Week,2020,,6,02/08/2020,District of Columbia,0,131,101,10,0,0,10,
02/03/2021,02/09/2020,02/15/2020,By Week,2020,,7,02/15/2020,District of Columbia,0,122,94,12,0,,13,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
02/03/2021,02/16/2020,02/22/2020,By Week,2020,,8,02/22/2020,District of Columbia,0,104,94,,0,0,,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
02/03/2021,02/23/2020,02/29/2020,By Week,2020,,9,02/29/2020,District of Columbia,0,135,111,,0,0,,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
02/03/2021,03/01/2020,03/07/2020,By Week,2020,,10,03/07/2020,District of Columbia,0,118,96,13,0,,14,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
02/03/2021,03/08/2020,03/14/2020,By Week,2020,,11,03/14/2020,District of Columbia,0,114,97,,0,,,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
02/03/2021,03/15/2020,03/21/2020,By Week,2020,,12,03/21/2020,District of Columbia,,129,110,10,,,11,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
02/03/2021,03/22/2020,03/28/2020,By Week,2020,,13,03/28/2020,District of Columbia,,130,107,20,,,23,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
02/03/2021,03/29/2020,04/04/2020,By Week,2020,,14,04/04/2020,District of Columbia,25,156,134,37,25,0,37,
02/03/2021,04/05/2020,04/11/2020,By Week,2020,,15,04/11/2020,District of Columbia,37,193,169,49,37,,50,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
02/03/2021,04/12/2020,04/18/2020,By Week,2020,,16,04/18/2020,District of Columbia,59,202,170,68,57,0,70,
02/03/2021,04/19/2020,04/25/2020,By Week,2020,,17,04/25/2020,District of Columbia,90,242,190,99,90,0,99,
02/03/2021,04/26/2020,05/02/2020,By Week,2020,,18,05/02/2020,District of Columbia,75,215,178,81,75,0,81,
02/03/2021,05/03/2020,05/09/2020,By Week,2020,,19,05/09/2020,District of Columbia,86,214,194,93,86,0,93,
02/03/2021,05/10/2020,05/16/2020,By Week,2020,,20,05/16/2020,District of Columbia,71,185,174,80,71,0,80,
02/03/2021,05/17/2020,05/23/2020,By Week,2020,,21,05/23/2020,District of Columbia,49,181,167,51,46,,55,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
02/03/2021,05/24/2020,05/30/2020,By Week,2020,,22,05/30/2020,District of Columbia,42,169,148,47,41,0,48,
02/03/2021,05/31/2020,06/06/2020,By Week,2020,,23,06/06/2020,District of Columbia,38,149,133,41,36,0,43,
02/03/2021,06/07/2020,06/13/2020,By Week,2020,,24,06/13/2020,District of Columbia,30,147,136,35,30,0,35,
02/03/2021,06/14/2020,06/20/2020,By Week,2020,,25,06/20/2020,District of Columbia,28,132,121,33,21,0,40,
02/03/2021,06/21/2020,06/27/2020,By Week,2020,,26,06/27/2020,District of Columbia,19,129,114,26,18,0,27,
02/03/2021,06/28/2020,07/04/2020,By Week,2020,,27,07/04/2020,District of Columbia,16,122,117,18,13,0,21,
02/03/2021,07/05/2020,07/11/2020,By Week,2020,,28,07/11/2020,District of Columbia,,138,121,,,0,10,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
02/03/2021,07/12/2020,07/18/2020,By Week,2020,,29,07/18/2020,District of Columbia,13,121,101,14,,0,18,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
02/03/2021,07/19/2020,07/25/2020,By Week,2020,,30,07/25/2020,District of Columbia,,123,115,11,,0,12,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
02/03/2021,07/26/2020,08/01/2020,By Week,2020,,31,08/01/2020,District of Columbia,10,130,116,10,,0,15,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
02/03/2021,08/02/2020,08/08/2020,By Week,2020,,32,08/08/2020,District of Columbia,,117,106,12,,0,14,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
02/03/2021,08/09/2020,08/15/2020,By Week,2020,,33,08/15/2020,District of Columbia,,117,101,14,,0,14,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
02/03/2021,08/16/2020,08/22/2020,By Week,2020,,34,08/22/2020,District of Columbia,11,113,103,16,10,0,17,
02/03/2021,08/23/2020,08/29/2020,By Week,2020,,35,08/29/2020,District of Columbia,,140,127,15,,0,15,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
02/03/2021,08/30/2020,09/05/2020,By Week,2020,,36,09/05/2020,District of Columbia,,142,126,15,,0,15,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
02/03/2021,09/06/2020,09/12/2020,By Week,2020,,37,09/12/2020,District of Columbia,,125,110,14,,0,17,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
02/03/2021,09/13/2020,09/19/2020,By Week,2020,,38,09/19/2020,District of Columbia,,106,91,,,0,,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
02/03/2021,09/20/2020,09/26/2020,By Week,2020,,39,09/26/2020,District of Columbia,,112,92,14,,0,16,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
02/03/2021,09/27/2020,10/03/2020,By Week,2020,,40,10/03/2020,District of Columbia,10,137,130,20,,0,21,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
02/03/2021,10/04/2020,10/10/2020,By Week,2020,,41,10/10/2020,District of Columbia,14,142,114,20,13,0,21,
02/03/2021,10/11/2020,10/17/2020,By Week,2020,,42,10/17/2020,District of Columbia,,117,94,,,0,,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
02/03/2021,10/18/2020,10/24/2020,By Week,2020,,43,10/24/2020,District of Columbia,,105,85,13,,0,13,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
02/03/2021,10/25/2020,10/31/2020,By Week,2020,,44,10/31/2020,District of Columbia,,125,106,13,,0,15,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
02/03/2021,11/01/2020,11/07/2020,By Week,2020,,45,11/07/2020,District of Columbia,12,135,104,15,,,19,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
02/03/2021,11/08/2020,11/14/2020,By Week,2020,,46,11/14/2020,District of Columbia,10,129,119,16,,0,19,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
02/03/2021,11/15/2020,11/21/2020,By Week,2020,,47,11/21/2020,District of Columbia,16,133,112,19,14,0,21,
02/03/2021,11/22/2020,11/28/2020,By Week,2020,,48,11/28/2020,District of Columbia,15,118,103,22,12,0,25,
02/03/2021,11/29/2020,12/05/2020,By Week,2020,,49,12/05/2020,District of Columbia,19,150,121,24,16,0,27,
02/03/2021,12/06/2020,12/12/2020,By Week,2020,,50,12/12/2020,District of Columbia,21,165,134,24,19,0,26,
02/03/2021,12/13/2020,12/19/2020,By Week,2020,,51,12/19/2020,District of Columbia,32,130,99,35,27,0,40,
02/03/2021,12/20/2020,12/26/2020,By Week,2020,,52,12/26/2020,District of Columbia,39,144,112,35,34,0,40,
02/03/2021,12/27/2020,01/02/2021,By Week,2020/2021,,53,01/02/2021,District of Columbia,28,141,110,33,26,0,35,
02/03/2021,01/03/2021,01/09/2021,By Week,2021,,1,01/09/2021,District of Columbia,24,122,88,23,20,0,27,
02/03/2021,01/10/2021,01/16/2021,By Week,2021,,2,01/16/2021,District of Columbia,21,81,60,14,13,0,22,
02/03/2021,01/17/2021,01/23/2021,By Week,2021,,3,01/23/2021,District of Columbia,15,60,51,11,10,0,16,
02/03/2021,01/24/2021,01/30/2021,By Week,2021,,4,01/30/2021,District of Columbia,,16,13,,,0,,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
02/03/2021,12/29/2019,01/04/2020,By Week,2019/2020,,1,01/04/2020,Florida,0,4340,101,256,0,35,291,
02/03/2021,01/05/2020,01/11/2020,By Week,2020,,2,01/11/2020,Florida,0,4409,100,269,0,25,294,
02/03/2021,01/12/2020,01/18/2020,By Week,2020,,3,01/18/2020,Florida,0,4384,100,261,0,37,298,
02/03/2021,01/19/2020,01/25/2020,By Week,2020,,4,01/25/2020,Florida,0,4387,102,247,0,35,282,
02/03/2021,01/26/2020,02/01/2020,By Week,2020,,5,02/01/2020,Florida,0,4419,99,245,0,35,280,
02/03/2021,02/02/2020,02/08/2020,By Week,2020,,6,02/08/2020,Florida,0,4385,100,287,0,35,322,
02/03/2021,02/09/2020,02/15/2020,By Week,2020,,7,02/15/2020,Florida,0,4358,100,276,0,25,301,
02/03/2021,02/16/2020,02/22/2020,By Week,2020,,8,02/22/2020,Florida,0,4416,104,274,0,33,307,
02/03/2021,02/23/2020,02/29/2020,By Week,2020,,9,02/29/2020,Florida,0,4399,104,268,0,33,301,
02/03/2021,03/01/2020,03/07/2020,By Week,2020,,10,03/07/2020,Florida,,4520,107,268,,29,298,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
02/03/2021,03/08/2020,03/14/2020,By Week,2020,,11,03/14/2020,Florida,,4435,106,305,,24,330,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
02/03/2021,03/15/2020,03/21/2020,By Week,2020,,12,03/21/2020,Florida,17,4362,103,365,,23,396,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
02/03/2021,03/22/2020,03/28/2020,By Week,2020,,13,03/28/2020,Florida,92,4461,106,370,45,19,435,
02/03/2021,03/29/2020,04/04/2020,By Week,2020,,14,04/04/2020,Florida,219,4497,108,484,142,16,575,
02/03/2021,04/05/2020,04/11/2020,By Week,2020,,15,04/11/2020,Florida,303,4545,110,437,158,10,592,
02/03/2021,04/12/2020,04/18/2020,By Week,2020,,16,04/18/2020,Florida,310,4416,110,441,155,,600,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
02/03/2021,04/19/2020,04/25/2020,By Week,2020,,17,04/25/2020,Florida,325,4554,114,438,164,,603,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
02/03/2021,04/26/2020,05/02/2020,By Week,2020,,18,05/02/2020,Florida,308,4351,110,420,170,,560,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
02/03/2021,05/03/2020,05/09/2020,By Week,2020,,19,05/09/2020,Florida,290,4407,112,385,141,,539,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
02/03/2021,05/10/2020,05/16/2020,By Week,2020,,20,05/16/2020,Florida,257,4280,110,373,132,0,498,
02/03/2021,05/17/2020,05/23/2020,By Week,2020,,21,05/23/2020,Florida,236,4360,115,339,117,,461,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
02/03/2021,05/24/2020,05/30/2020,By Week,2020,,22,05/30/2020,Florida,230,4211,108,333,112,,452,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
02/03/2021,05/31/2020,06/06/2020,By Week,2020,,23,06/06/2020,Florida,222,4264,109,330,99,0,453,
02/03/2021,06/07/2020,06/13/2020,By Week,2020,,24,06/13/2020,Florida,193,4256,113,313,101,,405,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
02/03/2021,06/14/2020,06/20/2020,By Week,2020,,25,06/20/2020,Florida,221,4408,114,342,114,,450,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
02/03/2021,06/21/2020,06/27/2020,By Week,2020,,26,06/27/2020,Florida,323,4503,119,386,177,0,532,
02/03/2021,06/28/2020,07/04/2020,By Week,2020,,27,07/04/2020,Florida,466,4726,121,459,226,,700,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
02/03/2021,07/05/2020,07/11/2020,By Week,2020,,28,07/11/2020,Florida,783,5084,136,596,368,,1012,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
02/03/2021,07/12/2020,07/18/2020,By Week,2020,,29,07/18/2020,Florida,1182,5508,148,825,571,,1438,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
02/03/2021,07/19/2020,07/25/2020,By Week,2020,,30,07/25/2020,Florida,1414,5704,154,937,730,,1621,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
02/03/2021,07/26/2020,08/01/2020,By Week,2020,,31,08/01/2020,Florida,1515,5792,154,1005,773,,1748,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
02/03/2021,08/02/2020,08/08/2020,By Week,2020,,32,08/08/2020,Florida,1402,5587,149,1031,835,,1599,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
02/03/2021,08/09/2020,08/15/2020,By Week,2020,,33,08/15/2020,Florida,1185,5510,150,920,680,,1425,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
02/03/2021,08/16/2020,08/22/2020,By Week,2020,,34,08/22/2020,Florida,952,5202,141,834,568,,1220,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
02/03/2021,08/23/2020,08/29/2020,By Week,2020,,35,08/29/2020,Florida,804,5011,137,679,469,,1014,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
02/03/2021,08/30/2020,09/05/2020,By Week,2020,,36,09/05/2020,Florida,655,4757,127,619,387,,889,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
02/03/2021,09/06/2020,09/12/2020,By Week,2020,,37,09/12/2020,Florida,521,4511,118,567,316,,773,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
02/03/2021,09/13/2020,09/19/2020,By Week,2020,,38,09/19/2020,Florida,433,4668,122,487,271,0,649,
02/03/2021,09/20/2020,09/26/2020,By Week,2020,,39,09/26/2020,Florida,419,4444,118,460,246,0,633,
02/03/2021,09/27/2020,10/03/2020,By Week,2020,,40,10/03/2020,Florida,318,4345,113,389,178,,530,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
02/03/2021,10/04/2020,10/10/2020,By Week,2020,,41,10/10/2020,Florida,334,4523,118,426,204,,556,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
02/03/2021,10/11/2020,10/17/2020,By Week,2020,,42,10/17/2020,Florida,330,4389,117,426,196,0,560,
02/03/2021,10/18/2020,10/24/2020,By Week,2020,,43,10/24/2020,Florida,290,4334,114,393,168,,516,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
02/03/2021,10/25/2020,10/31/2020,By Week,2020,,44,10/31/2020,Florida,305,4261,110,399,174,0,530,
02/03/2021,11/01/2020,11/07/2020,By Week,2020,,45,11/07/2020,Florida,303,4301,110,408,203,,511,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
02/03/2021,11/08/2020,11/14/2020,By Week,2020,,46,11/14/2020,Florida,400,4482,112,491,273,,620,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
02/03/2021,11/15/2020,11/21/2020,By Week,2020,,47,11/21/2020,Florida,400,4557,115,505,268,,639,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
02/03/2021,11/22/2020,11/28/2020,By Week,2020,,48,11/28/2020,Florida,497,4621,116,570,331,,736,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
02/03/2021,11/29/2020,12/05/2020,By Week,2020,,49,12/05/2020,Florida,585,4892,119,622,380,,833,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
02/03/2021,12/06/2020,12/12/2020,By Week,2020,,50,12/12/2020,Florida,581,5058,120,648,394,,838,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
02/03/2021,12/13/2020,12/19/2020,By Week,2020,,51,12/19/2020,Florida,640,4879,118,636,392,,887,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
02/03/2021,12/20/2020,12/26/2020,By Week,2020,,52,12/26/2020,Florida,750,4961,117,734,504,,980,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
02/03/2021,12/27/2020,01/02/2021,By Week,2020/2021,,53,01/02/2021,Florida,833,5261,124,798,571,,1061,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
02/03/2021,01/03/2021,01/09/2021,By Week,2021,,1,01/09/2021,Florida,866,4407,103,823,622,,1067,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
02/03/2021,01/10/2021,01/16/2021,By Week,2021,,2,01/16/2021,Florida,970,4378,99,857,659,0,1168,
02/03/2021,01/17/2021,01/23/2021,By Week,2021,,3,01/23/2021,Florida,830,3645,83,682,554,,958,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
02/03/2021,01/24/2021,01/30/2021,By Week,2021,,4,01/30/2021,Florida,313,1614,38,280,216,0,377,
02/03/2021,12/29/2019,01/04/2020,By Week,2019/2020,,1,01/04/2020,Georgia,0,1802,97,112,0,19,131,
02/03/2021,01/05/2020,01/11/2020,By Week,2020,,2,01/11/2020,Georgia,0,1802,97,102,0,23,125,
02/03/2021,01/12/2020,01/18/2020,By Week,2020,,3,01/18/2020,Georgia,0,1745,95,88,0,23,111,
02/03/2021,01/19/2020,01/25/2020,By Week,2020,,4,01/25/2020,Georgia,0,1829,103,117,0,19,136,
02/03/2021,01/26/2020,02/01/2020,By Week,2020,,5,02/01/2020,Georgia,0,1794,101,87,0,,94,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
02/03/2021,02/02/2020,02/08/2020,By Week,2020,,6,02/08/2020,Georgia,0,1780,100,93,0,11,104,
02/03/2021,02/09/2020,02/15/2020,By Week,2020,,7,02/15/2020,Georgia,0,1758,101,90,0,16,106,
02/03/2021,02/16/2020,02/22/2020,By Week,2020,,8,02/22/2020,Georgia,0,1746,104,82,0,21,103,
02/03/2021,02/23/2020,02/29/2020,By Week,2020,,9,02/29/2020,Georgia,0,1858,113,90,0,,99,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
02/03/2021,03/01/2020,03/07/2020,By Week,2020,,10,03/07/2020,Georgia,,1753,104,87,,,98,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
02/03/2021,03/08/2020,03/14/2020,By Week,2020,,11,03/14/2020,Georgia,,1781,105,105,,,110,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
02/03/2021,03/15/2020,03/21/2020,By Week,2020,,12,03/21/2020,Georgia,41,1772,106,134,20,,162,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
02/03/2021,03/22/2020,03/28/2020,By Week,2020,,13,03/28/2020,Georgia,98,1879,110,159,44,,219,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
02/03/2021,03/29/2020,04/04/2020,By Week,2020,,14,04/04/2020,Georgia,218,2030,125,234,107,,349,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
02/03/2021,04/05/2020,04/11/2020,By Week,2020,,15,04/11/2020,Georgia,216,2038,126,225,98,,348,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
02/03/2021,04/12/2020,04/18/2020,By Week,2020,,16,04/18/2020,Georgia,265,2028,124,213,112,,369,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
02/03/2021,04/19/2020,04/25/2020,By Week,2020,,17,04/25/2020,Georgia,258,2034,123,220,118,,361,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
02/03/2021,04/26/2020,05/02/2020,By Week,2020,,18,05/02/2020,Georgia,271,1971,119,205,129,,348,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
02/03/2021,05/03/2020,05/09/2020,By Week,2020,,19,05/09/2020,Georgia,207,1983,125,188,92,,305,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
02/03/2021,05/10/2020,05/16/2020,By Week,2020,,20,05/16/2020,Georgia,195,1955,125,156,96,,256,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
02/03/2021,05/17/2020,05/23/2020,By Week,2020,,21,05/23/2020,Georgia,154,1904,123,149,71,0,232,
02/03/2021,05/24/2020,05/30/2020,By Week,2020,,22,05/30/2020,Georgia,144,1774,112,116,47,0,213,
02/03/2021,05/31/2020,06/06/2020,By Week,2020,,23,06/06/2020,Georgia,118,1770,113,139,53,,205,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
02/03/2021,06/07/2020,06/13/2020,By Week,2020,,24,06/13/2020,Georgia,118,1735,113,134,56,0,196,
02/03/2021,06/14/2020,06/20/2020,By Week,2020,,25,06/20/2020,Georgia,94,1772,114,112,32,0,174,
02/03/2021,06/21/2020,06/27/2020,By Week,2020,,26,06/27/2020,Georgia,129,1811,119,122,50,0,201,
02/03/2021,06/28/2020,07/04/2020,By Week,2020,,27,07/04/2020,Georgia,150,1873,124,115,54,0,211,
02/03/2021,07/05/2020,07/11/2020,By Week,2020,,28,07/11/2020,Georgia,221,1969,129,165,96,0,290,
02/03/2021,07/12/2020,07/18/2020,By Week,2020,,29,07/18/2020,Georgia,294,2160,139,210,133,0,371,
02/03/2021,07/19/2020,07/25/2020,By Week,2020,,30,07/25/2020,Georgia,371,2160,139,253,169,,455,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
02/03/2021,07/26/2020,08/01/2020,By Week,2020,,31,08/01/2020,Georgia,411,2179,141,257,186,0,482,
02/03/2021,08/02/2020,08/08/2020,By Week,2020,,32,08/08/2020,Georgia,467,2181,143,293,219,0,541,
02/03/2021,08/09/2020,08/15/2020,By Week,2020,,33,08/15/2020,Georgia,424,2229,140,305,210,0,519,
02/03/2021,08/16/2020,08/22/2020,By Week,2020,,34,08/22/2020,Georgia,412,2237,145,294,211,,497,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
02/03/2021,08/23/2020,08/29/2020,By Week,2020,,35,08/29/2020,Georgia,339,2112,136,267,175,0,431,
02/03/2021,08/30/2020,09/05/2020,By Week,2020,,36,09/05/2020,Georgia,257,2018,133,219,137,0,339,
02/03/2021,09/06/2020,09/12/2020,By Week,2020,,37,09/12/2020,Georgia,258,2044,130,211,135,,335,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
02/03/2021,09/13/2020,09/19/2020,By Week,2020,,38,09/19/2020,Georgia,222,1900,123,205,121,0,306,
02/03/2021,09/20/2020,09/26/2020,By Week,2020,,39,09/26/2020,Georgia,217,1971,127,183,108,0,292,
02/03/2021,09/27/2020,10/03/2020,By Week,2020,,40,10/03/2020,Georgia,165,1903,120,149,81,0,233,
02/03/2021,10/04/2020,10/10/2020,By Week,2020,,41,10/10/2020,Georgia,166,1848,118,145,84,0,227,
02/03/2021,10/11/2020,10/17/2020,By Week,2020,,42,10/17/2020,Georgia,148,1871,118,173,85,,236,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
02/03/2021,10/18/2020,10/24/2020,By Week,2020,,43,10/24/2020,Georgia,170,1914,121,148,81,,237,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
02/03/2021,10/25/2020,10/31/2020,By Week,2020,,44,10/31/2020,Georgia,199,1873,114,182,107,0,274,
02/03/2021,11/01/2020,11/07/2020,By Week,2020,,45,11/07/2020,Georgia,208,1943,119,174,110,0,272,
02/03/2021,11/08/2020,11/14/2020,By Week,2020,,46,11/14/2020,Georgia,227,1969,121,190,121,,297,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
02/03/2021,11/15/2020,11/21/2020,By Week,2020,,47,11/21/2020,Georgia,212,1863,109,192,126,0,278,
02/03/2021,11/22/2020,11/28/2020,By Week,2020,,48,11/28/2020,Georgia,243,1926,114,187,125,,306,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
02/03/2021,11/29/2020,12/05/2020,By Week,2020,,49,12/05/2020,Georgia,279,2016,119,224,149,0,354,
02/03/2021,12/06/2020,12/12/2020,By Week,2020,,50,12/12/2020,Georgia,304,2000,116,249,171,0,382,
02/03/2021,12/13/2020,12/19/2020,By Week,2020,,51,12/19/2020,Georgia,320,2070,118,257,175,,403,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
02/03/2021,12/20/2020,12/26/2020,By Week,2020,,52,12/26/2020,Georgia,394,1912,110,294,218,,470,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
02/03/2021,12/27/2020,01/02/2021,By Week,2020/2021,,53,01/02/2021,Georgia,473,1952,112,322,253,,543,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
02/03/2021,01/03/2021,01/09/2021,By Week,2021,,1,01/09/2021,Georgia,518,1744,94,359,302,0,575,
02/03/2021,01/10/2021,01/16/2021,By Week,2021,,2,01/16/2021,Georgia,533,1570,85,347,301,0,579,
02/03/2021,01/17/2021,01/23/2021,By Week,2021,,3,01/23/2021,Georgia,351,1067,58,226,197,0,380,
02/03/2021,01/24/2021,01/30/2021,By Week,2021,,4,01/30/2021,Georgia,98,276,16,64,61,0,101,
02/03/2021,12/29/2019,01/04/2020,By Week,2019/2020,,1,01/04/2020,Hawaii,0,241,99,26,0,,28,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
02/03/2021,01/05/2020,01/11/2020,By Week,2020,,2,01/11/2020,Hawaii,0,242,101,17,0,,18,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
02/03/2021,01/12/2020,01/18/2020,By Week,2020,,3,01/18/2020,Hawaii,0,214,85,21,0,,22,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
02/03/2021,01/19/2020,01/25/2020,By Week,2020,,4,01/25/2020,Hawaii,0,242,108,10,0,,12,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
02/03/2021,01/26/2020,02/01/2020,By Week,2020,,5,02/01/2020,Hawaii,0,242,102,19,0,0,19,
02/03/2021,02/02/2020,02/08/2020,By Week,2020,,6,02/08/2020,Hawaii,0,236,110,20,0,0,20,
02/03/2021,02/09/2020,02/15/2020,By Week,2020,,7,02/15/2020,Hawaii,0,281,116,23,0,,26,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
02/03/2021,02/16/2020,02/22/2020,By Week,2020,,8,02/22/2020,Hawaii,0,249,107,17,0,,18,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
