Name,Population,Desc_,attribute,attr_date,metric,value,rep_date,ObjectId
Colorado,5694287,COVID-19 in Colorado by Age Group,60-69,,Percent of Cases,11.83,05/20/2020,3608
Colorado,5694287,COVID-19 in Colorado by Age Group,70-79,,Percent of Cases,7.49,05/20/2020,3609
Colorado,5694287,COVID-19 in Colorado by Age Group,80+,,Percent of Cases,8.08,05/20/2020,3610
Colorado,5694287,COVID-19 in Colorado by Age Group,Unknown,,Percent of Cases,0.23,05/20/2020,3611
Colorado,5694287,"Cases of COVID-19 Reported in Colorado by Age Group, Hospitalization, and Outcome","0-9, Hospitalized",,Cases,36,05/22/2020,3612
Colorado,5694287,COVID-19 in Colorado by Age Group,20-29,,Percent of Deaths,0.53,05/21/2020,3613
Colorado,5694287,COVID-19 in Colorado by Age Group,10-19,,Percent of Deaths,0.15,05/20/2020,3614
Colorado,5694287,COVID-19 in Colorado by Age Group,20-29,,Percent of Deaths,0.54,05/20/2020,3615
Colorado,5694287,COVID-19 in Colorado by Age Group,30-39,,Percent of Deaths,0.54,05/20/2020,3616
Colorado,5694287,COVID-19 in Colorado by Age Group,40-49,,Percent of Deaths,2.39,05/20/2020,3617
Colorado,5694287,COVID-19 in Colorado by Age Group,50-59,,Percent of Deaths,5.39,05/20/2020,3618
Colorado,5694287,COVID-19 in Colorado by Age Group,60-69,,Percent of Deaths,13.09,05/20/2020,3619
Colorado,5694287,COVID-19 in Colorado by Age Group,70-79,,Percent of Deaths,23.25,05/20/2020,3620
Colorado,5694287,COVID-19 in Colorado by Age Group,80+,,Percent of Deaths,54.66,05/20/2020,3621
Colorado,5694287,COVID-19 in Colorado by Age Group,0-9,,Percent of Colorado Population,11.85,05/20/2020,3622
Colorado,5694287,COVID-19 in Colorado by Age Group,10-19,,Percent of Colorado Population,13.11,05/20/2020,3623
Colorado,5694287,COVID-19 in Colorado by Age Group,20-29,,Percent of Colorado Population,14.61,05/20/2020,3624
Colorado,5694287,COVID-19 in Colorado by Age Group,30-39,,Percent of Colorado Population,14.56,05/20/2020,3625
Colorado,5694287,COVID-19 in Colorado by Age Group,40-49,,Percent of Colorado Population,13.04,05/20/2020,3626
Colorado,5694287,COVID-19 in Colorado by Age Group,50-59,,Percent of Colorado Population,12.67,05/20/2020,3627
Colorado,5694287,COVID-19 in Colorado by Age Group,60-69,,Percent of Colorado Population,10.91,05/20/2020,3628
Colorado,5694287,COVID-19 in Colorado by Age Group,70-79,,Percent of Colorado Population,6.12,05/20/2020,3629
Colorado,5694287,COVID-19 in Colorado by Age Group,80+,,Percent of Colorado Population,3.13,05/20/2020,3630
Colorado,5694287,COVID-19 in Colorado by Age Group,Unknown,,Percent of Colorado Population,0,05/20/2020,3631
Colorado,5694287,COVID-19 in Colorado by Race & Ethnicity,AIAN - Non Hispanic,,Percent of Cases,0.45,05/20/2020,3632
Colorado,5694287,COVID-19 in Colorado by Race & Ethnicity,Asian - Non Hispanic,,Percent of Cases,2.76,05/20/2020,3633
Colorado,5694287,COVID-19 in Colorado by Race & Ethnicity,Black - Non Hispanic,,Percent of Cases,6.12,05/20/2020,3634
Colorado,5694287,COVID-19 in Colorado by Race & Ethnicity,"Hispanic, All Races",,Percent of Cases,35.72,05/20/2020,3635
Colorado,5694287,COVID-19 in Colorado by Age Group,70-79,,Percent of Colorado Population,6.12,05/18/2020,3636
Colorado,5694287,COVID-19 in Colorado by Race & Ethnicity,Multiple - Non Hispanic,,Percent of Cases,0.72,05/20/2020,3637
Colorado,5694287,COVID-19 in Colorado by Race & Ethnicity,NHOPI - Non Hispanic,,Percent of Cases,0.4,05/20/2020,3638
Colorado,5694287,COVID-19 in Colorado by Race & Ethnicity,White - Non Hispanic,,Percent of Cases,35.74,05/20/2020,3639
Colorado,5694287,COVID-19 in Colorado by Race & Ethnicity,Other,,Percent of Cases,0.91,05/20/2020,3640
Colorado,5694287,COVID-19 in Colorado by Race & Ethnicity,Unknown/Not Provided,,Percent of Cases,17.17,05/20/2020,3641
Colorado,5694287,COVID-19 in Colorado by Race & Ethnicity,AIAN - Non Hispanic,,Percent of Deaths,0.62,05/20/2020,3642
Colorado,5694287,COVID-19 in Colorado by Race & Ethnicity,Asian - Non Hispanic,,Percent of Deaths,4,05/20/2020,3643
Colorado,5694287,COVID-19 in Colorado by Race & Ethnicity,Black - Non Hispanic,,Percent of Deaths,7.01,05/20/2020,3644
Colorado,5694287,COVID-19 in Colorado by Race & Ethnicity,"Hispanic, All Races",,Percent of Deaths,18.86,05/20/2020,3645
Colorado,5694287,COVID-19 in Colorado by Race & Ethnicity,Multiple - Non Hispanic,,Percent of Deaths,0.77,05/20/2020,3646
Colorado,5694287,COVID-19 in Colorado by Race & Ethnicity,NHOPI - Non Hispanic,,Percent of Deaths,0.31,05/20/2020,3647
Colorado,5694287,COVID-19 in Colorado by Race & Ethnicity,White - Non Hispanic,,Percent of Deaths,64.05,05/20/2020,3648
Colorado,5694287,COVID-19 in Colorado by Race & Ethnicity,Other,,Percent of Deaths,0.54,05/20/2020,3649
Colorado,5694287,COVID-19 in Colorado by Age Group,50-59,,Percent of Colorado Population,12.67,05/22/2020,3650
Colorado,5694287,COVID-19 in Colorado by Race & Ethnicity,"Hispanic, All Races",,Percent of Colorado Population,21.69,05/20/2020,3651
Colorado,5694287,COVID-19 in Colorado by Race & Ethnicity,Unknown/Not Provided,,Percent of Deaths,3.85,05/20/2020,3652
Colorado,5694287,COVID-19 in Colorado by Race & Ethnicity,AIAN - Non Hispanic,,Percent of Colorado Population,0.56,05/20/2020,3653
Colorado,5694287,COVID-19 in Colorado by Race & Ethnicity,Asian - Non Hispanic,,Percent of Colorado Population,3.12,05/20/2020,3654
Colorado,5694287,COVID-19 in Colorado by Race & Ethnicity,Black - Non Hispanic,,Percent of Colorado Population,3.92,05/20/2020,3655
Colorado,5694287,COVID-19 in Colorado by Race & Ethnicity,AIAN - Non Hispanic,,Percent of Deaths,0.56,05/19/2020,3656
Colorado,5694287,"Cases of COVID-19 Reported in Colorado by Age Group, Hospitalization, and Outcome","50-59, Deaths",,Cases,66,05/19/2020,3657
Colorado,5694287,COVID-19 in Colorado by Age Group,30-39,,Percent of Deaths,0.53,05/21/2020,3658
Colorado,5694287,COVID-19 in Colorado by Age Group,40-49,,Percent of Deaths,2.52,05/21/2020,3659
Colorado,5694287,COVID-19 in Colorado by Age Group,50-59,,Percent of Deaths,5.42,05/21/2020,3660
Colorado,5694287,COVID-19 in Colorado by Age Group,60-69,,Percent of Deaths,12.98,05/21/2020,3661
Colorado,5694287,COVID-19 in Colorado by Age Group,70-79,,Percent of Deaths,23.36,05/21/2020,3662
Colorado,5694287,COVID-19 in Colorado by Age Group,80+,,Percent of Deaths,54.5,05/21/2020,3663
Colorado,5694287,COVID-19 in Colorado by Age Group,0-9,,Percent of Colorado Population,11.85,05/21/2020,3664
Colorado,5694287,COVID-19 in Colorado by Age Group,10-19,,Percent of Colorado Population,13.11,05/21/2020,3665
Colorado,5694287,COVID-19 in Colorado by Age Group,20-29,,Percent of Colorado Population,14.61,05/21/2020,3666
Colorado,5694287,COVID-19 in Colorado by Age Group,30-39,,Percent of Colorado Population,14.56,05/21/2020,3667
Colorado,5694287,COVID-19 in Colorado by Age Group,40-49,,Percent of Colorado Population,13.04,05/21/2020,3668
Colorado,5694287,COVID-19 in Colorado by Age Group,50-59,,Percent of Colorado Population,12.67,05/21/2020,3669
Colorado,5694287,COVID-19 in Colorado by Age Group,60-69,,Percent of Colorado Population,10.91,05/21/2020,3670
Colorado,5694287,COVID-19 in Colorado by Race & Ethnicity,Asian - Non Hispanic,,Percent of Deaths,3.98,05/19/2020,3671
Colorado,5694287,"Cases of COVID-19 Reported in Colorado by Age Group, Hospitalization, and Outcome","0-9, Not Hospitalized",,Cases,451,05/22/2020,3672
Colorado,5694287,COVID-19 in Colorado by Age Group,70-79,,Percent of Colorado Population,6.12,05/21/2020,3673
Colorado,5694287,COVID-19 in Colorado by Age Group,80+,,Percent of Colorado Population,3.13,05/18/2020,3674
Colorado,5694287,COVID-19 in Colorado by Race & Ethnicity,Black - Non Hispanic,,Percent of Deaths,6.84,05/19/2020,3675
Colorado,5694287,"Cases of COVID-19 Reported in Colorado by Age Group, Hospitalization, and Outcome","50-59, Hospitalized",,Cases,701,05/19/2020,3676
Colorado,5694287,"Cases of COVID-19 Reported in Colorado by Age Group, Hospitalization, and Outcome","10-19, Deaths",,Cases,2,05/22/2020,3677
Colorado,5694287,COVID-19 in Colorado by Race & Ethnicity,Multiple - Non Hispanic,,Percent of Colorado Population,2.65,05/20/2020,3678
Colorado,5694287,COVID-19 in Colorado by Age Group,60-69,,Percent of Colorado Population,10.91,05/22/2020,3679
Colorado,5694287,COVID-19 in Colorado by Age Group,80+,,Percent of Colorado Population,3.13,05/21/2020,3680
Colorado,5694287,COVID-19 in Colorado by Age Group,Unknown,,Percent of Colorado Population,0,05/18/2020,3681
Colorado,5694287,COVID-19 in Colorado by Race & Ethnicity,"Hispanic, All Races",,Percent of Deaths,19.01,05/19/2020,3682
Colorado,5694287,"Cases of COVID-19 Reported in Colorado by Age Group, Hospitalization, and Outcome","50-59, Not Hospitalized",,Cases,2919,05/19/2020,3683
Colorado,5694287,"Cases of COVID-19 Reported in Colorado by Age Group, Hospitalization, and Outcome","10-19, Hospitalized",,Cases,33,05/22/2020,3684
Colorado,5694287,COVID-19 in Colorado by Race & Ethnicity,NHOPI - Non Hispanic,,Percent of Colorado Population,0.12,05/20/2020,3685
Colorado,5694287,COVID-19 in Colorado by Age Group,70-79,,Percent of Colorado Population,6.12,05/22/2020,3686
Colorado,5694287,COVID-19 in Colorado by Age Group,Unknown,,Percent of Colorado Population,0,05/21/2020,3687
Colorado,5694287,COVID-19 in Colorado by Race & Ethnicity,AIAN - Non Hispanic,,Percent of Cases,0.44,05/18/2020,3688
Colorado,5694287,COVID-19 in Colorado by Race & Ethnicity,Multiple - Non Hispanic,,Percent of Deaths,0.8,05/19/2020,3689
Colorado,5694287,"Cases of COVID-19 Reported in Colorado by Age Group, Hospitalization, and Outcome","60-69, Deaths",,Cases,167,05/19/2020,3690
Colorado,5694287,"Cases of COVID-19 Reported in Colorado by Age Group, Hospitalization, and Outcome","60-69, Hospitalized",,Cases,702,05/19/2020,3691
Colorado,5694287,"Cases of COVID-19 Reported in Colorado by Age Group, Hospitalization, and Outcome","60-69, Not Hospitalized",,Cases,1801,05/19/2020,3692
Colorado,5694287,"Cases of COVID-19 Reported in Colorado by Age Group, Hospitalization, and Outcome","70-79, Deaths",,Cases,290,05/19/2020,3693
Colorado,5694287,"Cases of COVID-19 Reported in Colorado by Age Group, Hospitalization, and Outcome","70-79, Hospitalized",,Cases,520,05/19/2020,3694
Colorado,5694287,"Cases of COVID-19 Reported in Colorado by Age Group, Hospitalization, and Outcome","70-79, Not Hospitalized",,Cases,880,05/19/2020,3695
Colorado,5694287,"Cases of COVID-19 Reported in Colorado by Age Group, Hospitalization, and Outcome","80+, Deaths",,Cases,687,05/19/2020,3696
Colorado,5694287,"Cases of COVID-19 Reported in Colorado by Age Group, Hospitalization, and Outcome","80+, Hospitalized",,Cases,341,05/19/2020,3697
Colorado,5694287,"Cases of COVID-19 Reported in Colorado by Age Group, Hospitalization, and Outcome","80+, Not Hospitalized",,Cases,770,05/19/2020,3698
Colorado,5694287,"Cases of COVID-19 Reported in Colorado by Age Group, Hospitalization, and Outcome","Unknown, Not Hospitalized",,Cases,55,05/19/2020,3699
Colorado,5694287,COVID-19 in Colorado by Age Group,0-9,,Percent of Cases,2.03,05/19/2020,3700
Colorado,5694287,COVID-19 in Colorado by Age Group,10-19,,Percent of Cases,4.11,05/19/2020,3701
Colorado,5694287,COVID-19 in Colorado by Age Group,20-29,,Percent of Cases,15.33,05/19/2020,3702
Colorado,5694287,COVID-19 in Colorado by Age Group,30-39,,Percent of Cases,17.17,05/19/2020,3703
Colorado,5694287,COVID-19 in Colorado by Age Group,40-49,,Percent of Cases,17.32,05/19/2020,3704
Colorado,5694287,COVID-19 in Colorado by Age Group,50-59,,Percent of Cases,16.4,05/19/2020,3705
Colorado,5694287,COVID-19 in Colorado by Age Group,60-69,,Percent of Cases,11.88,05/19/2020,3706
Colorado,5694287,COVID-19 in Colorado by Age Group,70-79,,Percent of Cases,7.52,05/19/2020,3707
Colorado,5694287,COVID-19 in Colorado by Age Group,80+,,Percent of Cases,8,05/19/2020,3708
Colorado,5694287,COVID-19 in Colorado by Age Group,Unknown,,Percent of Cases,0.24,05/19/2020,3709
Colorado,5694287,COVID-19 in Colorado by Age Group,10-19,,Percent of Deaths,0.16,05/19/2020,3710
Colorado,5694287,COVID-19 in Colorado by Age Group,20-29,,Percent of Deaths,0.56,05/19/2020,3711
Colorado,5694287,COVID-19 in Colorado by Age Group,30-39,,Percent of Deaths,0.56,05/19/2020,3712
Colorado,5694287,COVID-19 in Colorado by Age Group,40-49,,Percent of Deaths,2.47,05/19/2020,3713
Colorado,5694287,COVID-19 in Colorado by Age Group,50-59,,Percent of Deaths,5.25,05/19/2020,3714
Colorado,5694287,COVID-19 in Colorado by Age Group,60-69,,Percent of Deaths,13.29,05/19/2020,3715
Colorado,5694287,COVID-19 in Colorado by Age Group,70-79,,Percent of Deaths,23.07,05/19/2020,3716
Colorado,5694287,COVID-19 in Colorado by Age Group,80+,,Percent of Deaths,54.65,05/19/2020,3717
Colorado,5694287,COVID-19 in Colorado by Age Group,0-9,,Percent of Colorado Population,11.85,05/19/2020,3718
Colorado,5694287,COVID-19 in Colorado by Age Group,10-19,,Percent of Colorado Population,13.11,05/19/2020,3719
Colorado,5694287,COVID-19 in Colorado by Age Group,20-29,,Percent of Colorado Population,14.61,05/19/2020,3720
Colorado,5694287,COVID-19 in Colorado by Age Group,30-39,,Percent of Colorado Population,14.56,05/19/2020,3721
Colorado,5694287,COVID-19 in Colorado by Age Group,40-49,,Percent of Colorado Population,13.04,05/19/2020,3722
Colorado,5694287,COVID-19 in Colorado by Age Group,50-59,,Percent of Colorado Population,12.67,05/19/2020,3723
Colorado,5694287,COVID-19 in Colorado by Age Group,60-69,,Percent of Colorado Population,10.91,05/19/2020,3724
Colorado,5694287,COVID-19 in Colorado by Age Group,70-79,,Percent of Colorado Population,6.12,05/19/2020,3725
Colorado,5694287,COVID-19 in Colorado by Age Group,80+,,Percent of Colorado Population,3.13,05/19/2020,3726
Colorado,5694287,COVID-19 in Colorado by Age Group,Unknown,,Percent of Colorado Population,0,05/19/2020,3727
Colorado,5694287,COVID-19 in Colorado by Race & Ethnicity,AIAN - Non Hispanic,,Percent of Cases,0.44,05/19/2020,3728
Colorado,5694287,COVID-19 in Colorado by Race & Ethnicity,Asian - Non Hispanic,,Percent of Cases,2.78,05/19/2020,3729
Colorado,5694287,COVID-19 in Colorado by Race & Ethnicity,Black - Non Hispanic,,Percent of Cases,6.13,05/19/2020,3730
Colorado,5694287,COVID-19 in Colorado by Race & Ethnicity,"Hispanic, All Races",,Percent of Cases,35.54,05/19/2020,3731
Colorado,5694287,COVID-19 in Colorado by Race & Ethnicity,Multiple - Non Hispanic,,Percent of Cases,0.73,05/19/2020,3732
Colorado,5694287,COVID-19 in Colorado by Race & Ethnicity,NHOPI - Non Hispanic,,Percent of Cases,0.4,05/19/2020,3733
Colorado,5694287,COVID-19 in Colorado by Race & Ethnicity,White - Non Hispanic,,Percent of Cases,35.84,05/19/2020,3734
Colorado,5694287,COVID-19 in Colorado by Race & Ethnicity,Other,,Percent of Cases,0.93,05/19/2020,3735
Colorado,5694287,COVID-19 in Colorado by Race & Ethnicity,Unknown/Not Provided,,Percent of Cases,17.2,05/19/2020,3736
Colorado,5694287,COVID-19 in Colorado by Race & Ethnicity,Asian - Non Hispanic,,Percent of Cases,2.74,05/18/2020,3737
Colorado,5694287,COVID-19 in Colorado by Race & Ethnicity,Black - Non Hispanic,,Percent of Cases,6.13,05/18/2020,3738
Colorado,5694287,COVID-19 in Colorado by Race & Ethnicity,"Hispanic, All Races",,Percent of Cases,35.27,05/18/2020,3739
Colorado,5694287,COVID-19 in Colorado by Race & Ethnicity,Multiple - Non Hispanic,,Percent of Cases,0.75,05/18/2020,3740
Colorado,5694287,COVID-19 in Colorado by Race & Ethnicity,NHOPI - Non Hispanic,,Percent of Cases,0.41,05/18/2020,3741
Colorado,5694287,COVID-19 in Colorado by Race & Ethnicity,White - Non Hispanic,,Percent of Cases,35.92,05/18/2020,3742
Colorado,5694287,COVID-19 in Colorado by Race & Ethnicity,Other,,Percent of Cases,0.93,05/18/2020,3743
Colorado,5694287,COVID-19 in Colorado by Race & Ethnicity,Unknown/Not Provided,,Percent of Cases,17.41,05/18/2020,3744
Colorado,5694287,COVID-19 in Colorado by Race & Ethnicity,AIAN - Non Hispanic,,Percent of Deaths,0.57,05/18/2020,3745
Colorado,5694287,COVID-19 in Colorado by Race & Ethnicity,Asian - Non Hispanic,,Percent of Deaths,3.92,05/18/2020,3746
Colorado,5694287,COVID-19 in Colorado by Race & Ethnicity,Black - Non Hispanic,,Percent of Deaths,6.86,05/18/2020,3747
Colorado,5694287,COVID-19 in Colorado by Race & Ethnicity,"Hispanic, All Races",,Percent of Deaths,18.95,05/18/2020,3748
Colorado,5694287,COVID-19 in Colorado by Race & Ethnicity,Multiple - Non Hispanic,,Percent of Deaths,0.9,05/18/2020,3749
Colorado,5694287,COVID-19 in Colorado by Race & Ethnicity,NHOPI - Non Hispanic,,Percent of Deaths,0.33,05/18/2020,3750
Colorado,5694287,COVID-19 in Colorado by Race & Ethnicity,White - Non Hispanic,,Percent of Deaths,64.46,05/18/2020,3751
Colorado,5694287,COVID-19 in Colorado by Race & Ethnicity,Other,,Percent of Deaths,0.57,05/18/2020,3752
Colorado,5694287,COVID-19 in Colorado by Race & Ethnicity,Unknown/Not Provided,,Percent of Deaths,3.43,05/18/2020,3753
Colorado,5694287,COVID-19 in Colorado by Race & Ethnicity,AIAN - Non Hispanic,,Percent of Colorado Population,0.56,05/18/2020,3754
Colorado,5694287,COVID-19 in Colorado by Race & Ethnicity,Asian - Non Hispanic,,Percent of Colorado Population,3.12,05/18/2020,3755
Colorado,5694287,COVID-19 in Colorado by Race & Ethnicity,Black - Non Hispanic,,Percent of Colorado Population,3.92,05/18/2020,3756
Colorado,5694287,COVID-19 in Colorado by Race & Ethnicity,"Hispanic, All Races",,Percent of Colorado Population,21.69,05/18/2020,3757
Colorado,5694287,COVID-19 in Colorado by Race & Ethnicity,Multiple - Non Hispanic,,Percent of Colorado Population,2.65,05/18/2020,3758
Colorado,5694287,COVID-19 in Colorado by Race & Ethnicity,NHOPI - Non Hispanic,,Percent of Colorado Population,0.12,05/18/2020,3759
Colorado,5694287,COVID-19 in Colorado by Race & Ethnicity,White - Non Hispanic,,Percent of Colorado Population,67.76,05/18/2020,3760
Colorado,5694287,COVID-19 in Colorado by Race & Ethnicity,Other,,Percent of Colorado Population,0.19,05/18/2020,3761
Colorado,5694287,COVID-19 in Colorado by Sex,Female,,Percent of Cases,50.59,05/18/2020,3762
Colorado,5694287,COVID-19 in Colorado by Sex,Male,,Percent of Cases,48.42,05/18/2020,3763
Colorado,5694287,COVID-19 in Colorado by Sex,Male to Female,,Percent of Cases,0.01,05/18/2020,3764
Colorado,5694287,COVID-19 in Colorado by Sex,Unknown,,Percent of Cases,0.98,05/18/2020,3765
Colorado,5694287,COVID-19 in Colorado by Sex,Female,,Percent of Deaths,43.87,05/18/2020,3766
Colorado,5694287,COVID-19 in Colorado by Sex,Male,,Percent of Deaths,55.8,05/18/2020,3767
Colorado,5694287,COVID-19 in Colorado by Sex,Unknown,,Percent of Deaths,0.33,05/18/2020,3768
Colorado,5694287,"Cases of COVID-19 Reported in Colorado by Age Group, Hospitalization, and Outcome","0-9, Hospitalized",,Cases,33,05/19/2020,3769
Colorado,5694287,"Cases of COVID-19 Reported in Colorado by Age Group, Hospitalization, and Outcome","0-9, Not Hospitalized",,Cases,423,05/19/2020,3770
Colorado,5694287,"Cases of COVID-19 Reported in Colorado by Age Group, Hospitalization, and Outcome","10-19, Deaths",,Cases,2,05/19/2020,3771
Colorado,5694287,"Cases of COVID-19 Reported in Colorado by Age Group, Hospitalization, and Outcome","10-19, Hospitalized",,Cases,31,05/19/2020,3772
Colorado,5694287,"Cases of COVID-19 Reported in Colorado by Age Group, Hospitalization, and Outcome","10-19, Not Hospitalized",,Cases,892,05/19/2020,3773
Colorado,5694287,"Cases of COVID-19 Reported in Colorado by Age Group, Hospitalization, and Outcome","20-29, Deaths",,Cases,7,05/19/2020,3774
Colorado,5694287,"Cases of COVID-19 Reported in Colorado by Age Group, Hospitalization, and Outcome","20-29, Hospitalized",,Cases,172,05/19/2020,3775
Colorado,5694287,"Cases of COVID-19 Reported in Colorado by Age Group, Hospitalization, and Outcome","20-29, Not Hospitalized",,Cases,3268,05/19/2020,3776
Colorado,5694287,"Cases of COVID-19 Reported in Colorado by Age Group, Hospitalization, and Outcome","30-39, Deaths",,Cases,7,05/19/2020,3777
Colorado,5694287,"Cases of COVID-19 Reported in Colorado by Age Group, Hospitalization, and Outcome","30-39, Hospitalized",,Cases,327,05/19/2020,3778
Colorado,5694287,"Cases of COVID-19 Reported in Colorado by Age Group, Hospitalization, and Outcome","30-39, Not Hospitalized",,Cases,3526,05/19/2020,3779
Colorado,5694287,"Cases of COVID-19 Reported in Colorado by Age Group, Hospitalization, and Outcome","40-49, Deaths",,Cases,31,05/19/2020,3780
Colorado,5694287,"Cases of COVID-19 Reported in Colorado by Age Group, Hospitalization, and Outcome","40-49, Hospitalized",,Cases,488,05/19/2020,3781
Colorado,5694287,"Cases of COVID-19 Reported in Colorado by Age Group, Hospitalization, and Outcome","40-49, Not Hospitalized",,Cases,3376,05/19/2020,3782
Colorado,5694287,COVID-19 in Colorado by Race & Ethnicity,NHOPI - Non Hispanic,,Percent of Deaths,0.32,05/19/2020,3783
Colorado,5694287,"Cases of COVID-19 Reported in Colorado by Age Group, Hospitalization, and Outcome","10-19, Not Hospitalized",,Cases,951,05/22/2020,3784
Colorado,5694287,COVID-19 in Colorado by Race & Ethnicity,White - Non Hispanic,,Percent of Colorado Population,67.76,05/20/2020,3785
Colorado,5694287,COVID-19 in Colorado by Age Group,80+,,Percent of Colorado Population,3.13,05/22/2020,3786
Colorado,5694287,COVID-19 in Colorado by Race & Ethnicity,AIAN - Non Hispanic,,Percent of Cases,0.46,05/21/2020,3787
Colorado,5694287,COVID-19 in Colorado by Race & Ethnicity,White - Non Hispanic,,Percent of Deaths,64.68,05/19/2020,3788
Colorado,5694287,COVID-19 in Colorado by Race & Ethnicity,Other,,Percent of Deaths,0.56,05/19/2020,3789
Colorado,5694287,COVID-19 in Colorado by Age Group,Unknown,,Percent of Colorado Population,0,05/22/2020,3790
Colorado,5694287,COVID-19 in Colorado by Race & Ethnicity,Unknown/Not Provided,,Percent of Deaths,3.26,05/19/2020,3791
Colorado,5694287,COVID-19 in Colorado by Race & Ethnicity,AIAN - Non Hispanic,,Percent of Cases,0.48,05/22/2020,3792
Colorado,5694287,COVID-19 in Colorado by Race & Ethnicity,Asian - Non Hispanic,,Percent of Cases,2.74,05/22/2020,3793
Colorado,5694287,COVID-19 in Colorado by Race & Ethnicity,Black - Non Hispanic,,Percent of Cases,6.12,05/22/2020,3794
Colorado,5694287,COVID-19 in Colorado by Race & Ethnicity,"Hispanic, All Races",,Percent of Cases,36.4,05/22/2020,3795
Colorado,5694287,COVID-19 in Colorado by Race & Ethnicity,Multiple - Non Hispanic,,Percent of Cases,0.71,05/22/2020,3796
Colorado,5694287,COVID-19 in Colorado by Race & Ethnicity,NHOPI - Non Hispanic,,Percent of Cases,0.41,05/22/2020,3797
Colorado,5694287,COVID-19 in Colorado by Race & Ethnicity,White - Non Hispanic,,Percent of Cases,35.69,05/22/2020,3798
Colorado,5694287,COVID-19 in Colorado by Race & Ethnicity,Other,,Percent of Cases,0.92,05/22/2020,3799
Colorado,5694287,COVID-19 in Colorado by Race & Ethnicity,Unknown/Not Provided,,Percent of Cases,16.53,05/22/2020,3800
Colorado,5694287,COVID-19 in Colorado by Race & Ethnicity,AIAN - Non Hispanic,,Percent of Deaths,0.6,05/22/2020,3801
Colorado,5694287,COVID-19 in Colorado by Race & Ethnicity,Asian - Non Hispanic,,Percent of Deaths,3.93,05/22/2020,3802
Colorado,5694287,COVID-19 in Colorado by Race & Ethnicity,Black - Non Hispanic,,Percent of Deaths,6.95,05/22/2020,3803
Colorado,5694287,COVID-19 in Colorado by Race & Ethnicity,"Hispanic, All Races",,Percent of Deaths,19.26,05/22/2020,3804
Colorado,5694287,COVID-19 in Colorado by Race & Ethnicity,Multiple - Non Hispanic,,Percent of Deaths,0.76,05/22/2020,3805
Colorado,5694287,COVID-19 in Colorado by Race & Ethnicity,NHOPI - Non Hispanic,,Percent of Deaths,0.3,05/22/2020,3806
Colorado,5694287,COVID-19 in Colorado by Race & Ethnicity,White - Non Hispanic,,Percent of Deaths,64.05,05/22/2020,3807
Colorado,5694287,COVID-19 in Colorado by Race & Ethnicity,Other,,Percent of Deaths,0.53,05/22/2020,3808
Colorado,5694287,COVID-19 in Colorado by Race & Ethnicity,Unknown/Not Provided,,Percent of Deaths,3.63,05/22/2020,3809
Colorado,5694287,COVID-19 in Colorado by Race & Ethnicity,AIAN - Non Hispanic,,Percent of Colorado Population,0.56,05/22/2020,3810
Colorado,5694287,COVID-19 in Colorado by Race & Ethnicity,Asian - Non Hispanic,,Percent of Colorado Population,3.12,05/22/2020,3811
Colorado,5694287,COVID-19 in Colorado by Race & Ethnicity,Black - Non Hispanic,,Percent of Colorado Population,3.92,05/22/2020,3812
Colorado,5694287,COVID-19 in Colorado by Race & Ethnicity,"Hispanic, All Races",,Percent of Colorado Population,21.69,05/22/2020,3813
Colorado,5694287,COVID-19 in Colorado by Race & Ethnicity,Multiple - Non Hispanic,,Percent of Colorado Population,2.65,05/22/2020,3814
Colorado,5694287,COVID-19 in Colorado by Race & Ethnicity,NHOPI - Non Hispanic,,Percent of Colorado Population,0.12,05/22/2020,3815
Colorado,5694287,COVID-19 in Colorado by Race & Ethnicity,White - Non Hispanic,,Percent of Colorado Population,67.76,05/22/2020,3816
Colorado,5694287,COVID-19 in Colorado by Race & Ethnicity,Other,,Percent of Colorado Population,0.19,05/22/2020,3817
Colorado,5694287,COVID-19 in Colorado by Sex,Female,,Percent of Cases,50.76,05/22/2020,3818
Colorado,5694287,COVID-19 in Colorado by Sex,Male,,Percent of Cases,48.29,05/22/2020,3819
Colorado,5694287,COVID-19 in Colorado by Sex,Male to Female,,Percent of Cases,0.01,05/22/2020,3820
Colorado,5694287,COVID-19 in Colorado by Sex,Unknown,,Percent of Cases,0.95,05/22/2020,3821
Colorado,5694287,COVID-19 in Colorado by Sex,Female,,Percent of Deaths,43.96,05/22/2020,3822
Colorado,5694287,COVID-19 in Colorado by Sex,Male,,Percent of Deaths,55.74,05/22/2020,3823
Colorado,5694287,COVID-19 in Colorado by Sex,Unknown,,Percent of Deaths,0.3,05/22/2020,3824
Colorado,5694287,"Cases of COVID-19 Reported in Colorado by Age Group, Hospitalization, and Outcome","0-9, Hospitalized",,Cases,36,05/23/2020,3825
Colorado,5694287,COVID-19 in Colorado by Race & Ethnicity,Asian - Non Hispanic,,Percent of Cases,2.74,05/21/2020,3826
Colorado,5694287,"Cases of COVID-19 Reported in Colorado by Age Group, Hospitalization, and Outcome","20-29, Deaths",,Cases,7,05/22/2020,3827
Colorado,5694287,COVID-19 in Colorado by Race & Ethnicity,Other,,Percent of Colorado Population,0.19,05/20/2020,3828
Colorado,5694287,"Cases of COVID-19 Reported in Colorado by Age Group, Hospitalization, and Outcome","0-9, Not Hospitalized",,Cases,467,05/23/2020,3829
