Name,Population,Desc_,attribute,attr_date,metric,value,rep_date,ObjectId
Colorado,5694287,COVID-19 in Colorado by Age Group,60-69,,Percent of Cases,14.86,04/07/2020,514
Colorado,5694287,COVID-19 in Colorado by Age Group,70-79,,Percent of Cases,10.35,04/07/2020,515
Colorado,5694287,COVID-19 in Colorado by Age Group,80+,,Percent of Cases,7.29,04/07/2020,516
Colorado,5694287,COVID-19 in Colorado by Age Group,Unknown,,Percent of Cases,0.44,04/07/2020,517
Colorado,5694287,"Cases of COVID-19 Reported in Colorado by Age Group, Hospitalization, and Outcome","0-9, Hospitalized",,Cases,6,04/07/2020,518
Colorado,5694287,"Cases of COVID-19 Reported in Colorado by Age Group, Hospitalization, and Outcome","0-9, Not Hospitalized",,Cases,52,04/07/2020,519
Colorado,5694287,"Cases of COVID-19 Reported in Colorado by Age Group, Hospitalization, and Outcome","10-19, Hospitalized",,Cases,2,04/07/2020,520
Colorado,5694287,"Cases of COVID-19 Reported in Colorado by Age Group, Hospitalization, and Outcome","10-19, Not Hospitalized",,Cases,98,04/07/2020,521
Colorado,5694287,"Cases of COVID-19 Reported in Colorado by Age Group, Hospitalization, and Outcome","20-29, Hospitalized",,Cases,32,04/07/2020,522
Colorado,5694287,"Cases of COVID-19 Reported in Colorado by Age Group, Hospitalization, and Outcome","20-29, Not Hospitalized",,Cases,712,04/07/2020,523
Colorado,5694287,"Cases of COVID-19 Reported in Colorado by Age Group, Hospitalization, and Outcome","30-39, Deaths",,Cases,2,04/07/2020,524
Colorado,5694287,"Cases of COVID-19 Reported in Colorado by Age Group, Hospitalization, and Outcome","30-39, Hospitalized",,Cases,84,04/07/2020,525
Colorado,5694287,"Cases of COVID-19 Reported in Colorado by Age Group, Hospitalization, and Outcome","30-39, Not Hospitalized",,Cases,793,04/07/2020,526
Colorado,5694287,"Cases of COVID-19 Reported in Colorado by Age Group, Hospitalization, and Outcome","40-49, Deaths",,Cases,7,04/07/2020,527
Colorado,5694287,"Cases of COVID-19 Reported in Colorado by Age Group, Hospitalization, and Outcome","40-49, Hospitalized",,Cases,123,04/07/2020,528
Colorado,5694287,"Cases of COVID-19 Reported in Colorado by Age Group, Hospitalization, and Outcome","40-49, Not Hospitalized",,Cases,727,04/07/2020,529
Colorado,5694287,"Cases of COVID-19 Reported in Colorado by Age Group, Hospitalization, and Outcome","50-59, Deaths",,Cases,12,04/07/2020,530
Colorado,5694287,"Cases of COVID-19 Reported in Colorado by Age Group, Hospitalization, and Outcome","50-59, Hospitalized",,Cases,204,04/07/2020,531
Colorado,5694287,"Cases of COVID-19 Reported in Colorado by Age Group, Hospitalization, and Outcome","50-59, Not Hospitalized",,Cases,786,04/07/2020,532
Colorado,5694287,"Cases of COVID-19 Reported in Colorado by Age Group, Hospitalization, and Outcome","60-69, Deaths",,Cases,18,04/07/2020,533
Colorado,5694287,"Cases of COVID-19 Reported in Colorado by Age Group, Hospitalization, and Outcome","60-69, Hospitalized",,Cases,214,04/07/2020,534
Colorado,5694287,"Cases of COVID-19 Reported in Colorado by Age Group, Hospitalization, and Outcome","60-69, Not Hospitalized",,Cases,575,04/07/2020,535
Colorado,5694287,"Cases of COVID-19 Reported in Colorado by Age Group, Hospitalization, and Outcome","70-79, Deaths",,Cases,46,04/07/2020,536
Colorado,5694287,"Cases of COVID-19 Reported in Colorado by Age Group, Hospitalization, and Outcome","70-79, Hospitalized",,Cases,198,04/07/2020,537
Colorado,5694287,"Cases of COVID-19 Reported in Colorado by Age Group, Hospitalization, and Outcome","70-79, Not Hospitalized",,Cases,318,04/07/2020,538
Colorado,5694287,"Cases of COVID-19 Reported in Colorado by Age Group, Hospitalization, and Outcome","80+, Deaths",,Cases,94,04/07/2020,539
Colorado,5694287,"Cases of COVID-19 Reported in Colorado by Age Group, Hospitalization, and Outcome","80+, Hospitalized",,Cases,112,04/07/2020,540
Colorado,5694287,"Cases of COVID-19 Reported in Colorado by Age Group, Hospitalization, and Outcome","80+, Not Hospitalized",,Cases,190,04/07/2020,541
Colorado,5694287,"Cases of COVID-19 Reported in Colorado by Age Group, Hospitalization, and Outcome","Unknown, Not Hospitalized",,Cases,24,04/07/2020,542
Colorado,5694287,COVID-19 in Colorado by Sex,Female,,Percent of Cases,51.85,04/07/2020,543
Colorado,5694287,COVID-19 in Colorado by Sex,Male,,Percent of Cases,47.6,04/07/2020,544
Colorado,5694287,COVID-19 in Colorado by Sex,Unknown,,Percent of Cases,0.55,04/07/2020,545
Colorado,5694287,COVID-19 in Colorado by Age Group,0-9,,Percent of Cases,1.04,04/08/2020,546
Colorado,5694287,COVID-19 in Colorado by Age Group,10-19,,Percent of Cases,1.93,04/08/2020,547
Colorado,5694287,COVID-19 in Colorado by Age Group,20-29,,Percent of Cases,13.56,04/08/2020,548
Colorado,5694287,COVID-19 in Colorado by Age Group,30-39,,Percent of Cases,16.32,04/08/2020,549
Colorado,5694287,COVID-19 in Colorado by Age Group,40-49,,Percent of Cases,15.79,04/08/2020,550
Colorado,5694287,"Cases of COVID-19 Reported in Colorado by Age Group, Hospitalization, and Outcome","40-49, Deaths",,Cases,5,04/05/2020,551
Colorado,5694287,"Cases of COVID-19 Reported in Colorado by Age Group, Hospitalization, and Outcome","Unknown, Hospitalized",,Cases,1,04/02/2020,552
Colorado,5694287,"Cases of COVID-19 Reported in Colorado by Age Group, Hospitalization, and Outcome","20-29, Not Hospitalized",,Cases,807,04/09/2020,553
Colorado,5694287,COVID-19 in Colorado by Age Group,70-79,,Percent of Cases,10.58,04/04/2020,554
Colorado,5694287,"Cases of COVID-19 Reported in Colorado by Age Group, Hospitalization, and Outcome","30-39, Deaths",,Cases,2,04/09/2020,555
Colorado,5694287,"Cases of COVID-19 Reported in Colorado by Age Group, Hospitalization, and Outcome","30-39, Hospitalized",,Cases,90,04/09/2020,556
Colorado,5694287,"Cases of COVID-19 Reported in Colorado by Age Group, Hospitalization, and Outcome","30-39, Not Hospitalized",,Cases,918,04/09/2020,557
Colorado,5694287,"Cases of COVID-19 Reported in Colorado by Age Group, Hospitalization, and Outcome","40-49, Deaths",,Cases,9,04/09/2020,558
Colorado,5694287,"Cases of COVID-19 Reported in Colorado by Age Group, Hospitalization, and Outcome","40-49, Hospitalized",,Cases,139,04/09/2020,559
Colorado,5694287,"Cases of COVID-19 Reported in Colorado by Age Group, Hospitalization, and Outcome","40-49, Not Hospitalized",,Cases,842,04/09/2020,560
Colorado,5694287,"Cases of COVID-19 Reported in Colorado by Age Group, Hospitalization, and Outcome","50-59, Deaths",,Cases,13,04/09/2020,561
Colorado,5694287,"Cases of COVID-19 Reported in Colorado by Age Group, Hospitalization, and Outcome","50-59, Hospitalized",,Cases,232,04/09/2020,562
Colorado,5694287,"Cases of COVID-19 Reported in Colorado by Age Group, Hospitalization, and Outcome","50-59, Not Hospitalized",,Cases,898,04/09/2020,563
Colorado,5694287,"Cases of COVID-19 Reported in Colorado by Age Group, Hospitalization, and Outcome","60-69, Deaths",,Cases,22,04/09/2020,564
Colorado,5694287,"Cases of COVID-19 Reported in Colorado by Age Group, Hospitalization, and Outcome","60-69, Hospitalized",,Cases,247,04/09/2020,565
Colorado,5694287,"Cases of COVID-19 Reported in Colorado by Age Group, Hospitalization, and Outcome","60-69, Not Hospitalized",,Cases,641,04/09/2020,566
Colorado,5694287,"Cases of COVID-19 Reported in Colorado by Age Group, Hospitalization, and Outcome","70-79, Deaths",,Cases,57,04/09/2020,567
Colorado,5694287,"Cases of COVID-19 Reported in Colorado by Age Group, Hospitalization, and Outcome","70-79, Hospitalized",,Cases,209,04/09/2020,568
Colorado,5694287,"Cases of COVID-19 Reported in Colorado by Age Group, Hospitalization, and Outcome","70-79, Not Hospitalized",,Cases,352,04/09/2020,569
Colorado,5694287,"Cases of COVID-19 Reported in Colorado by Age Group, Hospitalization, and Outcome","80+, Deaths",,Cases,122,04/09/2020,570
Colorado,5694287,"Cases of COVID-19 Reported in Colorado by Age Group, Hospitalization, and Outcome","80+, Hospitalized",,Cases,123,04/09/2020,571
Colorado,5694287,"Cases of COVID-19 Reported in Colorado by Age Group, Hospitalization, and Outcome","80+, Not Hospitalized",,Cases,221,04/09/2020,572
Colorado,5694287,"Cases of COVID-19 Reported in Colorado by Age Group, Hospitalization, and Outcome","Unknown, Not Hospitalized",,Cases,26,04/09/2020,573
Colorado,5694287,COVID-19 in Colorado by Sex,Female,,Percent of Cases,51.56,04/09/2020,574
Colorado,5694287,COVID-19 in Colorado by Sex,Male,,Percent of Cases,47.87,04/09/2020,575
Colorado,5694287,COVID-19 in Colorado by Sex,Unknown,,Percent of Cases,0.56,04/09/2020,576
Colorado,5694287,COVID-19 in Colorado by Age Group,0-9,,Percent of Cases,1.12,04/10/2020,577
Colorado,5694287,COVID-19 in Colorado by Age Group,10-19,,Percent of Cases,2.06,04/10/2020,578
Colorado,5694287,COVID-19 in Colorado by Age Group,20-29,,Percent of Cases,13.7,04/10/2020,579
Colorado,5694287,COVID-19 in Colorado by Age Group,30-39,,Percent of Cases,16.07,04/10/2020,580
Colorado,5694287,COVID-19 in Colorado by Age Group,40-49,,Percent of Cases,15.94,04/10/2020,581
Colorado,5694287,COVID-19 in Colorado by Age Group,50-59,,Percent of Cases,18.45,04/10/2020,582
Colorado,5694287,COVID-19 in Colorado by Age Group,60-69,,Percent of Cases,14.62,04/10/2020,583
Colorado,5694287,COVID-19 in Colorado by Age Group,70-79,,Percent of Cases,10.09,04/10/2020,584
Colorado,5694287,COVID-19 in Colorado by Age Group,80+,,Percent of Cases,7.57,04/10/2020,585
Colorado,5694287,COVID-19 in Colorado by Age Group,Unknown,,Percent of Cases,0.37,04/10/2020,586
Colorado,5694287,"Cases of COVID-19 Reported in Colorado by Age Group, Hospitalization, and Outcome","0-9, Hospitalized",,Cases,7,04/10/2020,587
Colorado,5694287,"Cases of COVID-19 Reported in Colorado by Age Group, Hospitalization, and Outcome","0-9, Not Hospitalized",,Cases,66,04/10/2020,588
Colorado,5694287,"Cases of COVID-19 Reported in Colorado by Age Group, Hospitalization, and Outcome","10-19, Hospitalized",,Cases,6,04/10/2020,589
Colorado,5694287,"Cases of COVID-19 Reported in Colorado by Age Group, Hospitalization, and Outcome","10-19, Not Hospitalized",,Cases,128,04/10/2020,590
Colorado,5694287,"Cases of COVID-19 Reported in Colorado by Age Group, Hospitalization, and Outcome","20-29, Deaths",,Cases,2,04/10/2020,591
Colorado,5694287,"Cases of COVID-19 Reported in Colorado by Age Group, Hospitalization, and Outcome","20-29, Hospitalized",,Cases,44,04/10/2020,592
Colorado,5694287,"Cases of COVID-19 Reported in Colorado by Age Group, Hospitalization, and Outcome","20-29, Not Hospitalized",,Cases,846,04/10/2020,593
Colorado,5694287,"Cases of COVID-19 Reported in Colorado by Age Group, Hospitalization, and Outcome","30-39, Deaths",,Cases,2,04/10/2020,594
Colorado,5694287,"Cases of COVID-19 Reported in Colorado by Age Group, Hospitalization, and Outcome","30-39, Hospitalized",,Cases,98,04/10/2020,595
Colorado,5694287,"Cases of COVID-19 Reported in Colorado by Age Group, Hospitalization, and Outcome","30-39, Not Hospitalized",,Cases,946,04/10/2020,596
Colorado,5694287,"Cases of COVID-19 Reported in Colorado by Age Group, Hospitalization, and Outcome","40-49, Deaths",,Cases,11,04/10/2020,597
Colorado,5694287,"Cases of COVID-19 Reported in Colorado by Age Group, Hospitalization, and Outcome","40-49, Hospitalized",,Cases,147,04/10/2020,598
Colorado,5694287,"Cases of COVID-19 Reported in Colorado by Age Group, Hospitalization, and Outcome","40-49, Not Hospitalized",,Cases,880,04/10/2020,599
Colorado,5694287,"Cases of COVID-19 Reported in Colorado by Age Group, Hospitalization, and Outcome","50-59, Deaths",,Cases,13,04/10/2020,600
Colorado,5694287,"Cases of COVID-19 Reported in Colorado by Age Group, Hospitalization, and Outcome","50-59, Hospitalized",,Cases,246,04/10/2020,601
Colorado,5694287,"Cases of COVID-19 Reported in Colorado by Age Group, Hospitalization, and Outcome","50-59, Not Hospitalized",,Cases,942,04/10/2020,602
Colorado,5694287,"Cases of COVID-19 Reported in Colorado by Age Group, Hospitalization, and Outcome","60-69, Deaths",,Cases,25,04/10/2020,603
Colorado,5694287,"Cases of COVID-19 Reported in Colorado by Age Group, Hospitalization, and Outcome","40-49, Hospitalized",,Cases,97,04/05/2020,604
Colorado,5694287,"Cases of COVID-19 Reported in Colorado by Age Group, Hospitalization, and Outcome","Unknown, Not Hospitalized",,Cases,14,04/02/2020,605
Colorado,5694287,COVID-19 in Colorado by Age Group,60-69,,Percent of Cases,14.5,03/31/2020,606
Colorado,5694287,COVID-19 in Colorado by Age Group,70-79,,Percent of Cases,11.13,03/31/2020,607
Colorado,5694287,COVID-19 in Colorado by Age Group,80+,,Percent of Cases,6.71,03/31/2020,608
Colorado,5694287,COVID-19 in Colorado by Age Group,Unknown,,Percent of Cases,0.37,03/31/2020,609
Colorado,5694287,"Cases of COVID-19 Reported in Colorado by Age Group, Hospitalization, and Outcome","0-9, Hospitalized",,Cases,1,03/31/2020,610
Colorado,5694287,"Cases of COVID-19 Reported in Colorado by Age Group, Hospitalization, and Outcome","0-9, Not Hospitalized",,Cases,31,03/31/2020,611
Colorado,5694287,"Cases of COVID-19 Reported in Colorado by Age Group, Hospitalization, and Outcome","10-19, Not Hospitalized",,Cases,55,03/31/2020,612
Colorado,5694287,"Cases of COVID-19 Reported in Colorado by Age Group, Hospitalization, and Outcome","20-29, Hospitalized",,Cases,14,03/31/2020,613
Colorado,5694287,"Cases of COVID-19 Reported in Colorado by Age Group, Hospitalization, and Outcome","20-29, Not Hospitalized",,Cases,406,03/31/2020,614
Colorado,5694287,"Cases of COVID-19 Reported in Colorado by Age Group, Hospitalization, and Outcome","30-39, Hospitalized",,Cases,38,03/31/2020,615
Colorado,5694287,"Cases of COVID-19 Reported in Colorado by Age Group, Hospitalization, and Outcome","30-39, Not Hospitalized",,Cases,460,03/31/2020,616
Colorado,5694287,"Cases of COVID-19 Reported in Colorado by Age Group, Hospitalization, and Outcome","40-49, Deaths",,Cases,2,03/31/2020,617
Colorado,5694287,"Cases of COVID-19 Reported in Colorado by Age Group, Hospitalization, and Outcome","40-49, Hospitalized",,Cases,56,03/31/2020,618
Colorado,5694287,"Cases of COVID-19 Reported in Colorado by Age Group, Hospitalization, and Outcome","40-49, Not Hospitalized",,Cases,398,03/31/2020,619
Colorado,5694287,"Cases of COVID-19 Reported in Colorado by Age Group, Hospitalization, and Outcome","50-59, Deaths",,Cases,4,03/31/2020,620
Colorado,5694287,"Cases of COVID-19 Reported in Colorado by Age Group, Hospitalization, and Outcome","50-59, Hospitalized",,Cases,101,03/31/2020,621
Colorado,5694287,"Cases of COVID-19 Reported in Colorado by Age Group, Hospitalization, and Outcome","50-59, Not Hospitalized",,Cases,430,03/31/2020,622
Colorado,5694287,"Cases of COVID-19 Reported in Colorado by Age Group, Hospitalization, and Outcome","60-69, Deaths",,Cases,5,03/31/2020,623
Colorado,5694287,"Cases of COVID-19 Reported in Colorado by Age Group, Hospitalization, and Outcome","60-69, Hospitalized",,Cases,105,03/31/2020,624
Colorado,5694287,"Cases of COVID-19 Reported in Colorado by Age Group, Hospitalization, and Outcome","60-69, Not Hospitalized",,Cases,320,03/31/2020,625
Colorado,5694287,"Cases of COVID-19 Reported in Colorado by Age Group, Hospitalization, and Outcome","70-79, Deaths",,Cases,22,03/31/2020,626
Colorado,5694287,"Cases of COVID-19 Reported in Colorado by Age Group, Hospitalization, and Outcome","70-79, Hospitalized",,Cases,98,03/31/2020,627
Colorado,5694287,"Cases of COVID-19 Reported in Colorado by Age Group, Hospitalization, and Outcome","70-79, Not Hospitalized",,Cases,210,03/31/2020,628
Colorado,5694287,"Cases of COVID-19 Reported in Colorado by Age Group, Hospitalization, and Outcome","80+, Deaths",,Cases,36,03/31/2020,629
Colorado,5694287,"Cases of COVID-19 Reported in Colorado by Age Group, Hospitalization, and Outcome","80+, Hospitalized",,Cases,50,03/31/2020,630
Colorado,5694287,"Cases of COVID-19 Reported in Colorado by Age Group, Hospitalization, and Outcome","80+, Not Hospitalized",,Cases,113,03/31/2020,631
Colorado,5694287,"Cases of COVID-19 Reported in Colorado by Age Group, Hospitalization, and Outcome","Unknown, Not Hospitalized",,Cases,11,03/31/2020,632
Colorado,5694287,COVID-19 in Colorado by Sex,Female,,Percent of Cases,51.62,03/31/2020,633
Colorado,5694287,COVID-19 in Colorado by Sex,Male,,Percent of Cases,47.94,03/31/2020,634
Colorado,5694287,COVID-19 in Colorado by Sex,Unknown,,Percent of Cases,0.44,03/31/2020,635
Colorado,5694287,COVID-19 in Colorado by Age Group,0-9,,Percent of Cases,0.99,04/01/2020,636
Colorado,5694287,COVID-19 in Colorado by Age Group,10-19,,Percent of Cases,1.8,04/01/2020,637
Colorado,5694287,COVID-19 in Colorado by Age Group,20-29,,Percent of Cases,14.09,04/01/2020,638
Colorado,5694287,COVID-19 in Colorado by Age Group,30-39,,Percent of Cases,16.25,04/01/2020,639
Colorado,5694287,COVID-19 in Colorado by Age Group,40-49,,Percent of Cases,15.56,04/01/2020,640
Colorado,5694287,COVID-19 in Colorado by Age Group,50-59,,Percent of Cases,18.04,04/01/2020,641
Colorado,5694287,COVID-19 in Colorado by Age Group,60-69,,Percent of Cases,14.78,04/01/2020,642
Colorado,5694287,COVID-19 in Colorado by Age Group,70-79,,Percent of Cases,10.86,04/01/2020,643
Colorado,5694287,COVID-19 in Colorado by Age Group,80+,,Percent of Cases,7.18,04/01/2020,644
Colorado,5694287,COVID-19 in Colorado by Age Group,Unknown,,Percent of Cases,0.45,04/01/2020,645
Colorado,5694287,"Cases of COVID-19 Reported in Colorado by Age Group, Hospitalization, and Outcome","0-9, Hospitalized",,Cases,3,04/01/2020,646
Colorado,5694287,"Cases of COVID-19 Reported in Colorado by Age Group, Hospitalization, and Outcome","0-9, Not Hospitalized",,Cases,30,04/01/2020,647
Colorado,5694287,"Cases of COVID-19 Reported in Colorado by Age Group, Hospitalization, and Outcome","10-19, Hospitalized",,Cases,2,04/01/2020,648
Colorado,5694287,"Cases of COVID-19 Reported in Colorado by Age Group, Hospitalization, and Outcome","10-19, Not Hospitalized",,Cases,58,04/01/2020,649
Colorado,5694287,"Cases of COVID-19 Reported in Colorado by Age Group, Hospitalization, and Outcome","20-29, Hospitalized",,Cases,15,04/01/2020,650
Colorado,5694287,"Cases of COVID-19 Reported in Colorado by Age Group, Hospitalization, and Outcome","20-29, Not Hospitalized",,Cases,456,04/01/2020,651
Colorado,5694287,"Cases of COVID-19 Reported in Colorado by Age Group, Hospitalization, and Outcome","30-39, Hospitalized",,Cases,45,04/01/2020,652
Colorado,5694287,"Cases of COVID-19 Reported in Colorado by Age Group, Hospitalization, and Outcome","30-39, Not Hospitalized",,Cases,498,04/01/2020,653
Colorado,5694287,"Cases of COVID-19 Reported in Colorado by Age Group, Hospitalization, and Outcome","40-49, Deaths",,Cases,2,04/01/2020,654
Colorado,5694287,"Cases of COVID-19 Reported in Colorado by Age Group, Hospitalization, and Outcome","40-49, Hospitalized",,Cases,66,04/01/2020,655
Colorado,5694287,"Cases of COVID-19 Reported in Colorado by Age Group, Hospitalization, and Outcome","40-49, Not Hospitalized",,Cases,686,04/05/2020,656
Colorado,5694287,COVID-19 in Colorado by Sex,Female,,Percent of Cases,51.72,04/02/2020,657
Colorado,5694287,COVID-19 in Colorado by Age Group,80+,,Percent of Cases,7.21,04/04/2020,658
Colorado,5694287,COVID-19 in Colorado by Age Group,Unknown,,Percent of Cases,0.37,04/04/2020,659
Colorado,5694287,"Cases of COVID-19 Reported in Colorado by Age Group, Hospitalization, and Outcome","0-9, Hospitalized",,Cases,5,04/04/2020,660
Colorado,5694287,"Cases of COVID-19 Reported in Colorado by Age Group, Hospitalization, and Outcome","0-9, Not Hospitalized",,Cases,40,04/04/2020,661
Colorado,5694287,"Cases of COVID-19 Reported in Colorado by Age Group, Hospitalization, and Outcome","10-19, Hospitalized",,Cases,2,04/04/2020,662
Colorado,5694287,"Cases of COVID-19 Reported in Colorado by Age Group, Hospitalization, and Outcome","10-19, Not Hospitalized",,Cases,81,04/04/2020,663
Colorado,5694287,"Cases of COVID-19 Reported in Colorado by Age Group, Hospitalization, and Outcome","20-29, Hospitalized",,Cases,22,04/04/2020,664
Colorado,5694287,"Cases of COVID-19 Reported in Colorado by Age Group, Hospitalization, and Outcome","20-29, Not Hospitalized",,Cases,601,04/04/2020,665
Colorado,5694287,"Cases of COVID-19 Reported in Colorado by Age Group, Hospitalization, and Outcome","30-39, Deaths",,Cases,1,04/04/2020,666
Colorado,5694287,"Cases of COVID-19 Reported in Colorado by Age Group, Hospitalization, and Outcome","30-39, Hospitalized",,Cases,62,04/04/2020,667
Colorado,5694287,"Cases of COVID-19 Reported in Colorado by Age Group, Hospitalization, and Outcome","30-39, Not Hospitalized",,Cases,674,04/04/2020,668
Colorado,5694287,"Cases of COVID-19 Reported in Colorado by Age Group, Hospitalization, and Outcome","40-49, Deaths",,Cases,4,04/04/2020,669
Colorado,5694287,"Cases of COVID-19 Reported in Colorado by Age Group, Hospitalization, and Outcome","40-49, Hospitalized",,Cases,95,04/04/2020,670
Colorado,5694287,"Cases of COVID-19 Reported in Colorado by Age Group, Hospitalization, and Outcome","40-49, Not Hospitalized",,Cases,625,04/04/2020,671
Colorado,5694287,"Cases of COVID-19 Reported in Colorado by Age Group, Hospitalization, and Outcome","50-59, Deaths",,Cases,8,04/04/2020,672
Colorado,5694287,"Cases of COVID-19 Reported in Colorado by Age Group, Hospitalization, and Outcome","50-59, Hospitalized",,Cases,166,04/04/2020,673
Colorado,5694287,"Cases of COVID-19 Reported in Colorado by Age Group, Hospitalization, and Outcome","50-59, Not Hospitalized",,Cases,667,04/04/2020,674
Colorado,5694287,"Cases of COVID-19 Reported in Colorado by Age Group, Hospitalization, and Outcome","60-69, Deaths",,Cases,12,04/04/2020,675
Colorado,5694287,"Cases of COVID-19 Reported in Colorado by Age Group, Hospitalization, and Outcome","60-69, Hospitalized",,Cases,181,04/04/2020,676
Colorado,5694287,"Cases of COVID-19 Reported in Colorado by Age Group, Hospitalization, and Outcome","60-69, Not Hospitalized",,Cases,490,04/04/2020,677
Colorado,5694287,"Cases of COVID-19 Reported in Colorado by Age Group, Hospitalization, and Outcome","70-79, Deaths",,Cases,31,04/04/2020,678
Colorado,5694287,"Cases of COVID-19 Reported in Colorado by Age Group, Hospitalization, and Outcome","70-79, Hospitalized",,Cases,168,04/04/2020,679
Colorado,5694287,"Cases of COVID-19 Reported in Colorado by Age Group, Hospitalization, and Outcome","70-79, Not Hospitalized",,Cases,284,04/04/2020,680
Colorado,5694287,"Cases of COVID-19 Reported in Colorado by Age Group, Hospitalization, and Outcome","80+, Deaths",,Cases,70,04/04/2020,681
Colorado,5694287,"Cases of COVID-19 Reported in Colorado by Age Group, Hospitalization, and Outcome","80+, Hospitalized",,Cases,92,04/04/2020,682
Colorado,5694287,"Cases of COVID-19 Reported in Colorado by Age Group, Hospitalization, and Outcome","80+, Not Hospitalized",,Cases,167,04/04/2020,683
Colorado,5694287,"Cases of COVID-19 Reported in Colorado by Age Group, Hospitalization, and Outcome","Unknown, Not Hospitalized",,Cases,17,04/04/2020,684
Colorado,5694287,COVID-19 in Colorado by Sex,Female,,Percent of Cases,51.79,04/04/2020,685
Colorado,5694287,COVID-19 in Colorado by Sex,Male,,Percent of Cases,47.71,04/04/2020,686
Colorado,5694287,COVID-19 in Colorado by Sex,Unknown,,Percent of Cases,0.5,04/04/2020,687
Colorado,5694287,COVID-19 in Colorado by Age Group,0-9,,Percent of Cases,0.99,04/05/2020,688
Colorado,5694287,COVID-19 in Colorado by Age Group,10-19,,Percent of Cases,1.88,04/05/2020,689
Colorado,5694287,COVID-19 in Colorado by Age Group,20-29,,Percent of Cases,13.76,04/05/2020,690
Colorado,5694287,COVID-19 in Colorado by Age Group,30-39,,Percent of Cases,16.2,04/05/2020,691
Colorado,5694287,COVID-19 in Colorado by Age Group,40-49,,Percent of Cases,15.92,04/05/2020,692
Colorado,5694287,COVID-19 in Colorado by Age Group,50-59,,Percent of Cases,18.44,04/05/2020,693
Colorado,5694287,COVID-19 in Colorado by Age Group,60-69,,Percent of Cases,14.83,04/05/2020,694
Colorado,5694287,COVID-19 in Colorado by Age Group,70-79,,Percent of Cases,10.34,04/05/2020,695
Colorado,5694287,COVID-19 in Colorado by Age Group,80+,,Percent of Cases,7.29,04/05/2020,696
Colorado,5694287,COVID-19 in Colorado by Age Group,Unknown,,Percent of Cases,0.34,04/05/2020,697
Colorado,5694287,"Cases of COVID-19 Reported in Colorado by Age Group, Hospitalization, and Outcome","0-9, Hospitalized",,Cases,5,04/05/2020,698
Colorado,5694287,"Cases of COVID-19 Reported in Colorado by Age Group, Hospitalization, and Outcome","0-9, Not Hospitalized",,Cases,44,04/05/2020,699
Colorado,5694287,"Cases of COVID-19 Reported in Colorado by Age Group, Hospitalization, and Outcome","10-19, Hospitalized",,Cases,2,04/05/2020,700
Colorado,5694287,"Cases of COVID-19 Reported in Colorado by Age Group, Hospitalization, and Outcome","10-19, Not Hospitalized",,Cases,91,04/05/2020,701
Colorado,5694287,"Cases of COVID-19 Reported in Colorado by Age Group, Hospitalization, and Outcome","20-29, Hospitalized",,Cases,23,04/05/2020,702
Colorado,5694287,"Cases of COVID-19 Reported in Colorado by Age Group, Hospitalization, and Outcome","20-29, Not Hospitalized",,Cases,658,04/05/2020,703
Colorado,5694287,"Cases of COVID-19 Reported in Colorado by Age Group, Hospitalization, and Outcome","30-39, Deaths",,Cases,1,04/05/2020,704
Colorado,5694287,"Cases of COVID-19 Reported in Colorado by Age Group, Hospitalization, and Outcome","30-39, Hospitalized",,Cases,67,04/05/2020,705
Colorado,5694287,"Cases of COVID-19 Reported in Colorado by Age Group, Hospitalization, and Outcome","30-39, Not Hospitalized",,Cases,734,04/05/2020,706
Colorado,5694287,COVID-19 in Colorado by Sex,Male,,Percent of Cases,47.88,04/02/2020,707
Colorado,5694287,"Cases of COVID-19 Reported in Colorado by Age Group, Hospitalization, and Outcome","50-59, Deaths",,Cases,8,04/05/2020,708
Colorado,5694287,"Cases of COVID-19 Reported in Colorado by Age Group, Hospitalization, and Outcome","50-59, Hospitalized",,Cases,177,04/05/2020,709
Colorado,5694287,"Cases of COVID-19 Reported in Colorado by Age Group, Hospitalization, and Outcome","50-59, Not Hospitalized",,Cases,728,04/05/2020,710
Colorado,5694287,"Cases of COVID-19 Reported in Colorado by Age Group, Hospitalization, and Outcome","60-69, Deaths",,Cases,14,04/05/2020,711
Colorado,5694287,"Cases of COVID-19 Reported in Colorado by Age Group, Hospitalization, and Outcome","60-69, Hospitalized",,Cases,190,04/05/2020,712
Colorado,5694287,"Cases of COVID-19 Reported in Colorado by Age Group, Hospitalization, and Outcome","60-69, Not Hospitalized",,Cases,530,04/05/2020,713
Colorado,5694287,"Cases of COVID-19 Reported in Colorado by Age Group, Hospitalization, and Outcome","70-79, Deaths",,Cases,35,04/05/2020,714
Colorado,5694287,"Cases of COVID-19 Reported in Colorado by Age Group, Hospitalization, and Outcome","70-79, Hospitalized",,Cases,176,04/05/2020,715
Colorado,5694287,"Cases of COVID-19 Reported in Colorado by Age Group, Hospitalization, and Outcome","70-79, Not Hospitalized",,Cases,301,04/05/2020,716
Colorado,5694287,"Cases of COVID-19 Reported in Colorado by Age Group, Hospitalization, and Outcome","80+, Deaths",,Cases,77,04/05/2020,717
Colorado,5694287,"Cases of COVID-19 Reported in Colorado by Age Group, Hospitalization, and Outcome","80+, Hospitalized",,Cases,100,04/05/2020,718
Colorado,5694287,"Cases of COVID-19 Reported in Colorado by Age Group, Hospitalization, and Outcome","80+, Not Hospitalized",,Cases,184,04/05/2020,719
