COUNTY,LABEL,FULL_,FIPS,POP,Desc_,Metric,Value,Rate,Date,ObjectId
DELTA,Delta,Delta County,29,30936,Total COVID-19 Tests Performed in Colorado by County,Percent of tests by PCR,,95.7,05/04/2020,5642
DELTA,Delta,Delta County,29,30936,Total COVID-19 Tests Performed in Colorado by County,Total Tests Performed,488,,05/04/2020,5643
DELTA,Delta,Delta County,29,30936,"Total Testing Rate Per 100,000 People in Colorado by County","Rate per 100,000",,1577.5,05/04/2020,5644
DENVER,Denver,Denver County,31,717797,"Case Rates Per 100,000 People in Colorado by County","Rate Per 100,000",,477.6,05/04/2020,5645
DENVER,Denver,Denver County,31,717797,Colorado Case Counts by County,Cases,3428,,05/04/2020,5646
DENVER,Denver,Denver County,31,717797,Number of Deaths by County,Deaths,166,,05/04/2020,5647
DENVER,Denver,Denver County,31,717797,Total COVID-19 Tests Performed in Colorado by County,Percent of tests by Serology,,9.9,05/04/2020,5648
DENVER,Denver,Denver County,31,717797,Total COVID-19 Tests Performed in Colorado by County,Percent of tests by PCR,,90.2,05/04/2020,5649
DENVER,Denver,Denver County,31,717797,Total COVID-19 Tests Performed in Colorado by County,Total Tests Performed,16080,,05/04/2020,5650
MOFFAT,Moffat,Moffat County,81,13181,Total COVID-19 Tests Performed in Colorado by County,Percent of tests by PCR,,100,05/03/2020,5651
DENVER,Denver,Denver County,31,717797,"Total Testing Rate Per 100,000 People in Colorado by County","Rate per 100,000",,2240.2,05/04/2020,5652
GILPIN,Gilpin,Gilpin County,47,6097,Total COVID-19 Tests Performed in Colorado by County,Total Tests Performed,62,,05/04/2020,5653
ADAMS,Adams,Adams County,1,511473,Total COVID-19 Tests Performed in Colorado by County,Total Tests Performed,8911,,05/04/2020,5654
PHILLIPS,Phillips,Phillips County,95,4266,Total COVID-19 Tests Performed in Colorado by County,Total Tests Performed,79,,05/03/2020,5655
KIT CARSON,Kit Carson,Kit Carson County,63,7157,"Total Testing Rate Per 100,000 People in Colorado by County","Rate per 100,000",,1886.3,05/03/2020,5656
SAN MIGUEL,San Miguel,San Miguel County,113,8177,Colorado Case Counts by County,Cases,19,,05/03/2020,5657
SAN MIGUEL,San Miguel,San Miguel County,113,8177,Total COVID-19 Tests Performed in Colorado by County,Percent of tests by PCR,,100,05/03/2020,5658
SAN MIGUEL,San Miguel,San Miguel County,113,8177,Total COVID-19 Tests Performed in Colorado by County,Percent of tests by Serology,,0,05/03/2020,5659
SAN MIGUEL,San Miguel,San Miguel County,113,8177,Total COVID-19 Tests Performed in Colorado by County,Total Tests Performed,313,,05/03/2020,5660
SAN MIGUEL,San Miguel,San Miguel County,113,8177,"Total Testing Rate Per 100,000 People in Colorado by County","Rate per 100,000",,3827.8,05/03/2020,5661
SEDGWICK,Sedgwick,Sedgwick County,115,2275,Colorado Case Counts by County,Cases,0,,05/03/2020,5662
SEDGWICK,Sedgwick,Sedgwick County,115,2275,Total COVID-19 Tests Performed in Colorado by County,Percent of tests by PCR,,100,05/03/2020,5663
SEDGWICK,Sedgwick,Sedgwick County,115,2275,Total COVID-19 Tests Performed in Colorado by County,Percent of tests by Serology,,0,05/03/2020,5664
SEDGWICK,Sedgwick,Sedgwick County,115,2275,Total COVID-19 Tests Performed in Colorado by County,Total Tests Performed,33,,05/03/2020,5665
SEDGWICK,Sedgwick,Sedgwick County,115,2275,"Total Testing Rate Per 100,000 People in Colorado by County","Rate per 100,000",,1450.6,05/03/2020,5666
SUMMIT,Summit,Summit County,117,30973,"Case Rates Per 100,000 People in Colorado by County","Rate Per 100,000",,464.9,05/03/2020,5667
SUMMIT,Summit,Summit County,117,30973,Colorado Case Counts by County,Cases,144,,05/03/2020,5668
SUMMIT,Summit,Summit County,117,30973,Number of Deaths by County,Deaths,1,,05/03/2020,5669
SUMMIT,Summit,Summit County,117,30973,Total COVID-19 Tests Performed in Colorado by County,Percent of tests by PCR,,89.4,05/03/2020,5670
SUMMIT,Summit,Summit County,117,30973,Total COVID-19 Tests Performed in Colorado by County,Percent of tests by Serology,,10.6,05/03/2020,5671
SUMMIT,Summit,Summit County,117,30973,Total COVID-19 Tests Performed in Colorado by County,Total Tests Performed,737,,05/03/2020,5672
SUMMIT,Summit,Summit County,117,30973,"Total Testing Rate Per 100,000 People in Colorado by County","Rate per 100,000",,2379.5,05/03/2020,5673
TELLER,Teller,Teller County,119,25060,"Case Rates Per 100,000 People in Colorado by County","Rate Per 100,000",,111.7,05/03/2020,5674
TELLER,Teller,Teller County,119,25060,Colorado Case Counts by County,Cases,28,,05/03/2020,5675
TELLER,Teller,Teller County,119,25060,Number of Deaths by County,Deaths,2,,05/03/2020,5676
TELLER,Teller,Teller County,119,25060,Total COVID-19 Tests Performed in Colorado by County,Percent of tests by PCR,,95.6,05/03/2020,5677
TELLER,Teller,Teller County,119,25060,Total COVID-19 Tests Performed in Colorado by County,Percent of tests by Serology,,4.4,05/03/2020,5678
TELLER,Teller,Teller County,119,25060,Total COVID-19 Tests Performed in Colorado by County,Total Tests Performed,408,,05/03/2020,5679
TELLER,Teller,Teller County,119,25060,"Total Testing Rate Per 100,000 People in Colorado by County","Rate per 100,000",,1628.1,05/03/2020,5680
Unknown Or Pending County,Unknown Or Pending County,Unknown Or Pending County,,,Colorado Case Counts by County,Cases,242,,05/03/2020,5681
Unknown Or Pending County,Unknown Or Pending County,Unknown Or Pending County,,,Number of Deaths by County,Deaths,2,,05/03/2020,5682
WASHINGTON,Washington,Washington County,121,4729,"Case Rates Per 100,000 People in Colorado by County","Rate Per 100,000",,169.2,05/03/2020,5683
WASHINGTON,Washington,Washington County,121,4729,Colorado Case Counts by County,Cases,8,,05/03/2020,5684
WASHINGTON,Washington,Washington County,121,4729,Total COVID-19 Tests Performed in Colorado by County,Percent of tests by PCR,,98.8,05/03/2020,5685
WASHINGTON,Washington,Washington County,121,4729,Total COVID-19 Tests Performed in Colorado by County,Percent of tests by Serology,,1.2,05/03/2020,5686
WASHINGTON,Washington,Washington County,121,4729,Total COVID-19 Tests Performed in Colorado by County,Total Tests Performed,81,,05/03/2020,5687
WASHINGTON,Washington,Washington County,121,4729,"Total Testing Rate Per 100,000 People in Colorado by County","Rate per 100,000",,1712.8,05/03/2020,5688
WELD,Weld,Weld County,123,314251,"Case Rates Per 100,000 People in Colorado by County","Rate Per 100,000",,595.7,05/03/2020,5689
WELD,Weld,Weld County,123,314251,Colorado Case Counts by County,Cases,1872,,05/03/2020,5690
WELD,Weld,Weld County,123,314251,Number of Deaths by County,Deaths,100,,05/03/2020,5691
WELD,Weld,Weld County,123,314251,Total COVID-19 Tests Performed in Colorado by County,Percent of tests by PCR,,95.8,05/03/2020,5692
MOFFAT,Moffat,Moffat County,81,13181,Total COVID-19 Tests Performed in Colorado by County,Percent of tests by Serology,,0,05/03/2020,5693
WELD,Weld,Weld County,123,314251,Total COVID-19 Tests Performed in Colorado by County,Percent of tests by Serology,,4.2,05/03/2020,5694
WELD,Weld,Weld County,123,314251,Total COVID-19 Tests Performed in Colorado by County,Total Tests Performed,8297,,05/03/2020,5695
WELD,Weld,Weld County,123,314251,"Total Testing Rate Per 100,000 People in Colorado by County","Rate per 100,000",,2640.3,05/03/2020,5696
YUMA,Yuma,Yuma County,125,10029,"Case Rates Per 100,000 People in Colorado by County","Rate Per 100,000",,89.7,05/03/2020,5697
YUMA,Yuma,Yuma County,125,10029,Colorado Case Counts by County,Cases,9,,05/03/2020,5698
YUMA,Yuma,Yuma County,125,10029,Total COVID-19 Tests Performed in Colorado by County,Percent of tests by PCR,,100,05/03/2020,5699
YUMA,Yuma,Yuma County,125,10029,Total COVID-19 Tests Performed in Colorado by County,Percent of tests by Serology,,0,05/03/2020,5700
YUMA,Yuma,Yuma County,125,10029,Total COVID-19 Tests Performed in Colorado by County,Total Tests Performed,133,,05/03/2020,5701
YUMA,Yuma,Yuma County,125,10029,"Total Testing Rate Per 100,000 People in Colorado by County","Rate per 100,000",,1326.2,05/03/2020,5702
ADAMS,Adams,Adams County,1,511473,"Case Rates Per 100,000 People in Colorado by County","Rate Per 100,000",,354.9,05/04/2020,5703
ADAMS,Adams,Adams County,1,511473,Colorado Case Counts by County,Cases,1815,,05/04/2020,5704
ADAMS,Adams,Adams County,1,511473,Number of Deaths by County,Deaths,68,,05/04/2020,5705
ADAMS,Adams,Adams County,1,511473,Total COVID-19 Tests Performed in Colorado by County,Percent of tests by Serology,,5.3,05/04/2020,5706
ADAMS,Adams,Adams County,1,511473,Total COVID-19 Tests Performed in Colorado by County,Percent of tests by PCR,,94.7,05/04/2020,5707
GILPIN,Gilpin,Gilpin County,47,6097,"Total Testing Rate Per 100,000 People in Colorado by County","Rate per 100,000",,1016.9,05/04/2020,5708
ADAMS,Adams,Adams County,1,511473,"Total Testing Rate Per 100,000 People in Colorado by County","Rate per 100,000",,1742.2,05/04/2020,5709
DOLORES,Dolores,Dolores County,33,2053,Colorado Case Counts by County,Cases,0,,05/04/2020,5710
LA PLATA,La Plata,La Plata County,67,56403,"Case Rates Per 100,000 People in Colorado by County","Rate Per 100,000",,111.7,05/03/2020,5711
PHILLIPS,Phillips,Phillips County,95,4266,"Total Testing Rate Per 100,000 People in Colorado by County","Rate per 100,000",,1851.9,05/03/2020,5712
DOLORES,Dolores,Dolores County,33,2053,Total COVID-19 Tests Performed in Colorado by County,Percent of tests by Serology,,0,05/04/2020,5713
DOLORES,Dolores,Dolores County,33,2053,Total COVID-19 Tests Performed in Colorado by County,Percent of tests by PCR,,100,05/04/2020,5714
DOLORES,Dolores,Dolores County,33,2053,Total COVID-19 Tests Performed in Colorado by County,Total Tests Performed,8,,05/04/2020,5715
DOLORES,Dolores,Dolores County,33,2053,"Total Testing Rate Per 100,000 People in Colorado by County","Rate per 100,000",,389.7,05/04/2020,5716
DOUGLAS,Douglas,Douglas County,35,342842,"Case Rates Per 100,000 People in Colorado by County","Rate Per 100,000",,154.9,05/04/2020,5717
DOUGLAS,Douglas,Douglas County,35,342842,Colorado Case Counts by County,Cases,531,,05/04/2020,5718
DOUGLAS,Douglas,Douglas County,35,342842,Number of Deaths by County,Deaths,23,,05/04/2020,5719
DOUGLAS,Douglas,Douglas County,35,342842,Total COVID-19 Tests Performed in Colorado by County,Percent of tests by Serology,,22.9,05/04/2020,5720
DOUGLAS,Douglas,Douglas County,35,342842,Total COVID-19 Tests Performed in Colorado by County,Percent of tests by PCR,,77.2,05/04/2020,5721
DOUGLAS,Douglas,Douglas County,35,342842,Total COVID-19 Tests Performed in Colorado by County,Total Tests Performed,4771,,05/04/2020,5722
DOUGLAS,Douglas,Douglas County,35,342842,"Total Testing Rate Per 100,000 People in Colorado by County","Rate per 100,000",,1391.6,05/04/2020,5723
EAGLE,Eagle,Eagle County,37,54863,"Case Rates Per 100,000 People in Colorado by County","Rate Per 100,000",,1006.1,05/04/2020,5724
EAGLE,Eagle,Eagle County,37,54863,Colorado Case Counts by County,Cases,552,,05/04/2020,5725
EAGLE,Eagle,Eagle County,37,54863,Number of Deaths by County,Deaths,7,,05/04/2020,5726
EAGLE,Eagle,Eagle County,37,54863,Total COVID-19 Tests Performed in Colorado by County,Percent of tests by Serology,,48.9,05/04/2020,5727
ALAMOSA,Alamosa,Alamosa County,3,16184,"Case Rates Per 100,000 People in Colorado by County","Rate Per 100,000",,86.5,05/04/2020,5728
MOFFAT,Moffat,Moffat County,81,13181,Total COVID-19 Tests Performed in Colorado by County,Total Tests Performed,446,,05/03/2020,5729
GRAND,Grand,Grand County,49,15474,"Case Rates Per 100,000 People in Colorado by County","Rate Per 100,000",,32.3,05/04/2020,5730
MOFFAT,Moffat,Moffat County,81,13181,"Total Testing Rate Per 100,000 People in Colorado by County","Rate per 100,000",,3383.7,05/03/2020,5731
GRAND,Grand,Grand County,49,15474,Colorado Case Counts by County,Cases,5,,05/04/2020,5732
MONTEZUMA,Montezuma,Montezuma County,83,26159,"Case Rates Per 100,000 People in Colorado by County","Rate Per 100,000",,65,05/03/2020,5733
GRAND,Grand,Grand County,49,15474,Total COVID-19 Tests Performed in Colorado by County,Percent of tests by Serology,,1.7,05/04/2020,5734
MONTEZUMA,Montezuma,Montezuma County,83,26159,Colorado Case Counts by County,Cases,17,,05/03/2020,5735
GRAND,Grand,Grand County,49,15474,Total COVID-19 Tests Performed in Colorado by County,Percent of tests by PCR,,98.3,05/04/2020,5736
MONTEZUMA,Montezuma,Montezuma County,83,26159,Number of Deaths by County,Deaths,2,,05/03/2020,5737
GRAND,Grand,Grand County,49,15474,Total COVID-19 Tests Performed in Colorado by County,Total Tests Performed,179,,05/04/2020,5738
MONTEZUMA,Montezuma,Montezuma County,83,26159,Total COVID-19 Tests Performed in Colorado by County,Percent of tests by PCR,,99.3,05/03/2020,5739
GRAND,Grand,Grand County,49,15474,"Total Testing Rate Per 100,000 People in Colorado by County","Rate per 100,000",,1156.8,05/04/2020,5740
MONTEZUMA,Montezuma,Montezuma County,83,26159,Total COVID-19 Tests Performed in Colorado by County,Percent of tests by Serology,,0.7,05/03/2020,5741
GUNNISON,Gunnison,Gunnison County,51,17173,"Case Rates Per 100,000 People in Colorado by County","Rate Per 100,000",,978.3,05/04/2020,5742
MONTEZUMA,Montezuma,Montezuma County,83,26159,Total COVID-19 Tests Performed in Colorado by County,Total Tests Performed,289,,05/03/2020,5743
MONTEZUMA,Montezuma,Montezuma County,83,26159,"Total Testing Rate Per 100,000 People in Colorado by County","Rate per 100,000",,1104.8,05/03/2020,5744
MONTROSE,Montrose,Montrose County,85,42260,"Case Rates Per 100,000 People in Colorado by County","Rate Per 100,000",,248.5,05/03/2020,5745
MONTROSE,Montrose,Montrose County,85,42260,Colorado Case Counts by County,Cases,105,,05/03/2020,5746
MONTROSE,Montrose,Montrose County,85,42260,Number of Deaths by County,Deaths,11,,05/03/2020,5747
MONTROSE,Montrose,Montrose County,85,42260,Total COVID-19 Tests Performed in Colorado by County,Percent of tests by PCR,,99.4,05/03/2020,5748
MONTROSE,Montrose,Montrose County,85,42260,Total COVID-19 Tests Performed in Colorado by County,Percent of tests by Serology,,0.6,05/03/2020,5749
MONTROSE,Montrose,Montrose County,85,42260,Total COVID-19 Tests Performed in Colorado by County,Total Tests Performed,656,,05/03/2020,5750
MONTROSE,Montrose,Montrose County,85,42260,"Total Testing Rate Per 100,000 People in Colorado by County","Rate per 100,000",,1552.3,05/03/2020,5751
MORGAN,Morgan,Morgan County,87,28503,"Case Rates Per 100,000 People in Colorado by County","Rate Per 100,000",,1399.9,05/03/2020,5752
MORGAN,Morgan,Morgan County,87,28503,Colorado Case Counts by County,Cases,399,,05/03/2020,5753
MORGAN,Morgan,Morgan County,87,28503,Number of Deaths by County,Deaths,20,,05/03/2020,5754
MORGAN,Morgan,Morgan County,87,28503,Total COVID-19 Tests Performed in Colorado by County,Percent of tests by PCR,,99.7,05/03/2020,5755
MORGAN,Morgan,Morgan County,87,28503,Total COVID-19 Tests Performed in Colorado by County,Percent of tests by Serology,,0.3,05/03/2020,5756
MORGAN,Morgan,Morgan County,87,28503,Total COVID-19 Tests Performed in Colorado by County,Total Tests Performed,1264,,05/03/2020,5757
MORGAN,Morgan,Morgan County,87,28503,"Total Testing Rate Per 100,000 People in Colorado by County","Rate per 100,000",,4434.6,05/03/2020,5758
OTERO,Otero,Otero County,89,18364,"Case Rates Per 100,000 People in Colorado by County","Rate Per 100,000",,54.5,05/03/2020,5759
OTERO,Otero,Otero County,89,18364,Colorado Case Counts by County,Cases,10,,05/03/2020,5760
OTERO,Otero,Otero County,89,18364,Number of Deaths by County,Deaths,1,,05/03/2020,5761
OTERO,Otero,Otero County,89,18364,Total COVID-19 Tests Performed in Colorado by County,Percent of tests by PCR,,100,05/03/2020,5762
OTERO,Otero,Otero County,89,18364,Total COVID-19 Tests Performed in Colorado by County,Percent of tests by Serology,,0,05/03/2020,5763
OTERO,Otero,Otero County,89,18364,Total COVID-19 Tests Performed in Colorado by County,Total Tests Performed,204,,05/03/2020,5764
OTERO,Otero,Otero County,89,18364,"Total Testing Rate Per 100,000 People in Colorado by County","Rate per 100,000",,1110.9,05/03/2020,5765
OURAY,Ouray,Ouray County,91,4798,"Case Rates Per 100,000 People in Colorado by County","Rate Per 100,000",,104.2,05/03/2020,5766
OURAY,Ouray,Ouray County,91,4798,Colorado Case Counts by County,Cases,5,,05/03/2020,5767
OURAY,Ouray,Ouray County,91,4798,Number of Deaths by County,Deaths,1,,05/03/2020,5768
OURAY,Ouray,Ouray County,91,4798,Total COVID-19 Tests Performed in Colorado by County,Percent of tests by PCR,,88.8,05/03/2020,5769
OURAY,Ouray,Ouray County,91,4798,Total COVID-19 Tests Performed in Colorado by County,Percent of tests by Serology,,11.3,05/03/2020,5770
OURAY,Ouray,Ouray County,91,4798,Total COVID-19 Tests Performed in Colorado by County,Total Tests Performed,80,,05/03/2020,5771
OURAY,Ouray,Ouray County,91,4798,"Total Testing Rate Per 100,000 People in Colorado by County","Rate per 100,000",,1667.4,05/03/2020,5772
EAGLE,Eagle,Eagle County,37,54863,Total COVID-19 Tests Performed in Colorado by County,Percent of tests by PCR,,51.1,05/04/2020,5773
ALAMOSA,Alamosa,Alamosa County,3,16184,Colorado Case Counts by County,Cases,14,,05/04/2020,5774
Out Of State County,Out Of State County,Out Of State County,,,Number of Deaths by County,Deaths,2,,05/03/2020,5775
PARK,Park,Park County,93,18557,"Case Rates Per 100,000 People in Colorado by County","Rate Per 100,000",,75.4,05/03/2020,5776
PARK,Park,Park County,93,18557,Colorado Case Counts by County,Cases,14,,05/03/2020,5777
PARK,Park,Park County,93,18557,Total COVID-19 Tests Performed in Colorado by County,Percent of tests by PCR,,90.5,05/03/2020,5778
PARK,Park,Park County,93,18557,Total COVID-19 Tests Performed in Colorado by County,Percent of tests by Serology,,9.6,05/03/2020,5779
PARK,Park,Park County,93,18557,Total COVID-19 Tests Performed in Colorado by County,Total Tests Performed,178,,05/03/2020,5780
PARK,Park,Park County,93,18557,"Total Testing Rate Per 100,000 People in Colorado by County","Rate per 100,000",,959.2,05/03/2020,5781
PHILLIPS,Phillips,Phillips County,95,4266,"Case Rates Per 100,000 People in Colorado by County","Rate Per 100,000",,117.2,05/03/2020,5782
PHILLIPS,Phillips,Phillips County,95,4266,Colorado Case Counts by County,Cases,5,,05/03/2020,5783
PHILLIPS,Phillips,Phillips County,95,4266,Total COVID-19 Tests Performed in Colorado by County,Percent of tests by PCR,,100,05/03/2020,5784
PHILLIPS,Phillips,Phillips County,95,4266,Total COVID-19 Tests Performed in Colorado by County,Percent of tests by Serology,,0,05/03/2020,5785
LA PLATA,La Plata,La Plata County,67,56403,Colorado Case Counts by County,Cases,63,,05/03/2020,5786
PITKIN,Pitkin,Pitkin County,97,17879,"Case Rates Per 100,000 People in Colorado by County","Rate Per 100,000",,285.3,05/03/2020,5787
LA PLATA,La Plata,La Plata County,67,56403,Total COVID-19 Tests Performed in Colorado by County,Percent of tests by PCR,,98.3,05/03/2020,5788
PITKIN,Pitkin,Pitkin County,97,17879,Colorado Case Counts by County,Cases,51,,05/03/2020,5789
GUNNISON,Gunnison,Gunnison County,51,17173,Colorado Case Counts by County,Cases,168,,05/04/2020,5790
GUNNISON,Gunnison,Gunnison County,51,17173,Number of Deaths by County,Deaths,5,,05/04/2020,5791
GUNNISON,Gunnison,Gunnison County,51,17173,Total COVID-19 Tests Performed in Colorado by County,Percent of tests by Serology,,1.6,05/04/2020,5792
GUNNISON,Gunnison,Gunnison County,51,17173,Total COVID-19 Tests Performed in Colorado by County,Percent of tests by PCR,,98.4,05/04/2020,5793
GUNNISON,Gunnison,Gunnison County,51,17173,Total COVID-19 Tests Performed in Colorado by County,Total Tests Performed,497,,05/04/2020,5794
GUNNISON,Gunnison,Gunnison County,51,17173,"Total Testing Rate Per 100,000 People in Colorado by County","Rate per 100,000",,2894.1,05/04/2020,5795
HINSDALE,Hinsdale,Hinsdale County,53,804,Colorado Case Counts by County,Cases,3,,05/04/2020,5796
HINSDALE,Hinsdale,Hinsdale County,53,804,Total COVID-19 Tests Performed in Colorado by County,Percent of tests by Serology,,0,05/04/2020,5797
HINSDALE,Hinsdale,Hinsdale County,53,804,Total COVID-19 Tests Performed in Colorado by County,Percent of tests by PCR,,100,05/04/2020,5798
HINSDALE,Hinsdale,Hinsdale County,53,804,Total COVID-19 Tests Performed in Colorado by County,Total Tests Performed,17,,05/04/2020,5799
EAGLE,Eagle,Eagle County,37,54863,Total COVID-19 Tests Performed in Colorado by County,Total Tests Performed,4522,,05/04/2020,5800
HINSDALE,Hinsdale,Hinsdale County,53,804,"Total Testing Rate Per 100,000 People in Colorado by County","Rate per 100,000",,2114.4,05/04/2020,5801
EAGLE,Eagle,Eagle County,37,54863,"Total Testing Rate Per 100,000 People in Colorado by County","Rate per 100,000",,8242.4,05/04/2020,5802
HUERFANO,Huerfano,Huerfano County,55,6854,Colorado Case Counts by County,Cases,2,,05/04/2020,5803
EL PASO,El Paso,El Paso County,41,714395,"Case Rates Per 100,000 People in Colorado by County","Rate Per 100,000",,140.7,05/04/2020,5804
HUERFANO,Huerfano,Huerfano County,55,6854,Total COVID-19 Tests Performed in Colorado by County,Percent of tests by Serology,,0,05/04/2020,5805
ALAMOSA,Alamosa,Alamosa County,3,16184,Number of Deaths by County,Deaths,2,,05/04/2020,5806
EL PASO,El Paso,El Paso County,41,714395,Colorado Case Counts by County,Cases,1005,,05/04/2020,5807
HUERFANO,Huerfano,Huerfano County,55,6854,Total COVID-19 Tests Performed in Colorado by County,Percent of tests by PCR,,100,05/04/2020,5808
ALAMOSA,Alamosa,Alamosa County,3,16184,Total COVID-19 Tests Performed in Colorado by County,Percent of tests by Serology,,1.5,05/04/2020,5809
EL PASO,El Paso,El Paso County,41,714395,Number of Deaths by County,Deaths,76,,05/04/2020,5810
HUERFANO,Huerfano,Huerfano County,55,6854,Total COVID-19 Tests Performed in Colorado by County,Total Tests Performed,55,,05/04/2020,5811
PITKIN,Pitkin,Pitkin County,97,17879,Number of Deaths by County,Deaths,2,,05/03/2020,5812
LA PLATA,La Plata,La Plata County,67,56403,Total COVID-19 Tests Performed in Colorado by County,Percent of tests by Serology,,1.7,05/03/2020,5813
LA PLATA,La Plata,La Plata County,67,56403,Total COVID-19 Tests Performed in Colorado by County,Total Tests Performed,291,,05/03/2020,5814
EL PASO,El Paso,El Paso County,41,714395,Total COVID-19 Tests Performed in Colorado by County,Percent of tests by Serology,,3.3,05/04/2020,5815
LA PLATA,La Plata,La Plata County,67,56403,"Total Testing Rate Per 100,000 People in Colorado by County","Rate per 100,000",,515.9,05/03/2020,5816
EL PASO,El Paso,El Paso County,41,714395,Total COVID-19 Tests Performed in Colorado by County,Percent of tests by PCR,,96.8,05/04/2020,5817
LAKE,Lake,Lake County,65,7762,"Case Rates Per 100,000 People in Colorado by County","Rate Per 100,000",,257.7,05/03/2020,5818
EL PASO,El Paso,El Paso County,41,714395,Total COVID-19 Tests Performed in Colorado by County,Total Tests Performed,11955,,05/04/2020,5819
LAKE,Lake,Lake County,65,7762,Colorado Case Counts by County,Cases,20,,05/03/2020,5820
HUERFANO,Huerfano,Huerfano County,55,6854,"Total Testing Rate Per 100,000 People in Colorado by County","Rate per 100,000",,802.5,05/04/2020,5821
EL PASO,El Paso,El Paso County,41,714395,"Total Testing Rate Per 100,000 People in Colorado by County","Rate per 100,000",,1673.4,05/04/2020,5822
JACKSON,Jackson,Jackson County,57,1396,Colorado Case Counts by County,Cases,0,,05/04/2020,5823
ALAMOSA,Alamosa,Alamosa County,3,16184,Total COVID-19 Tests Performed in Colorado by County,Percent of tests by PCR,,98.6,05/04/2020,5824
ELBERT,Elbert,Elbert County,39,26218,"Case Rates Per 100,000 People in Colorado by County","Rate Per 100,000",,122.1,05/04/2020,5825
JACKSON,Jackson,Jackson County,57,1396,Total COVID-19 Tests Performed in Colorado by County,Percent of tests by Serology,,0,05/04/2020,5826
LAKE,Lake,Lake County,65,7762,Total COVID-19 Tests Performed in Colorado by County,Percent of tests by PCR,,25,05/03/2020,5827
PITKIN,Pitkin,Pitkin County,97,17879,Total COVID-19 Tests Performed in Colorado by County,Percent of tests by PCR,,87.6,05/03/2020,5828
JACKSON,Jackson,Jackson County,57,1396,Total COVID-19 Tests Performed in Colorado by County,Percent of tests by PCR,,100,05/04/2020,5829
PITKIN,Pitkin,Pitkin County,97,17879,Total COVID-19 Tests Performed in Colorado by County,Percent of tests by Serology,,12.4,05/03/2020,5830
PITKIN,Pitkin,Pitkin County,97,17879,Total COVID-19 Tests Performed in Colorado by County,Total Tests Performed,274,,05/03/2020,5831
JACKSON,Jackson,Jackson County,57,1396,Total COVID-19 Tests Performed in Colorado by County,Total Tests Performed,11,,05/04/2020,5832
ALAMOSA,Alamosa,Alamosa County,3,16184,Total COVID-19 Tests Performed in Colorado by County,Total Tests Performed,138,,05/04/2020,5833
PITKIN,Pitkin,Pitkin County,97,17879,"Total Testing Rate Per 100,000 People in Colorado by County","Rate per 100,000",,1532.5,05/03/2020,5834
ELBERT,Elbert,Elbert County,39,26218,Colorado Case Counts by County,Cases,32,,05/04/2020,5835
LAKE,Lake,Lake County,65,7762,Total COVID-19 Tests Performed in Colorado by County,Percent of tests by Serology,,75,05/03/2020,5836
JACKSON,Jackson,Jackson County,57,1396,"Total Testing Rate Per 100,000 People in Colorado by County","Rate per 100,000",,788,05/04/2020,5837
JEFFERSON,Jefferson,Jefferson County,59,579491,"Case Rates Per 100,000 People in Colorado by County","Rate Per 100,000",,246.9,05/04/2020,5838
JEFFERSON,Jefferson,Jefferson County,59,579491,Colorado Case Counts by County,Cases,1431,,05/04/2020,5839
ELBERT,Elbert,Elbert County,39,26218,Number of Deaths by County,Deaths,1,,05/04/2020,5840
PROWERS,Prowers,Prowers County,99,12078,Colorado Case Counts by County,Cases,1,,05/03/2020,5841
LAKE,Lake,Lake County,65,7762,Total COVID-19 Tests Performed in Colorado by County,Total Tests Performed,440,,05/03/2020,5842
JEFFERSON,Jefferson,Jefferson County,59,579491,Number of Deaths by County,Deaths,85,,05/04/2020,5843
PROWERS,Prowers,Prowers County,99,12078,Total COVID-19 Tests Performed in Colorado by County,Percent of tests by PCR,,97.5,05/03/2020,5844
ELBERT,Elbert,Elbert County,39,26218,Total COVID-19 Tests Performed in Colorado by County,Percent of tests by Serology,,18,05/04/2020,5845
ALAMOSA,Alamosa,Alamosa County,3,16184,"Total Testing Rate Per 100,000 People in Colorado by County","Rate per 100,000",,852.7,05/04/2020,5846
ARAPAHOE,Arapahoe,Arapahoe County,5,651342,"Case Rates Per 100,000 People in Colorado by County","Rate Per 100,000",,423.4,05/04/2020,5847
ARAPAHOE,Arapahoe,Arapahoe County,5,651342,Colorado Case Counts by County,Cases,2758,,05/04/2020,5848
ARAPAHOE,Arapahoe,Arapahoe County,5,651342,Number of Deaths by County,Deaths,157,,05/04/2020,5849
ARAPAHOE,Arapahoe,Arapahoe County,5,651342,Total COVID-19 Tests Performed in Colorado by County,Percent of tests by Serology,,9.9,05/04/2020,5850
ARAPAHOE,Arapahoe,Arapahoe County,5,651342,Total COVID-19 Tests Performed in Colorado by County,Percent of tests by PCR,,90.1,05/04/2020,5851
ARAPAHOE,Arapahoe,Arapahoe County,5,651342,Total COVID-19 Tests Performed in Colorado by County,Total Tests Performed,11685,,05/04/2020,5852
ARAPAHOE,Arapahoe,Arapahoe County,5,651342,"Total Testing Rate Per 100,000 People in Colorado by County","Rate per 100,000",,1794,05/04/2020,5853
ARCHULETA,Archuleta,Archuleta County,7,13737,"Case Rates Per 100,000 People in Colorado by County","Rate Per 100,000",,58.2,05/04/2020,5854
ARCHULETA,Archuleta,Archuleta County,7,13737,Colorado Case Counts by County,Cases,8,,05/04/2020,5855
