COUNTY,LABEL,FULL_,FIPS,POP,Desc_,Metric,Value,Rate,Date,ObjectId
ARCHULETA,Archuleta,Archuleta County,7,13737,"Case Rates Per 100,000 People in Colorado by County","Rate Per 100,000",,43.7,04/15/2020,2529
ARCHULETA,Archuleta,Archuleta County,7,13737,Colorado Case Counts by County,Cases,6,,04/15/2020,2530
BACA,Baca,Baca County,9,3547,"Case Rates Per 100,000 People in Colorado by County","Rate Per 100,000",,281.9,04/15/2020,2531
BACA,Baca,Baca County,9,3547,Colorado Case Counts by County,Cases,10,,04/15/2020,2532
BOULDER,Boulder,Boulder County,13,325476,"Case Rates Per 100,000 People in Colorado by County","Rate Per 100,000",,92.2,04/15/2020,2533
BOULDER,Boulder,Boulder County,13,325476,Colorado Case Counts by County,Cases,300,,04/15/2020,2534
BOULDER,Boulder,Boulder County,13,325476,Number of Deaths by County,Deaths,15,,04/15/2020,2535
BROOMFIELD,Broomfield,Broomfield County,14,69453,"Case Rates Per 100,000 People in Colorado by County","Rate Per 100,000",,132.5,04/15/2020,2536
BROOMFIELD,Broomfield,Broomfield County,14,69453,Colorado Case Counts by County,Cases,92,,04/15/2020,2537
BROOMFIELD,Broomfield,Broomfield County,14,69453,Number of Deaths by County,Deaths,2,,04/15/2020,2538
CHAFFEE,Chaffee,Chaffee County,15,20028,"Case Rates Per 100,000 People in Colorado by County","Rate Per 100,000",,154.8,04/15/2020,2539
CHAFFEE,Chaffee,Chaffee County,15,20028,Colorado Case Counts by County,Cases,31,,04/15/2020,2540
CHAFFEE,Chaffee,Chaffee County,15,20028,Number of Deaths by County,Deaths,4,,04/15/2020,2541
CLEAR CREEK,Clear Creek,Clear Creek County,19,9663,"Case Rates Per 100,000 People in Colorado by County","Rate Per 100,000",,113.8,04/15/2020,2542
CLEAR CREEK,Clear Creek,Clear Creek County,19,9663,Colorado Case Counts by County,Cases,11,,04/15/2020,2543
COSTILLA,Costilla,Costilla County,23,3809,Colorado Case Counts by County,Cases,3,,04/15/2020,2544
CROWLEY,Crowley,Crowley County,25,5857,Colorado Case Counts by County,Cases,2,,04/15/2020,2545
CROWLEY,Crowley,Crowley County,25,5857,Number of Deaths by County,Deaths,1,,04/15/2020,2546
CUSTER,Custer,Custer County,27,4928,Colorado Case Counts by County,Cases,2,,04/15/2020,2547
DELTA,Delta,Delta County,29,30936,"Case Rates Per 100,000 People in Colorado by County","Rate Per 100,000",,38.8,04/15/2020,2548
DELTA,Delta,Delta County,29,30936,Colorado Case Counts by County,Cases,12,,04/15/2020,2549
DELTA,Delta,Delta County,29,30936,Number of Deaths by County,Deaths,1,,04/15/2020,2550
DENVER,Denver,Denver County,31,717797,"Case Rates Per 100,000 People in Colorado by County","Rate Per 100,000",,204.5,04/15/2020,2551
DENVER,Denver,Denver County,31,717797,Colorado Case Counts by County,Cases,1468,,04/15/2020,2552
DENVER,Denver,Denver County,31,717797,Number of Deaths by County,Deaths,61,,04/15/2020,2553
DOUGLAS,Douglas,Douglas County,35,342842,"Case Rates Per 100,000 People in Colorado by County","Rate Per 100,000",,91,04/15/2020,2554
DOUGLAS,Douglas,Douglas County,35,342842,Colorado Case Counts by County,Cases,312,,04/15/2020,2555
DOUGLAS,Douglas,Douglas County,35,342842,Number of Deaths by County,Deaths,15,,04/15/2020,2556
EAGLE,Eagle,Eagle County,37,54863,"Case Rates Per 100,000 People in Colorado by County","Rate Per 100,000",,874.9,04/15/2020,2557
EAGLE,Eagle,Eagle County,37,54863,Colorado Case Counts by County,Cases,480,,04/15/2020,2558
EAGLE,Eagle,Eagle County,37,54863,Number of Deaths by County,Deaths,6,,04/15/2020,2559
EL PASO,El Paso,El Paso County,41,714395,"Case Rates Per 100,000 People in Colorado by County","Rate Per 100,000",,93.5,04/15/2020,2560
BROOMFIELD,Broomfield,Broomfield County,14,69453,Number of Deaths by County,Deaths,2,,04/16/2020,2561
Unknown Or Pending County,Unknown Or Pending County,Unknown Or Pending County,,,Number of Deaths by County,Deaths,1,,04/16/2020,2562
LAKE,Lake,Lake County,65,7762,"Case Rates Per 100,000 People in Colorado by County","Rate Per 100,000",,64.4,04/14/2020,2563
BROOMFIELD,Broomfield,Broomfield County,14,69453,"Case Rates Per 100,000 People in Colorado by County","Rate Per 100,000",,126.7,04/14/2020,2564
LARIMER,Larimer,Larimer County,69,350362,"Case Rates Per 100,000 People in Colorado by County","Rate Per 100,000",,61.9,04/16/2020,2565
LARIMER,Larimer,Larimer County,69,350362,Colorado Case Counts by County,Cases,217,,04/16/2020,2566
LARIMER,Larimer,Larimer County,69,350362,Number of Deaths by County,Deaths,9,,04/16/2020,2567
LAS ANIMAS,Las Animas,Las Animas County,71,14491,Colorado Case Counts by County,Cases,3,,04/16/2020,2568
LINCOLN,Lincoln,Lincoln County,73,5584,Colorado Case Counts by County,Cases,2,,04/16/2020,2569
LOGAN,Logan,Logan County,75,21854,"Case Rates Per 100,000 People in Colorado by County","Rate Per 100,000",,77.8,04/16/2020,2570
LOGAN,Logan,Logan County,75,21854,Colorado Case Counts by County,Cases,17,,04/16/2020,2571
MESA,Mesa,Mesa County,77,153630,"Case Rates Per 100,000 People in Colorado by County","Rate Per 100,000",,22.1,04/16/2020,2572
MESA,Mesa,Mesa County,77,153630,Colorado Case Counts by County,Cases,34,,04/16/2020,2573
MINERAL,Mineral,Mineral County,79,777,Colorado Case Counts by County,Cases,2,,04/16/2020,2574
MOFFAT,Moffat,Moffat County,81,13181,Colorado Case Counts by County,Cases,3,,04/16/2020,2575
MONTEZUMA,Montezuma,Montezuma County,83,26159,"Case Rates Per 100,000 People in Colorado by County","Rate Per 100,000",,49.7,04/16/2020,2576
MONTEZUMA,Montezuma,Montezuma County,83,26159,Colorado Case Counts by County,Cases,13,,04/16/2020,2577
MONTEZUMA,Montezuma,Montezuma County,83,26159,Number of Deaths by County,Deaths,2,,04/16/2020,2578
MONTROSE,Montrose,Montrose County,85,42260,"Case Rates Per 100,000 People in Colorado by County","Rate Per 100,000",,163.3,04/16/2020,2579
MONTROSE,Montrose,Montrose County,85,42260,Colorado Case Counts by County,Cases,69,,04/16/2020,2580
MONTROSE,Montrose,Montrose County,85,42260,Number of Deaths by County,Deaths,7,,04/16/2020,2581
MORGAN,Morgan,Morgan County,87,28503,"Case Rates Per 100,000 People in Colorado by County","Rate Per 100,000",,428,04/16/2020,2582
MORGAN,Morgan,Morgan County,87,28503,Colorado Case Counts by County,Cases,122,,04/16/2020,2583
OTERO,Otero,Otero County,89,18364,"Case Rates Per 100,000 People in Colorado by County","Rate Per 100,000",,27.2,04/16/2020,2584
OTERO,Otero,Otero County,89,18364,Colorado Case Counts by County,Cases,5,,04/16/2020,2585
OURAY,Ouray,Ouray County,91,4798,Colorado Case Counts by County,Cases,4,,04/16/2020,2586
OURAY,Ouray,Ouray County,91,4798,Number of Deaths by County,Deaths,1,,04/16/2020,2587
Out Of State County,Out Of State County,Out Of State County,,,Number of Deaths by County,Deaths,2,,04/16/2020,2588
PARK,Park,Park County,93,18557,"Case Rates Per 100,000 People in Colorado by County","Rate Per 100,000",,32.3,04/16/2020,2589
PARK,Park,Park County,93,18557,Colorado Case Counts by County,Cases,6,,04/16/2020,2590
PHILLIPS,Phillips,Phillips County,95,4266,Colorado Case Counts by County,Cases,4,,04/16/2020,2591
PITKIN,Pitkin,Pitkin County,97,17879,"Case Rates Per 100,000 People in Colorado by County","Rate Per 100,000",,285.3,04/16/2020,2592
PITKIN,Pitkin,Pitkin County,97,17879,Colorado Case Counts by County,Cases,51,,04/16/2020,2593
PITKIN,Pitkin,Pitkin County,97,17879,Number of Deaths by County,Deaths,2,,04/16/2020,2594
PROWERS,Prowers,Prowers County,99,12078,Colorado Case Counts by County,Cases,1,,04/16/2020,2595
PUEBLO,Pueblo,Pueblo County,101,167116,"Case Rates Per 100,000 People in Colorado by County","Rate Per 100,000",,43.1,04/16/2020,2596
PUEBLO,Pueblo,Pueblo County,101,167116,Colorado Case Counts by County,Cases,72,,04/16/2020,2597
PUEBLO,Pueblo,Pueblo County,101,167116,Number of Deaths by County,Deaths,5,,04/16/2020,2598
RIO BLANCO,Rio Blanco,Rio Blanco County,103,6305,Colorado Case Counts by County,Cases,1,,04/16/2020,2599
RIO GRANDE,Rio Grande,Rio Grande County,105,11226,"Case Rates Per 100,000 People in Colorado by County","Rate Per 100,000",,62.4,04/16/2020,2600
RIO GRANDE,Rio Grande,Rio Grande County,105,11226,Colorado Case Counts by County,Cases,7,,04/16/2020,2601
ROUTT,Routt,Routt County,107,25683,"Case Rates Per 100,000 People in Colorado by County","Rate Per 100,000",,167.4,04/16/2020,2602
ROUTT,Routt,Routt County,107,25683,Colorado Case Counts by County,Cases,43,,04/16/2020,2603
ROUTT,Routt,Routt County,107,25683,Number of Deaths by County,Deaths,1,,04/16/2020,2604
SAGUACHE,Saguache,Saguache County,109,6837,Colorado Case Counts by County,Cases,3,,04/16/2020,2605
SAN MIGUEL,San Miguel,San Miguel County,113,8177,"Case Rates Per 100,000 People in Colorado by County","Rate Per 100,000",,146.8,04/16/2020,2606
SAN MIGUEL,San Miguel,San Miguel County,113,8177,Colorado Case Counts by County,Cases,12,,04/16/2020,2607
SUMMIT,Summit,Summit County,117,30973,"Case Rates Per 100,000 People in Colorado by County","Rate Per 100,000",,248.6,04/16/2020,2608
SUMMIT,Summit,Summit County,117,30973,Colorado Case Counts by County,Cases,77,,04/16/2020,2609
SUMMIT,Summit,Summit County,117,30973,Number of Deaths by County,Deaths,1,,04/16/2020,2610
TELLER,Teller,Teller County,119,25060,"Case Rates Per 100,000 People in Colorado by County","Rate Per 100,000",,67.8,04/16/2020,2611
TELLER,Teller,Teller County,119,25060,Colorado Case Counts by County,Cases,17,,04/16/2020,2612
BROOMFIELD,Broomfield,Broomfield County,14,69453,Colorado Case Counts by County,Cases,88,,04/14/2020,2613
LAKE,Lake,Lake County,65,7762,Colorado Case Counts by County,Cases,5,,04/14/2020,2614
WASHINGTON,Washington,Washington County,121,4729,"Case Rates Per 100,000 People in Colorado by County","Rate Per 100,000",,105.7,04/16/2020,2615
CHAFFEE,Chaffee,Chaffee County,15,20028,"Case Rates Per 100,000 People in Colorado by County","Rate Per 100,000",,174.8,04/16/2020,2616
CHAFFEE,Chaffee,Chaffee County,15,20028,Colorado Case Counts by County,Cases,35,,04/16/2020,2617
CHAFFEE,Chaffee,Chaffee County,15,20028,Number of Deaths by County,Deaths,4,,04/16/2020,2618
CLEAR CREEK,Clear Creek,Clear Creek County,19,9663,"Case Rates Per 100,000 People in Colorado by County","Rate Per 100,000",,113.8,04/16/2020,2619
CLEAR CREEK,Clear Creek,Clear Creek County,19,9663,Colorado Case Counts by County,Cases,11,,04/16/2020,2620
COSTILLA,Costilla,Costilla County,23,3809,Colorado Case Counts by County,Cases,3,,04/16/2020,2621
CROWLEY,Crowley,Crowley County,25,5857,Colorado Case Counts by County,Cases,2,,04/16/2020,2622
CROWLEY,Crowley,Crowley County,25,5857,Number of Deaths by County,Deaths,1,,04/16/2020,2623
CUSTER,Custer,Custer County,27,4928,Colorado Case Counts by County,Cases,2,,04/16/2020,2624
DELTA,Delta,Delta County,29,30936,"Case Rates Per 100,000 People in Colorado by County","Rate Per 100,000",,42,04/16/2020,2625
DELTA,Delta,Delta County,29,30936,Colorado Case Counts by County,Cases,13,,04/16/2020,2626
DELTA,Delta,Delta County,29,30936,Number of Deaths by County,Deaths,1,,04/16/2020,2627
DENVER,Denver,Denver County,31,717797,"Case Rates Per 100,000 People in Colorado by County","Rate Per 100,000",,215.8,04/16/2020,2628
DENVER,Denver,Denver County,31,717797,Colorado Case Counts by County,Cases,1549,,04/16/2020,2629
DENVER,Denver,Denver County,31,717797,Number of Deaths by County,Deaths,63,,04/16/2020,2630
DOUGLAS,Douglas,Douglas County,35,342842,"Case Rates Per 100,000 People in Colorado by County","Rate Per 100,000",,96,04/16/2020,2631
DOUGLAS,Douglas,Douglas County,35,342842,Colorado Case Counts by County,Cases,329,,04/16/2020,2632
DOUGLAS,Douglas,Douglas County,35,342842,Number of Deaths by County,Deaths,15,,04/16/2020,2633
EAGLE,Eagle,Eagle County,37,54863,"Case Rates Per 100,000 People in Colorado by County","Rate Per 100,000",,873.1,04/16/2020,2634
EAGLE,Eagle,Eagle County,37,54863,Colorado Case Counts by County,Cases,479,,04/16/2020,2635
EAGLE,Eagle,Eagle County,37,54863,Number of Deaths by County,Deaths,6,,04/16/2020,2636
EL PASO,El Paso,El Paso County,41,714395,"Case Rates Per 100,000 People in Colorado by County","Rate Per 100,000",,96.4,04/16/2020,2637
EL PASO,El Paso,El Paso County,41,714395,Colorado Case Counts by County,Cases,689,,04/16/2020,2638
EL PASO,El Paso,El Paso County,41,714395,Number of Deaths by County,Deaths,48,,04/16/2020,2639
ELBERT,Elbert,Elbert County,39,26218,"Case Rates Per 100,000 People in Colorado by County","Rate Per 100,000",,64.8,04/16/2020,2640
ELBERT,Elbert,Elbert County,39,26218,Colorado Case Counts by County,Cases,17,,04/16/2020,2641
ELBERT,Elbert,Elbert County,39,26218,Number of Deaths by County,Deaths,1,,04/16/2020,2642
FREMONT,Fremont,Fremont County,43,47912,"Case Rates Per 100,000 People in Colorado by County","Rate Per 100,000",,18.8,04/16/2020,2643
FREMONT,Fremont,Fremont County,43,47912,Colorado Case Counts by County,Cases,9,,04/16/2020,2644
GARFIELD,Garfield,Garfield County,45,59807,"Case Rates Per 100,000 People in Colorado by County","Rate Per 100,000",,107,04/16/2020,2645
GARFIELD,Garfield,Garfield County,45,59807,Colorado Case Counts by County,Cases,64,,04/16/2020,2646
GARFIELD,Garfield,Garfield County,45,59807,Number of Deaths by County,Deaths,2,,04/16/2020,2647
GILPIN,Gilpin,Gilpin County,47,6097,Colorado Case Counts by County,Cases,1,,04/16/2020,2648
GRAND,Grand,Grand County,49,15474,Colorado Case Counts by County,Cases,4,,04/16/2020,2649
GUNNISON,Gunnison,Gunnison County,51,17173,"Case Rates Per 100,000 People in Colorado by County","Rate Per 100,000",,646.4,04/16/2020,2650
GUNNISON,Gunnison,Gunnison County,51,17173,Colorado Case Counts by County,Cases,111,,04/16/2020,2651
GUNNISON,Gunnison,Gunnison County,51,17173,Number of Deaths by County,Deaths,3,,04/16/2020,2652
HINSDALE,Hinsdale,Hinsdale County,53,804,Colorado Case Counts by County,Cases,3,,04/16/2020,2653
HUERFANO,Huerfano,Huerfano County,55,6854,Colorado Case Counts by County,Cases,1,,04/16/2020,2654
JEFFERSON,Jefferson,Jefferson County,59,579491,"Case Rates Per 100,000 People in Colorado by County","Rate Per 100,000",,148.4,04/16/2020,2655
JEFFERSON,Jefferson,Jefferson County,59,579491,Colorado Case Counts by County,Cases,860,,04/16/2020,2656
JEFFERSON,Jefferson,Jefferson County,59,579491,Number of Deaths by County,Deaths,33,,04/16/2020,2657
KIT CARSON,Kit Carson,Kit Carson County,63,7157,"Case Rates Per 100,000 People in Colorado by County","Rate Per 100,000",,181.6,04/16/2020,2658
KIT CARSON,Kit Carson,Kit Carson County,63,7157,Colorado Case Counts by County,Cases,13,,04/16/2020,2659
KIT CARSON,Kit Carson,Kit Carson County,63,7157,Number of Deaths by County,Deaths,1,,04/16/2020,2660
LA PLATA,La Plata,La Plata County,67,56403,"Case Rates Per 100,000 People in Colorado by County","Rate Per 100,000",,83.3,04/16/2020,2661
LA PLATA,La Plata,La Plata County,67,56403,Colorado Case Counts by County,Cases,47,,04/16/2020,2662
WASHINGTON,Washington,Washington County,121,4729,Colorado Case Counts by County,Cases,5,,04/16/2020,2663
WELD,Weld,Weld County,123,314251,"Case Rates Per 100,000 People in Colorado by County","Rate Per 100,000",,305.5,04/16/2020,2664
WELD,Weld,Weld County,123,314251,Colorado Case Counts by County,Cases,960,,04/16/2020,2665
WELD,Weld,Weld County,123,314251,Number of Deaths by County,Deaths,60,,04/16/2020,2666
YUMA,Yuma,Yuma County,125,10029,Colorado Case Counts by County,Cases,2,,04/16/2020,2667
ADAMS,Adams,Adams County,1,511473,"Case Rates Per 100,000 People in Colorado by County","Rate Per 100,000",,168.1,04/17/2020,2668
ADAMS,Adams,Adams County,1,511473,Colorado Case Counts by County,Cases,860,,04/17/2020,2669
ADAMS,Adams,Adams County,1,511473,Number of Deaths by County,Deaths,31,,04/17/2020,2670
ALAMOSA,Alamosa,Alamosa County,3,16184,"Case Rates Per 100,000 People in Colorado by County","Rate Per 100,000",,43.3,04/17/2020,2671
ALAMOSA,Alamosa,Alamosa County,3,16184,Colorado Case Counts by County,Cases,7,,04/17/2020,2672
ALAMOSA,Alamosa,Alamosa County,3,16184,Number of Deaths by County,Deaths,2,,04/17/2020,2673
ARAPAHOE,Arapahoe,Arapahoe County,5,651342,"Case Rates Per 100,000 People in Colorado by County","Rate Per 100,000",,217.9,04/17/2020,2674
ARAPAHOE,Arapahoe,Arapahoe County,5,651342,Colorado Case Counts by County,Cases,1419,,04/17/2020,2675
ARAPAHOE,Arapahoe,Arapahoe County,5,651342,Number of Deaths by County,Deaths,58,,04/17/2020,2676
ARCHULETA,Archuleta,Archuleta County,7,13737,"Case Rates Per 100,000 People in Colorado by County","Rate Per 100,000",,43.7,04/17/2020,2677
ARCHULETA,Archuleta,Archuleta County,7,13737,Colorado Case Counts by County,Cases,6,,04/17/2020,2678
BACA,Baca,Baca County,9,3547,"Case Rates Per 100,000 People in Colorado by County","Rate Per 100,000",,281.9,04/17/2020,2679
BACA,Baca,Baca County,9,3547,Colorado Case Counts by County,Cases,10,,04/17/2020,2680
BOULDER,Boulder,Boulder County,13,325476,"Case Rates Per 100,000 People in Colorado by County","Rate Per 100,000",,100.5,04/17/2020,2681
BOULDER,Boulder,Boulder County,13,325476,Colorado Case Counts by County,Cases,327,,04/17/2020,2682
BOULDER,Boulder,Boulder County,13,325476,Number of Deaths by County,Deaths,15,,04/17/2020,2683
BROOMFIELD,Broomfield,Broomfield County,14,69453,"Case Rates Per 100,000 People in Colorado by County","Rate Per 100,000",,141.1,04/17/2020,2684
BROOMFIELD,Broomfield,Broomfield County,14,69453,Colorado Case Counts by County,Cases,98,,04/17/2020,2685
BROOMFIELD,Broomfield,Broomfield County,14,69453,Number of Deaths by County,Deaths,2,,04/17/2020,2686
CHAFFEE,Chaffee,Chaffee County,15,20028,"Case Rates Per 100,000 People in Colorado by County","Rate Per 100,000",,174.8,04/17/2020,2687
CHAFFEE,Chaffee,Chaffee County,15,20028,Colorado Case Counts by County,Cases,35,,04/17/2020,2688
BROOMFIELD,Broomfield,Broomfield County,14,69453,Number of Deaths by County,Deaths,2,,04/14/2020,2689
LARIMER,Larimer,Larimer County,69,350362,"Case Rates Per 100,000 People in Colorado by County","Rate Per 100,000",,56.5,04/14/2020,2690
CHAFFEE,Chaffee,Chaffee County,15,20028,Number of Deaths by County,Deaths,4,,04/17/2020,2691
CLEAR CREEK,Clear Creek,Clear Creek County,19,9663,"Case Rates Per 100,000 People in Colorado by County","Rate Per 100,000",,113.8,04/17/2020,2692
CLEAR CREEK,Clear Creek,Clear Creek County,19,9663,Colorado Case Counts by County,Cases,11,,04/17/2020,2693
COSTILLA,Costilla,Costilla County,23,3809,Colorado Case Counts by County,Cases,3,,04/17/2020,2694
CROWLEY,Crowley,Crowley County,25,5857,Colorado Case Counts by County,Cases,2,,04/17/2020,2695
CROWLEY,Crowley,Crowley County,25,5857,Number of Deaths by County,Deaths,1,,04/17/2020,2696
CUSTER,Custer,Custer County,27,4928,Colorado Case Counts by County,Cases,2,,04/17/2020,2697
DELTA,Delta,Delta County,29,30936,"Case Rates Per 100,000 People in Colorado by County","Rate Per 100,000",,51.7,04/17/2020,2698
DELTA,Delta,Delta County,29,30936,Colorado Case Counts by County,Cases,16,,04/17/2020,2699
DELTA,Delta,Delta County,29,30936,Number of Deaths by County,Deaths,1,,04/17/2020,2700
DENVER,Denver,Denver County,31,717797,"Case Rates Per 100,000 People in Colorado by County","Rate Per 100,000",,227.5,04/17/2020,2701
DENVER,Denver,Denver County,31,717797,Colorado Case Counts by County,Cases,1636,,04/17/2020,2702
DENVER,Denver,Denver County,31,717797,Number of Deaths by County,Deaths,66,,04/17/2020,2703
DOUGLAS,Douglas,Douglas County,35,342842,"Case Rates Per 100,000 People in Colorado by County","Rate Per 100,000",,103,04/17/2020,2704
DOUGLAS,Douglas,Douglas County,35,342842,Colorado Case Counts by County,Cases,353,,04/17/2020,2705
DOUGLAS,Douglas,Douglas County,35,342842,Number of Deaths by County,Deaths,15,,04/17/2020,2706
EAGLE,Eagle,Eagle County,37,54863,"Case Rates Per 100,000 People in Colorado by County","Rate Per 100,000",,878.6,04/17/2020,2707
EAGLE,Eagle,Eagle County,37,54863,Colorado Case Counts by County,Cases,482,,04/17/2020,2708
EAGLE,Eagle,Eagle County,37,54863,Number of Deaths by County,Deaths,6,,04/17/2020,2709
EL PASO,El Paso,El Paso County,41,714395,"Case Rates Per 100,000 People in Colorado by County","Rate Per 100,000",,98.7,04/17/2020,2710
CHAFFEE,Chaffee,Chaffee County,15,20028,"Case Rates Per 100,000 People in Colorado by County","Rate Per 100,000",,139.8,04/14/2020,2711
CHAFFEE,Chaffee,Chaffee County,15,20028,Colorado Case Counts by County,Cases,28,,04/14/2020,2712
CHAFFEE,Chaffee,Chaffee County,15,20028,Number of Deaths by County,Deaths,3,,04/14/2020,2713
CLEAR CREEK,Clear Creek,Clear Creek County,19,9663,"Case Rates Per 100,000 People in Colorado by County","Rate Per 100,000",,113.8,04/14/2020,2714
CLEAR CREEK,Clear Creek,Clear Creek County,19,9663,Colorado Case Counts by County,Cases,11,,04/14/2020,2715
COSTILLA,Costilla,Costilla County,23,3809,Colorado Case Counts by County,Cases,3,,04/14/2020,2716
CROWLEY,Crowley,Crowley County,25,5857,Colorado Case Counts by County,Cases,2,,04/14/2020,2717
CROWLEY,Crowley,Crowley County,25,5857,Number of Deaths by County,Deaths,1,,04/14/2020,2718
CUSTER,Custer,Custer County,27,4928,Colorado Case Counts by County,Cases,2,,04/14/2020,2719
DELTA,Delta,Delta County,29,30936,"Case Rates Per 100,000 People in Colorado by County","Rate Per 100,000",,38.8,04/14/2020,2720
DELTA,Delta,Delta County,29,30936,Colorado Case Counts by County,Cases,12,,04/14/2020,2721
DELTA,Delta,Delta County,29,30936,Number of Deaths by County,Deaths,1,,04/14/2020,2722
DENVER,Denver,Denver County,31,717797,"Case Rates Per 100,000 People in Colorado by County","Rate Per 100,000",,195.3,04/14/2020,2723
DENVER,Denver,Denver County,31,717797,Colorado Case Counts by County,Cases,1402,,04/14/2020,2724
DENVER,Denver,Denver County,31,717797,Number of Deaths by County,Deaths,56,,04/14/2020,2725
DOUGLAS,Douglas,Douglas County,35,342842,"Case Rates Per 100,000 People in Colorado by County","Rate Per 100,000",,90.7,04/14/2020,2726
DOUGLAS,Douglas,Douglas County,35,342842,Colorado Case Counts by County,Cases,311,,04/14/2020,2727
DOUGLAS,Douglas,Douglas County,35,342842,Number of Deaths by County,Deaths,12,,04/14/2020,2728
EAGLE,Eagle,Eagle County,37,54863,"Case Rates Per 100,000 People in Colorado by County","Rate Per 100,000",,853,04/14/2020,2729
EAGLE,Eagle,Eagle County,37,54863,Colorado Case Counts by County,Cases,468,,04/14/2020,2730
EAGLE,Eagle,Eagle County,37,54863,Number of Deaths by County,Deaths,6,,04/14/2020,2731
EL PASO,El Paso,El Paso County,41,714395,"Case Rates Per 100,000 People in Colorado by County","Rate Per 100,000",,91.3,04/14/2020,2732
EL PASO,El Paso,El Paso County,41,714395,Colorado Case Counts by County,Cases,652,,04/14/2020,2733
EL PASO,El Paso,El Paso County,41,714395,Number of Deaths by County,Deaths,41,,04/14/2020,2734
ELBERT,Elbert,Elbert County,39,26218,"Case Rates Per 100,000 People in Colorado by County","Rate Per 100,000",,64.8,04/14/2020,2735
ELBERT,Elbert,Elbert County,39,26218,Colorado Case Counts by County,Cases,17,,04/14/2020,2736
ELBERT,Elbert,Elbert County,39,26218,Number of Deaths by County,Deaths,1,,04/14/2020,2737
FREMONT,Fremont,Fremont County,43,47912,"Case Rates Per 100,000 People in Colorado by County","Rate Per 100,000",,16.7,04/14/2020,2738
FREMONT,Fremont,Fremont County,43,47912,Colorado Case Counts by County,Cases,8,,04/14/2020,2739
GARFIELD,Garfield,Garfield County,45,59807,"Case Rates Per 100,000 People in Colorado by County","Rate Per 100,000",,98.7,04/14/2020,2740
GARFIELD,Garfield,Garfield County,45,59807,Colorado Case Counts by County,Cases,59,,04/14/2020,2741
GARFIELD,Garfield,Garfield County,45,59807,Number of Deaths by County,Deaths,2,,04/14/2020,2742
GILPIN,Gilpin,Gilpin County,47,6097,Colorado Case Counts by County,Cases,1,,04/14/2020,2743
GRAND,Grand,Grand County,49,15474,Colorado Case Counts by County,Cases,4,,04/14/2020,2744
GUNNISON,Gunnison,Gunnison County,51,17173,"Case Rates Per 100,000 People in Colorado by County","Rate Per 100,000",,576.5,04/14/2020,2745
GUNNISON,Gunnison,Gunnison County,51,17173,Colorado Case Counts by County,Cases,99,,04/14/2020,2746
GUNNISON,Gunnison,Gunnison County,51,17173,Number of Deaths by County,Deaths,3,,04/14/2020,2747
HINSDALE,Hinsdale,Hinsdale County,53,804,Colorado Case Counts by County,Cases,3,,04/14/2020,2748
HUERFANO,Huerfano,Huerfano County,55,6854,Colorado Case Counts by County,Cases,1,,04/14/2020,2749
JEFFERSON,Jefferson,Jefferson County,59,579491,"Case Rates Per 100,000 People in Colorado by County","Rate Per 100,000",,139.6,04/14/2020,2750
JEFFERSON,Jefferson,Jefferson County,59,579491,Colorado Case Counts by County,Cases,809,,04/14/2020,2751
JEFFERSON,Jefferson,Jefferson County,59,579491,Number of Deaths by County,Deaths,31,,04/14/2020,2752
KIT CARSON,Kit Carson,Kit Carson County,63,7157,"Case Rates Per 100,000 People in Colorado by County","Rate Per 100,000",,111.8,04/14/2020,2753
KIT CARSON,Kit Carson,Kit Carson County,63,7157,Colorado Case Counts by County,Cases,8,,04/14/2020,2754
KIT CARSON,Kit Carson,Kit Carson County,63,7157,Number of Deaths by County,Deaths,1,,04/14/2020,2755
LARIMER,Larimer,Larimer County,69,350362,Colorado Case Counts by County,Cases,198,,04/14/2020,2756
LARIMER,Larimer,Larimer County,69,350362,Number of Deaths by County,Deaths,9,,04/14/2020,2757
LAS ANIMAS,Las Animas,Las Animas County,71,14491,Colorado Case Counts by County,Cases,2,,04/14/2020,2758
LINCOLN,Lincoln,Lincoln County,73,5584,Colorado Case Counts by County,Cases,2,,04/14/2020,2759
LOGAN,Logan,Logan County,75,21854,"Case Rates Per 100,000 People in Colorado by County","Rate Per 100,000",,59.5,04/14/2020,2760
LOGAN,Logan,Logan County,75,21854,Colorado Case Counts by County,Cases,13,,04/14/2020,2761
MESA,Mesa,Mesa County,77,153630,"Case Rates Per 100,000 People in Colorado by County","Rate Per 100,000",,22.8,04/14/2020,2762
MESA,Mesa,Mesa County,77,153630,Colorado Case Counts by County,Cases,35,,04/14/2020,2763
MINERAL,Mineral,Mineral County,79,777,Colorado Case Counts by County,Cases,2,,04/14/2020,2764
MOFFAT,Moffat,Moffat County,81,13181,Colorado Case Counts by County,Cases,3,,04/14/2020,2765
MONTEZUMA,Montezuma,Montezuma County,83,26159,"Case Rates Per 100,000 People in Colorado by County","Rate Per 100,000",,45.9,04/14/2020,2766
MONTEZUMA,Montezuma,Montezuma County,83,26159,Colorado Case Counts by County,Cases,12,,04/14/2020,2767
MONTEZUMA,Montezuma,Montezuma County,83,26159,Number of Deaths by County,Deaths,2,,04/14/2020,2768
MONTROSE,Montrose,Montrose County,85,42260,"Case Rates Per 100,000 People in Colorado by County","Rate Per 100,000",,149.1,04/14/2020,2769
MONTROSE,Montrose,Montrose County,85,42260,Colorado Case Counts by County,Cases,63,,04/14/2020,2770
