COUNTY,LABEL,FULL_,FIPS,POP,Desc_,Metric,Value,Rate,Date,ObjectId
YUMA,Yuma,Yuma County,125,10029,Colorado Case Counts by County,Cases,9,,5/1/2020,5111
YUMA,Yuma,Yuma County,125,10029,Total COVID-19 Tests Performed in Colorado by County,Percent of tests by Serology,,0,5/1/2020,5112
YUMA,Yuma,Yuma County,125,10029,Total COVID-19 Tests Performed in Colorado by County,Percent of tests by PCR,,100,5/1/2020,5113
YUMA,Yuma,Yuma County,125,10029,Total COVID-19 Tests Performed in Colorado by County,Total Tests Performed,112,,5/1/2020,5114
YUMA,Yuma,Yuma County,125,10029,"Total Testing Rate Per 100,000 People in Colorado by County","Rate per 100,000",,1116.8,5/1/2020,5115
ADAMS,Adams,Adams County,1,511473,"Case Rates Per 100,000 People in Colorado by County","Rate Per 100,000",,338.2,5/2/2020,5116
CHEYENNE,Cheyenne,Cheyenne County,17,1862,Total COVID-19 Tests Performed in Colorado by County,Total Tests Performed,24,,5/2/2020,5117
LOGAN,Logan,Logan County,75,21854,Number of Deaths by County,Deaths,1,,5/1/2020,5118
LOGAN,Logan,Logan County,75,21854,Total COVID-19 Tests Performed in Colorado by County,Percent of tests by Serology,,0.5,5/1/2020,5119
LOGAN,Logan,Logan County,75,21854,Total COVID-19 Tests Performed in Colorado by County,Percent of tests by PCR,,99.5,5/1/2020,5120
LOGAN,Logan,Logan County,75,21854,Total COVID-19 Tests Performed in Colorado by County,Total Tests Performed,737,,5/1/2020,5121
LOGAN,Logan,Logan County,75,21854,"Total Testing Rate Per 100,000 People in Colorado by County","Rate per 100,000",,3372.4,5/1/2020,5122
MESA,Mesa,Mesa County,77,153630,Colorado Case Counts by County,Cases,47,,5/1/2020,5123
MESA,Mesa,Mesa County,77,153630,Total COVID-19 Tests Performed in Colorado by County,Percent of tests by Serology,,1.7,5/1/2020,5124
MESA,Mesa,Mesa County,77,153630,Total COVID-19 Tests Performed in Colorado by County,Percent of tests by PCR,,98.4,5/1/2020,5125
MESA,Mesa,Mesa County,77,153630,Total COVID-19 Tests Performed in Colorado by County,Total Tests Performed,1756,,5/1/2020,5126
MESA,Mesa,Mesa County,77,153630,"Total Testing Rate Per 100,000 People in Colorado by County","Rate per 100,000",,1143,5/1/2020,5127
MINERAL,Mineral,Mineral County,79,777,Colorado Case Counts by County,Cases,2,,5/1/2020,5128
MINERAL,Mineral,Mineral County,79,777,Total COVID-19 Tests Performed in Colorado by County,Percent of tests by Serology,,0,5/1/2020,5129
MINERAL,Mineral,Mineral County,79,777,Total COVID-19 Tests Performed in Colorado by County,Percent of tests by PCR,,100,5/1/2020,5130
MINERAL,Mineral,Mineral County,79,777,Total COVID-19 Tests Performed in Colorado by County,Total Tests Performed,11,,5/1/2020,5131
MINERAL,Mineral,Mineral County,79,777,"Total Testing Rate Per 100,000 People in Colorado by County","Rate per 100,000",,1415.7,5/1/2020,5132
MOFFAT,Moffat,Moffat County,81,13181,Colorado Case Counts by County,Cases,6,,5/1/2020,5133
MOFFAT,Moffat,Moffat County,81,13181,Total COVID-19 Tests Performed in Colorado by County,Percent of tests by Serology,,0,5/1/2020,5134
MOFFAT,Moffat,Moffat County,81,13181,Total COVID-19 Tests Performed in Colorado by County,Percent of tests by PCR,,100,5/1/2020,5135
MOFFAT,Moffat,Moffat County,81,13181,Total COVID-19 Tests Performed in Colorado by County,Total Tests Performed,382,,5/1/2020,5136
MOFFAT,Moffat,Moffat County,81,13181,"Total Testing Rate Per 100,000 People in Colorado by County","Rate per 100,000",,2898.1,5/1/2020,5137
MONTEZUMA,Montezuma,Montezuma County,83,26159,Colorado Case Counts by County,Cases,16,,5/1/2020,5138
MONTEZUMA,Montezuma,Montezuma County,83,26159,Number of Deaths by County,Deaths,2,,5/1/2020,5139
MONTEZUMA,Montezuma,Montezuma County,83,26159,Total COVID-19 Tests Performed in Colorado by County,Percent of tests by Serology,,0,5/1/2020,5140
MONTEZUMA,Montezuma,Montezuma County,83,26159,Total COVID-19 Tests Performed in Colorado by County,Percent of tests by PCR,,100,5/1/2020,5141
MONTEZUMA,Montezuma,Montezuma County,83,26159,Total COVID-19 Tests Performed in Colorado by County,Total Tests Performed,256,,5/1/2020,5142
MONTEZUMA,Montezuma,Montezuma County,83,26159,"Total Testing Rate Per 100,000 People in Colorado by County","Rate per 100,000",,978.6,5/1/2020,5143
MONTROSE,Montrose,Montrose County,85,42260,Colorado Case Counts by County,Cases,98,,5/1/2020,5144
MONTROSE,Montrose,Montrose County,85,42260,Number of Deaths by County,Deaths,11,,5/1/2020,5145
MONTROSE,Montrose,Montrose County,85,42260,Total COVID-19 Tests Performed in Colorado by County,Percent of tests by Serology,,0.6,5/1/2020,5146
MONTROSE,Montrose,Montrose County,85,42260,Total COVID-19 Tests Performed in Colorado by County,Percent of tests by PCR,,99.5,5/1/2020,5147
MONTROSE,Montrose,Montrose County,85,42260,Total COVID-19 Tests Performed in Colorado by County,Total Tests Performed,549,,5/1/2020,5148
MONTROSE,Montrose,Montrose County,85,42260,"Total Testing Rate Per 100,000 People in Colorado by County","Rate per 100,000",,1299.1,5/1/2020,5149
MORGAN,Morgan,Morgan County,87,28503,Colorado Case Counts by County,Cases,384,,5/1/2020,5150
MORGAN,Morgan,Morgan County,87,28503,Number of Deaths by County,Deaths,17,,5/1/2020,5151
MORGAN,Morgan,Morgan County,87,28503,Total COVID-19 Tests Performed in Colorado by County,Percent of tests by Serology,,0,5/1/2020,5152
MORGAN,Morgan,Morgan County,87,28503,Total COVID-19 Tests Performed in Colorado by County,Percent of tests by PCR,,100,5/1/2020,5153
MORGAN,Morgan,Morgan County,87,28503,Total COVID-19 Tests Performed in Colorado by County,Total Tests Performed,1191,,5/1/2020,5154
MORGAN,Morgan,Morgan County,87,28503,"Total Testing Rate Per 100,000 People in Colorado by County","Rate per 100,000",,4178.5,5/1/2020,5155
OTERO,Otero,Otero County,89,18364,Colorado Case Counts by County,Cases,10,,5/1/2020,5156
OTERO,Otero,Otero County,89,18364,Number of Deaths by County,Deaths,1,,5/1/2020,5157
OTERO,Otero,Otero County,89,18364,Total COVID-19 Tests Performed in Colorado by County,Percent of tests by Serology,,0,5/1/2020,5158
OTERO,Otero,Otero County,89,18364,Total COVID-19 Tests Performed in Colorado by County,Percent of tests by PCR,,100,5/1/2020,5159
OTERO,Otero,Otero County,89,18364,Total COVID-19 Tests Performed in Colorado by County,Total Tests Performed,214,,5/1/2020,5160
OTERO,Otero,Otero County,89,18364,"Total Testing Rate Per 100,000 People in Colorado by County","Rate per 100,000",,1165.3,5/1/2020,5161
OURAY,Ouray,Ouray County,91,4798,Colorado Case Counts by County,Cases,5,,5/1/2020,5162
CHEYENNE,Cheyenne,Cheyenne County,17,1862,"Total Testing Rate Per 100,000 People in Colorado by County","Rate per 100,000",,1288.9,5/2/2020,5163
CLEAR CREEK,Clear Creek,Clear Creek County,19,9663,"Case Rates Per 100,000 People in Colorado by County","Rate Per 100,000",,134.5,5/2/2020,5164
CLEAR CREEK,Clear Creek,Clear Creek County,19,9663,Colorado Case Counts by County,Cases,13,,5/2/2020,5165
CLEAR CREEK,Clear Creek,Clear Creek County,19,9663,Number of Deaths by County,Deaths,1,,5/2/2020,5166
CLEAR CREEK,Clear Creek,Clear Creek County,19,9663,Total COVID-19 Tests Performed in Colorado by County,Percent of tests by Serology,,12.6,5/2/2020,5167
CLEAR CREEK,Clear Creek,Clear Creek County,19,9663,Total COVID-19 Tests Performed in Colorado by County,Percent of tests by PCR,,87.4,5/2/2020,5168
CLEAR CREEK,Clear Creek,Clear Creek County,19,9663,Total COVID-19 Tests Performed in Colorado by County,Total Tests Performed,103,,5/2/2020,5169
CLEAR CREEK,Clear Creek,Clear Creek County,19,9663,"Total Testing Rate Per 100,000 People in Colorado by County","Rate per 100,000",,1065.9,5/2/2020,5170
CONEJOS,Conejos,Conejos County,21,8136,Colorado Case Counts by County,Cases,0,,5/2/2020,5171
CONEJOS,Conejos,Conejos County,21,8136,Total COVID-19 Tests Performed in Colorado by County,Percent of tests by Serology,,1.9,5/2/2020,5172
CONEJOS,Conejos,Conejos County,21,8136,Total COVID-19 Tests Performed in Colorado by County,Percent of tests by PCR,,98.1,5/2/2020,5173
CONEJOS,Conejos,Conejos County,21,8136,Total COVID-19 Tests Performed in Colorado by County,Total Tests Performed,52,,5/2/2020,5174
CONEJOS,Conejos,Conejos County,21,8136,"Total Testing Rate Per 100,000 People in Colorado by County","Rate per 100,000",,639.1,5/2/2020,5175
COSTILLA,Costilla,Costilla County,23,3809,Colorado Case Counts by County,Cases,3,,5/2/2020,5176
COSTILLA,Costilla,Costilla County,23,3809,Total COVID-19 Tests Performed in Colorado by County,Percent of tests by Serology,,0,5/2/2020,5177
COSTILLA,Costilla,Costilla County,23,3809,Total COVID-19 Tests Performed in Colorado by County,Percent of tests by PCR,,100,5/2/2020,5178
COSTILLA,Costilla,Costilla County,23,3809,Total COVID-19 Tests Performed in Colorado by County,Total Tests Performed,11,,5/2/2020,5179
COSTILLA,Costilla,Costilla County,23,3809,"Total Testing Rate Per 100,000 People in Colorado by County","Rate per 100,000",,288.8,5/2/2020,5180
CROWLEY,Crowley,Crowley County,25,5857,Colorado Case Counts by County,Cases,3,,5/2/2020,5181
CROWLEY,Crowley,Crowley County,25,5857,Number of Deaths by County,Deaths,1,,5/2/2020,5182
CROWLEY,Crowley,Crowley County,25,5857,Total COVID-19 Tests Performed in Colorado by County,Percent of tests by Serology,,0,5/2/2020,5183
CROWLEY,Crowley,Crowley County,25,5857,Total COVID-19 Tests Performed in Colorado by County,Percent of tests by PCR,,100,5/2/2020,5184
CROWLEY,Crowley,Crowley County,25,5857,Total COVID-19 Tests Performed in Colorado by County,Total Tests Performed,39,,5/2/2020,5185
CROWLEY,Crowley,Crowley County,25,5857,"Total Testing Rate Per 100,000 People in Colorado by County","Rate per 100,000",,665.9,5/2/2020,5186
CUSTER,Custer,Custer County,27,4928,Colorado Case Counts by County,Cases,2,,5/2/2020,5187
CUSTER,Custer,Custer County,27,4928,Total COVID-19 Tests Performed in Colorado by County,Percent of tests by Serology,,3.5,5/2/2020,5188
CUSTER,Custer,Custer County,27,4928,Total COVID-19 Tests Performed in Colorado by County,Percent of tests by PCR,,96.6,5/2/2020,5189
CUSTER,Custer,Custer County,27,4928,Total COVID-19 Tests Performed in Colorado by County,Total Tests Performed,29,,5/2/2020,5190
CUSTER,Custer,Custer County,27,4928,"Total Testing Rate Per 100,000 People in Colorado by County","Rate per 100,000",,588.5,5/2/2020,5191
DELTA,Delta,Delta County,29,30936,"Case Rates Per 100,000 People in Colorado by County","Rate Per 100,000",,155.2,5/2/2020,5192
DELTA,Delta,Delta County,29,30936,Colorado Case Counts by County,Cases,48,,5/2/2020,5193
DELTA,Delta,Delta County,29,30936,Number of Deaths by County,Deaths,1,,5/2/2020,5194
DELTA,Delta,Delta County,29,30936,Total COVID-19 Tests Performed in Colorado by County,Percent of tests by Serology,,4.7,5/2/2020,5195
DELTA,Delta,Delta County,29,30936,Total COVID-19 Tests Performed in Colorado by County,Percent of tests by PCR,,95.3,5/2/2020,5196
DELTA,Delta,Delta County,29,30936,Total COVID-19 Tests Performed in Colorado by County,Total Tests Performed,443,,5/2/2020,5197
DELTA,Delta,Delta County,29,30936,"Total Testing Rate Per 100,000 People in Colorado by County","Rate per 100,000",,1432,5/2/2020,5198
DENVER,Denver,Denver County,31,717797,"Case Rates Per 100,000 People in Colorado by County","Rate Per 100,000",,448.9,5/2/2020,5199
DENVER,Denver,Denver County,31,717797,Colorado Case Counts by County,Cases,3222,,5/2/2020,5200
KIT CARSON,Kit Carson,Kit Carson County,63,7157,Total COVID-19 Tests Performed in Colorado by County,Percent of tests by PCR,,100,5/2/2020,5201
KIT CARSON,Kit Carson,Kit Carson County,63,7157,Total COVID-19 Tests Performed in Colorado by County,Total Tests Performed,134,,5/2/2020,5202
KIT CARSON,Kit Carson,Kit Carson County,63,7157,"Total Testing Rate Per 100,000 People in Colorado by County","Rate per 100,000",,1872.3,5/2/2020,5203
LA PLATA,La Plata,La Plata County,67,56403,"Case Rates Per 100,000 People in Colorado by County","Rate Per 100,000",,111.7,5/2/2020,5204
LA PLATA,La Plata,La Plata County,67,56403,Colorado Case Counts by County,Cases,63,,5/2/2020,5205
LA PLATA,La Plata,La Plata County,67,56403,Total COVID-19 Tests Performed in Colorado by County,Percent of tests by Serology,,1.7,5/2/2020,5206
LA PLATA,La Plata,La Plata County,67,56403,Total COVID-19 Tests Performed in Colorado by County,Percent of tests by PCR,,98.3,5/2/2020,5207
LA PLATA,La Plata,La Plata County,67,56403,Total COVID-19 Tests Performed in Colorado by County,Total Tests Performed,287,,5/2/2020,5208
LA PLATA,La Plata,La Plata County,67,56403,"Total Testing Rate Per 100,000 People in Colorado by County","Rate per 100,000",,508.8,5/2/2020,5209
LAKE,Lake,Lake County,65,7762,"Case Rates Per 100,000 People in Colorado by County","Rate Per 100,000",,257.7,5/2/2020,5210
LAKE,Lake,Lake County,65,7762,Colorado Case Counts by County,Cases,20,,5/2/2020,5211
LAKE,Lake,Lake County,65,7762,Total COVID-19 Tests Performed in Colorado by County,Percent of tests by PCR,,25.7,5/2/2020,5212
LAKE,Lake,Lake County,65,7762,Total COVID-19 Tests Performed in Colorado by County,Percent of tests by Serology,,74.3,5/2/2020,5213
LAKE,Lake,Lake County,65,7762,Total COVID-19 Tests Performed in Colorado by County,Total Tests Performed,408,,5/2/2020,5214
LAKE,Lake,Lake County,65,7762,"Total Testing Rate Per 100,000 People in Colorado by County","Rate per 100,000",,5256.4,5/2/2020,5215
LARIMER,Larimer,Larimer County,69,350362,"Case Rates Per 100,000 People in Colorado by County","Rate Per 100,000",,109.6,5/2/2020,5216
LARIMER,Larimer,Larimer County,69,350362,Colorado Case Counts by County,Cases,384,,5/2/2020,5217
LARIMER,Larimer,Larimer County,69,350362,Number of Deaths by County,Deaths,18,,5/2/2020,5218
LARIMER,Larimer,Larimer County,69,350362,Total COVID-19 Tests Performed in Colorado by County,Percent of tests by Serology,,2.4,5/2/2020,5219
LARIMER,Larimer,Larimer County,69,350362,Total COVID-19 Tests Performed in Colorado by County,Percent of tests by PCR,,97.7,5/2/2020,5220
MOFFAT,Moffat,Moffat County,81,13181,"Case Rates Per 100,000 People in Colorado by County","Rate Per 100,000",,45.5,5/2/2020,5221
CHAFFEE,Chaffee,Chaffee County,15,20028,Colorado Case Counts by County,Cases,67,,5/3/2020,5222
ADAMS,Adams,Adams County,1,511473,Total COVID-19 Tests Performed in Colorado by County,Percent of tests by PCR,,95,5/3/2020,5223
LARIMER,Larimer,Larimer County,69,350362,Total COVID-19 Tests Performed in Colorado by County,Total Tests Performed,5066,,5/2/2020,5224
SAN JUAN,San Juan,San Juan County,111,762,"Total Testing Rate Per 100,000 People in Colorado by County","Rate per 100,000",,1181.1,5/2/2020,5225
DENVER,Denver,Denver County,31,717797,Total COVID-19 Tests Performed in Colorado by County,Percent of tests by Serology,,9.6,5/3/2020,5226
LARIMER,Larimer,Larimer County,69,350362,"Total Testing Rate Per 100,000 People in Colorado by County","Rate per 100,000",,1445.9,5/2/2020,5227
LAS ANIMAS,Las Animas,Las Animas County,71,14491,Colorado Case Counts by County,Cases,3,,5/2/2020,5228
LAS ANIMAS,Las Animas,Las Animas County,71,14491,Total COVID-19 Tests Performed in Colorado by County,Percent of tests by Serology,,0,5/2/2020,5229
LAS ANIMAS,Las Animas,Las Animas County,71,14491,Total COVID-19 Tests Performed in Colorado by County,Percent of tests by PCR,,100,5/2/2020,5230
LAS ANIMAS,Las Animas,Las Animas County,71,14491,Total COVID-19 Tests Performed in Colorado by County,Total Tests Performed,94,,5/2/2020,5231
LAS ANIMAS,Las Animas,Las Animas County,71,14491,"Total Testing Rate Per 100,000 People in Colorado by County","Rate per 100,000",,648.7,5/2/2020,5232
LINCOLN,Lincoln,Lincoln County,73,5584,Colorado Case Counts by County,Cases,3,,5/2/2020,5233
LINCOLN,Lincoln,Lincoln County,73,5584,Total COVID-19 Tests Performed in Colorado by County,Percent of tests by Serology,,0,5/2/2020,5234
LINCOLN,Lincoln,Lincoln County,73,5584,Total COVID-19 Tests Performed in Colorado by County,Percent of tests by PCR,,100,5/2/2020,5235
LINCOLN,Lincoln,Lincoln County,73,5584,Total COVID-19 Tests Performed in Colorado by County,Total Tests Performed,46,,5/2/2020,5236
LINCOLN,Lincoln,Lincoln County,73,5584,"Total Testing Rate Per 100,000 People in Colorado by County","Rate per 100,000",,823.8,5/2/2020,5237
LOGAN,Logan,Logan County,75,21854,"Case Rates Per 100,000 People in Colorado by County","Rate Per 100,000",,1317.8,5/2/2020,5238
LOGAN,Logan,Logan County,75,21854,Colorado Case Counts by County,Cases,288,,5/2/2020,5239
LOGAN,Logan,Logan County,75,21854,Number of Deaths by County,Deaths,1,,5/2/2020,5240
LOGAN,Logan,Logan County,75,21854,Total COVID-19 Tests Performed in Colorado by County,Percent of tests by Serology,,0.8,5/2/2020,5241
LOGAN,Logan,Logan County,75,21854,Total COVID-19 Tests Performed in Colorado by County,Percent of tests by PCR,,99.2,5/2/2020,5242
LOGAN,Logan,Logan County,75,21854,Total COVID-19 Tests Performed in Colorado by County,Total Tests Performed,752,,5/2/2020,5243
LOGAN,Logan,Logan County,75,21854,"Total Testing Rate Per 100,000 People in Colorado by County","Rate per 100,000",,3441,5/2/2020,5244
MESA,Mesa,Mesa County,77,153630,"Case Rates Per 100,000 People in Colorado by County","Rate Per 100,000",,30.6,5/2/2020,5245
MESA,Mesa,Mesa County,77,153630,Colorado Case Counts by County,Cases,47,,5/2/2020,5246
MESA,Mesa,Mesa County,77,153630,Total COVID-19 Tests Performed in Colorado by County,Percent of tests by Serology,,1.7,5/2/2020,5247
MESA,Mesa,Mesa County,77,153630,Total COVID-19 Tests Performed in Colorado by County,Percent of tests by PCR,,98.3,5/2/2020,5248
MESA,Mesa,Mesa County,77,153630,Total COVID-19 Tests Performed in Colorado by County,Total Tests Performed,1916,,5/2/2020,5249
MESA,Mesa,Mesa County,77,153630,"Total Testing Rate Per 100,000 People in Colorado by County","Rate per 100,000",,1247.2,5/2/2020,5250
MINERAL,Mineral,Mineral County,79,777,Colorado Case Counts by County,Cases,2,,5/2/2020,5251
MINERAL,Mineral,Mineral County,79,777,Total COVID-19 Tests Performed in Colorado by County,Percent of tests by Serology,,0,5/2/2020,5252
MINERAL,Mineral,Mineral County,79,777,Total COVID-19 Tests Performed in Colorado by County,Percent of tests by PCR,,100,5/2/2020,5253
MINERAL,Mineral,Mineral County,79,777,Total COVID-19 Tests Performed in Colorado by County,Total Tests Performed,11,,5/2/2020,5254
MINERAL,Mineral,Mineral County,79,777,"Total Testing Rate Per 100,000 People in Colorado by County","Rate per 100,000",,1415.7,5/2/2020,5255
PHILLIPS,Phillips,Phillips County,95,4266,Total COVID-19 Tests Performed in Colorado by County,Percent of tests by Serology,,0,5/2/2020,5256
GILPIN,Gilpin,Gilpin County,47,6097,Total COVID-19 Tests Performed in Colorado by County,Percent of tests by PCR,,98.4,5/3/2020,5257
MOFFAT,Moffat,Moffat County,81,13181,Colorado Case Counts by County,Cases,6,,5/2/2020,5258
MOFFAT,Moffat,Moffat County,81,13181,Total COVID-19 Tests Performed in Colorado by County,Percent of tests by Serology,,0,5/2/2020,5259
MOFFAT,Moffat,Moffat County,81,13181,Total COVID-19 Tests Performed in Colorado by County,Percent of tests by PCR,,100,5/2/2020,5260
MOFFAT,Moffat,Moffat County,81,13181,Total COVID-19 Tests Performed in Colorado by County,Total Tests Performed,419,,5/2/2020,5261
MOFFAT,Moffat,Moffat County,81,13181,"Total Testing Rate Per 100,000 People in Colorado by County","Rate per 100,000",,3178.8,5/2/2020,5262
MONTEZUMA,Montezuma,Montezuma County,83,26159,"Case Rates Per 100,000 People in Colorado by County","Rate Per 100,000",,61.2,5/2/2020,5263
MONTEZUMA,Montezuma,Montezuma County,83,26159,Colorado Case Counts by County,Cases,16,,5/2/2020,5264
MONTEZUMA,Montezuma,Montezuma County,83,26159,Number of Deaths by County,Deaths,2,,5/2/2020,5265
MONTEZUMA,Montezuma,Montezuma County,83,26159,Total COVID-19 Tests Performed in Colorado by County,Percent of tests by Serology,,0.7,5/2/2020,5266
MONTEZUMA,Montezuma,Montezuma County,83,26159,Total COVID-19 Tests Performed in Colorado by County,Percent of tests by PCR,,99.3,5/2/2020,5267
MONTEZUMA,Montezuma,Montezuma County,83,26159,Total COVID-19 Tests Performed in Colorado by County,Total Tests Performed,278,,5/2/2020,5268
SAN MIGUEL,San Miguel,San Miguel County,113,8177,"Case Rates Per 100,000 People in Colorado by County","Rate Per 100,000",,232.4,5/2/2020,5269
MONTEZUMA,Montezuma,Montezuma County,83,26159,"Total Testing Rate Per 100,000 People in Colorado by County","Rate per 100,000",,1062.7,5/2/2020,5270
SAN MIGUEL,San Miguel,San Miguel County,113,8177,Colorado Case Counts by County,Cases,19,,5/2/2020,5271
MONTROSE,Montrose,Montrose County,85,42260,"Case Rates Per 100,000 People in Colorado by County","Rate Per 100,000",,241.4,5/2/2020,5272
SAN MIGUEL,San Miguel,San Miguel County,113,8177,Total COVID-19 Tests Performed in Colorado by County,Percent of tests by Serology,,0,5/2/2020,5273
MONTROSE,Montrose,Montrose County,85,42260,Colorado Case Counts by County,Cases,102,,5/2/2020,5274
SAN MIGUEL,San Miguel,San Miguel County,113,8177,Total COVID-19 Tests Performed in Colorado by County,Percent of tests by PCR,,100,5/2/2020,5275
DENVER,Denver,Denver County,31,717797,Total COVID-19 Tests Performed in Colorado by County,Total Tests Performed,15465,,5/3/2020,5276
MONTROSE,Montrose,Montrose County,85,42260,Number of Deaths by County,Deaths,11,,5/2/2020,5277
CHAFFEE,Chaffee,Chaffee County,15,20028,Number of Deaths by County,Deaths,15,,5/3/2020,5278
ADAMS,Adams,Adams County,1,511473,Total COVID-19 Tests Performed in Colorado by County,Percent of tests by Serology,,5,5/3/2020,5279
SAN MIGUEL,San Miguel,San Miguel County,113,8177,Total COVID-19 Tests Performed in Colorado by County,Total Tests Performed,311,,5/2/2020,5280
DENVER,Denver,Denver County,31,717797,"Total Testing Rate Per 100,000 People in Colorado by County","Rate per 100,000",,2154.5,5/3/2020,5281
MONTROSE,Montrose,Montrose County,85,42260,Total COVID-19 Tests Performed in Colorado by County,Percent of tests by Serology,,0.5,5/2/2020,5282
CHAFFEE,Chaffee,Chaffee County,15,20028,Total COVID-19 Tests Performed in Colorado by County,Percent of tests by PCR,,92,5/3/2020,5283
ADAMS,Adams,Adams County,1,511473,Total COVID-19 Tests Performed in Colorado by County,Total Tests Performed,8649,,5/3/2020,5284
SAN MIGUEL,San Miguel,San Miguel County,113,8177,"Total Testing Rate Per 100,000 People in Colorado by County","Rate per 100,000",,3803.4,5/2/2020,5285
DOLORES,Dolores,Dolores County,33,2053,Colorado Case Counts by County,Cases,0,,5/3/2020,5286
MONTROSE,Montrose,Montrose County,85,42260,Total COVID-19 Tests Performed in Colorado by County,Percent of tests by PCR,,99.5,5/2/2020,5287
CHAFFEE,Chaffee,Chaffee County,15,20028,Total COVID-19 Tests Performed in Colorado by County,Percent of tests by Serology,,8,5/3/2020,5288
ADAMS,Adams,Adams County,1,511473,"Total Testing Rate Per 100,000 People in Colorado by County","Rate per 100,000",,1691,5/3/2020,5289
SEDGWICK,Sedgwick,Sedgwick County,115,2275,Colorado Case Counts by County,Cases,0,,5/2/2020,5290
DOLORES,Dolores,Dolores County,33,2053,Total COVID-19 Tests Performed in Colorado by County,Percent of tests by PCR,,100,5/3/2020,5291
PHILLIPS,Phillips,Phillips County,95,4266,Total COVID-19 Tests Performed in Colorado by County,Percent of tests by PCR,,100,5/2/2020,5292
MONTROSE,Montrose,Montrose County,85,42260,Total COVID-19 Tests Performed in Colorado by County,Total Tests Performed,593,,5/2/2020,5293
CHAFFEE,Chaffee,Chaffee County,15,20028,Total COVID-19 Tests Performed in Colorado by County,Total Tests Performed,376,,5/3/2020,5294
ALAMOSA,Alamosa,Alamosa County,3,16184,"Case Rates Per 100,000 People in Colorado by County","Rate Per 100,000",,74.2,5/3/2020,5295
SEDGWICK,Sedgwick,Sedgwick County,115,2275,Total COVID-19 Tests Performed in Colorado by County,Percent of tests by Serology,,0,5/2/2020,5296
DOLORES,Dolores,Dolores County,33,2053,Total COVID-19 Tests Performed in Colorado by County,Percent of tests by Serology,,0,5/3/2020,5297
ALAMOSA,Alamosa,Alamosa County,3,16184,Colorado Case Counts by County,Cases,12,,5/3/2020,5298
PHILLIPS,Phillips,Phillips County,95,4266,Total COVID-19 Tests Performed in Colorado by County,Total Tests Performed,76,,5/2/2020,5299
SEDGWICK,Sedgwick,Sedgwick County,115,2275,Total COVID-19 Tests Performed in Colorado by County,Percent of tests by PCR,,100,5/2/2020,5300
CHAFFEE,Chaffee,Chaffee County,15,20028,"Total Testing Rate Per 100,000 People in Colorado by County","Rate per 100,000",,1877.4,5/3/2020,5301
MONTROSE,Montrose,Montrose County,85,42260,"Total Testing Rate Per 100,000 People in Colorado by County","Rate per 100,000",,1403.2,5/2/2020,5302
CHEYENNE,Cheyenne,Cheyenne County,17,1862,Colorado Case Counts by County,Cases,0,,5/3/2020,5303
GILPIN,Gilpin,Gilpin County,47,6097,Total COVID-19 Tests Performed in Colorado by County,Percent of tests by Serology,,1.6,5/3/2020,5304
CHEYENNE,Cheyenne,Cheyenne County,17,1862,Total COVID-19 Tests Performed in Colorado by County,Percent of tests by PCR,,100,5/3/2020,5305
CHEYENNE,Cheyenne,Cheyenne County,17,1862,Total COVID-19 Tests Performed in Colorado by County,Percent of tests by Serology,,0,5/3/2020,5306
ALAMOSA,Alamosa,Alamosa County,3,16184,Number of Deaths by County,Deaths,2,,5/3/2020,5307
GILPIN,Gilpin,Gilpin County,47,6097,Total COVID-19 Tests Performed in Colorado by County,Total Tests Performed,62,,5/3/2020,5308
GILPIN,Gilpin,Gilpin County,47,6097,"Total Testing Rate Per 100,000 People in Colorado by County","Rate per 100,000",,1016.9,5/3/2020,5309
CHEYENNE,Cheyenne,Cheyenne County,17,1862,Total COVID-19 Tests Performed in Colorado by County,Total Tests Performed,25,,5/3/2020,5310
GRAND,Grand,Grand County,49,15474,"Case Rates Per 100,000 People in Colorado by County","Rate Per 100,000",,32.3,5/3/2020,5311
CHEYENNE,Cheyenne,Cheyenne County,17,1862,"Total Testing Rate Per 100,000 People in Colorado by County","Rate per 100,000",,1342.6,5/3/2020,5312
GRAND,Grand,Grand County,49,15474,Colorado Case Counts by County,Cases,5,,5/3/2020,5313
CLEAR CREEK,Clear Creek,Clear Creek County,19,9663,"Case Rates Per 100,000 People in Colorado by County","Rate Per 100,000",,134.5,5/3/2020,5314
GRAND,Grand,Grand County,49,15474,Total COVID-19 Tests Performed in Colorado by County,Percent of tests by PCR,,98.9,5/3/2020,5315
CLEAR CREEK,Clear Creek,Clear Creek County,19,9663,Colorado Case Counts by County,Cases,13,,5/3/2020,5316
GRAND,Grand,Grand County,49,15474,Total COVID-19 Tests Performed in Colorado by County,Percent of tests by Serology,,1.1,5/3/2020,5317
CLEAR CREEK,Clear Creek,Clear Creek County,19,9663,Number of Deaths by County,Deaths,1,,5/3/2020,5318
GRAND,Grand,Grand County,49,15474,Total COVID-19 Tests Performed in Colorado by County,Total Tests Performed,176,,5/3/2020,5319
CLEAR CREEK,Clear Creek,Clear Creek County,19,9663,Total COVID-19 Tests Performed in Colorado by County,Percent of tests by PCR,,83.6,5/3/2020,5320
GRAND,Grand,Grand County,49,15474,"Total Testing Rate Per 100,000 People in Colorado by County","Rate per 100,000",,1137.4,5/3/2020,5321
CLEAR CREEK,Clear Creek,Clear Creek County,19,9663,Total COVID-19 Tests Performed in Colorado by County,Percent of tests by Serology,,16.4,5/3/2020,5322
