OBJECTID,Name,Pop,Desc_,Attr_Date,Metric,Value,Rep_Date,Shape__Area,Shape__Length
183,Colorado,5694287,Positivity Data from Clinical Laboratories,04/15/2020,Total Tests per 100k People,26.9,05/07/2020,28.0394250010993,22.0199204177256
184,Colorado,5694287,Positivity Data from Clinical Laboratories,04/16/2020,Count of people tested by CDPHE lab,196,05/07/2020,28.0394250010993,22.0199204177256
185,Colorado,5694287,Positivity Data from Clinical Laboratories,04/16/2020,Count of people tested by non-CDPHE (commercial) lab,1563,05/07/2020,28.0394250010993,22.0199204177256
186,Colorado,5694287,Positivity Data from Clinical Laboratories,04/16/2020,Percent Positivity,18.9,05/07/2020,28.0394250010993,22.0199204177256
187,Colorado,5694287,Positivity Data from Clinical Laboratories,04/16/2020,Three-day Moving Average of Percent Positivity,22.8,05/07/2020,28.0394250010993,22.0199204177256
188,Colorado,5694287,Positivity Data from Clinical Laboratories,04/16/2020,Total Tests per 100k People,30.9,05/07/2020,28.0394250010993,22.0199204177256
189,Colorado,5694287,Positivity Data from Clinical Laboratories,04/17/2020,Count of people tested by CDPHE lab,197,05/07/2020,28.0394250010993,22.0199204177256
190,Colorado,5694287,Positivity Data from Clinical Laboratories,04/17/2020,Count of people tested by non-CDPHE (commercial) lab,1540,05/07/2020,28.0394250010993,22.0199204177256
191,Colorado,5694287,Positivity Data from Clinical Laboratories,04/17/2020,Percent Positivity,22.6,05/07/2020,28.0394250010993,22.0199204177256
192,Colorado,5694287,Positivity Data from Clinical Laboratories,04/17/2020,Three-day Moving Average of Percent Positivity,22.5,05/07/2020,28.0394250010993,22.0199204177256
193,Colorado,5694287,Positivity Data from Clinical Laboratories,04/17/2020,Total Tests per 100k People,30.5,05/07/2020,28.0394250010993,22.0199204177256
194,Colorado,5694287,Positivity Data from Clinical Laboratories,04/18/2020,Count of people tested by CDPHE lab,491,05/07/2020,28.0394250010993,22.0199204177256
195,Colorado,5694287,Positivity Data from Clinical Laboratories,04/18/2020,Count of people tested by non-CDPHE (commercial) lab,1477,05/07/2020,28.0394250010993,22.0199204177256
196,Colorado,5694287,Positivity Data from Clinical Laboratories,04/18/2020,Percent Positivity,12.6,05/07/2020,28.0394250010993,22.0199204177256
197,Colorado,5694287,Positivity Data from Clinical Laboratories,04/18/2020,Three-day Moving Average of Percent Positivity,18,05/07/2020,28.0394250010993,22.0199204177256
198,Colorado,5694287,Positivity Data from Clinical Laboratories,04/18/2020,Total Tests per 100k People,34.6,05/07/2020,28.0394250010993,22.0199204177256
199,Colorado,5694287,Positivity Data from Clinical Laboratories,04/19/2020,Count of people tested by CDPHE lab,398,05/07/2020,28.0394250010993,22.0199204177256
200,Colorado,5694287,Positivity Data from Clinical Laboratories,04/19/2020,Count of people tested by non-CDPHE (commercial) lab,1221,05/07/2020,28.0394250010993,22.0199204177256
201,Colorado,5694287,Positivity Data from Clinical Laboratories,04/19/2020,Percent Positivity,18,05/07/2020,28.0394250010993,22.0199204177256
202,Colorado,5694287,Positivity Data from Clinical Laboratories,04/19/2020,Three-day Moving Average of Percent Positivity,17.7,05/07/2020,28.0394250010993,22.0199204177256
203,Colorado,5694287,Positivity Data from Clinical Laboratories,04/19/2020,Total Tests per 100k People,28.4,05/07/2020,28.0394250010993,22.0199204177256
204,Colorado,5694287,Positivity Data from Clinical Laboratories,04/20/2020,Count of people tested by CDPHE lab,428,05/07/2020,28.0394250010993,22.0199204177256
205,Colorado,5694287,Positivity Data from Clinical Laboratories,04/20/2020,Count of people tested by non-CDPHE (commercial) lab,1132,05/07/2020,28.0394250010993,22.0199204177256
206,Colorado,5694287,Positivity Data from Clinical Laboratories,04/20/2020,Percent Positivity,15.8,05/07/2020,28.0394250010993,22.0199204177256
207,Colorado,5694287,Positivity Data from Clinical Laboratories,04/20/2020,Three-day Moving Average of Percent Positivity,15.5,05/07/2020,28.0394250010993,22.0199204177256
208,Colorado,5694287,Positivity Data from Clinical Laboratories,04/20/2020,Total Tests per 100k People,27.4,05/07/2020,28.0394250010993,22.0199204177256
209,Colorado,5694287,Positivity Data from Clinical Laboratories,04/21/2020,Count of people tested by CDPHE lab,453,05/07/2020,28.0394250010993,22.0199204177256
210,Colorado,5694287,Positivity Data from Clinical Laboratories,04/21/2020,Count of people tested by non-CDPHE (commercial) lab,1749,05/07/2020,28.0394250010993,22.0199204177256
211,Colorado,5694287,Positivity Data from Clinical Laboratories,04/21/2020,Percent Positivity,15.7,05/07/2020,28.0394250010993,22.0199204177256
212,Colorado,5694287,Positivity Data from Clinical Laboratories,04/21/2020,Three-day Moving Average of Percent Positivity,16.5,05/07/2020,28.0394250010993,22.0199204177256
213,Colorado,5694287,Positivity Data from Clinical Laboratories,04/21/2020,Total Tests per 100k People,38.7,05/07/2020,28.0394250010993,22.0199204177256
214,Colorado,5694287,Positivity Data from Clinical Laboratories,04/22/2020,Count of people tested by CDPHE lab,426,05/07/2020,28.0394250010993,22.0199204177256
215,Colorado,5694287,Positivity Data from Clinical Laboratories,04/22/2020,Count of people tested by non-CDPHE (commercial) lab,1600,05/07/2020,28.0394250010993,22.0199204177256
216,Colorado,5694287,Positivity Data from Clinical Laboratories,04/22/2020,Percent Positivity,16.9,05/07/2020,28.0394250010993,22.0199204177256
217,Colorado,5694287,Positivity Data from Clinical Laboratories,04/22/2020,Three-day Moving Average of Percent Positivity,16.2,05/07/2020,28.0394250010993,22.0199204177256
218,Colorado,5694287,Positivity Data from Clinical Laboratories,04/22/2020,Total Tests per 100k People,35.6,05/07/2020,28.0394250010993,22.0199204177256
219,Colorado,5694287,Positivity Data from Clinical Laboratories,04/23/2020,Count of people tested by CDPHE lab,678,05/07/2020,28.0394250010993,22.0199204177256
220,Colorado,5694287,Positivity Data from Clinical Laboratories,04/23/2020,Count of people tested by non-CDPHE (commercial) lab,4653,05/07/2020,28.0394250010993,22.0199204177256
221,Colorado,5694287,Positivity Data from Clinical Laboratories,04/23/2020,Percent Positivity,14.9,05/07/2020,28.0394250010993,22.0199204177256
222,Colorado,5694287,Positivity Data from Clinical Laboratories,04/23/2020,Three-day Moving Average of Percent Positivity,15.8,05/07/2020,28.0394250010993,22.0199204177256
223,Colorado,5694287,Positivity Data from Clinical Laboratories,04/23/2020,Total Tests per 100k People,93.6,05/07/2020,28.0394250010993,22.0199204177256
224,Colorado,5694287,Positivity Data from Clinical Laboratories,04/24/2020,Count of people tested by CDPHE lab,613,05/07/2020,28.0394250010993,22.0199204177256
225,Colorado,5694287,Positivity Data from Clinical Laboratories,04/24/2020,Count of people tested by non-CDPHE (commercial) lab,2598,05/07/2020,28.0394250010993,22.0199204177256
226,Colorado,5694287,Positivity Data from Clinical Laboratories,04/24/2020,Percent Positivity,17.8,05/07/2020,28.0394250010993,22.0199204177256
227,Colorado,5694287,Positivity Data from Clinical Laboratories,04/24/2020,Three-day Moving Average of Percent Positivity,16.5,05/07/2020,28.0394250010993,22.0199204177256
228,Colorado,5694287,Positivity Data from Clinical Laboratories,04/24/2020,Total Tests per 100k People,56.4,05/07/2020,28.0394250010993,22.0199204177256
229,Colorado,5694287,Positivity Data from Clinical Laboratories,04/25/2020,Count of people tested by CDPHE lab,703,05/07/2020,28.0394250010993,22.0199204177256
230,Colorado,5694287,Positivity Data from Clinical Laboratories,04/25/2020,Count of people tested by non-CDPHE (commercial) lab,2544,05/07/2020,28.0394250010993,22.0199204177256
231,Colorado,5694287,Positivity Data from Clinical Laboratories,04/25/2020,Percent Positivity,13.5,05/07/2020,28.0394250010993,22.0199204177256
232,Colorado,5694287,Positivity Data from Clinical Laboratories,04/25/2020,Three-day Moving Average of Percent Positivity,15.4,05/07/2020,28.0394250010993,22.0199204177256
233,Colorado,5694287,Positivity Data from Clinical Laboratories,04/25/2020,Total Tests per 100k People,57,05/07/2020,28.0394250010993,22.0199204177256
234,Colorado,5694287,Positivity Data from Clinical Laboratories,04/26/2020,Count of people tested by CDPHE lab,569,05/07/2020,28.0394250010993,22.0199204177256
235,Colorado,5694287,Positivity Data from Clinical Laboratories,04/26/2020,Count of people tested by non-CDPHE (commercial) lab,2194,05/07/2020,28.0394250010993,22.0199204177256
236,Colorado,5694287,Positivity Data from Clinical Laboratories,04/26/2020,Percent Positivity,14,05/07/2020,28.0394250010993,22.0199204177256
237,Colorado,5694287,Positivity Data from Clinical Laboratories,04/26/2020,Three-day Moving Average of Percent Positivity,15.1,05/07/2020,28.0394250010993,22.0199204177256
238,Colorado,5694287,Positivity Data from Clinical Laboratories,04/26/2020,Total Tests per 100k People,48.5,05/07/2020,28.0394250010993,22.0199204177256
239,Colorado,5694287,Positivity Data from Clinical Laboratories,04/27/2020,Count of people tested by CDPHE lab,773,05/07/2020,28.0394250010993,22.0199204177256
240,Colorado,5694287,Positivity Data from Clinical Laboratories,04/27/2020,Count of people tested by non-CDPHE (commercial) lab,2155,05/07/2020,28.0394250010993,22.0199204177256
241,Colorado,5694287,Positivity Data from Clinical Laboratories,04/27/2020,Percent Positivity,14.6,05/07/2020,28.0394250010993,22.0199204177256
242,Colorado,5694287,Positivity Data from Clinical Laboratories,04/27/2020,Three-day Moving Average of Percent Positivity,14,05/07/2020,28.0394250010993,22.0199204177256
243,Colorado,5694287,Positivity Data from Clinical Laboratories,04/27/2020,Total Tests per 100k People,51.4,05/07/2020,28.0394250010993,22.0199204177256
244,Colorado,5694287,Positivity Data from Clinical Laboratories,04/28/2020,Count of people tested by CDPHE lab,461,05/07/2020,28.0394250010993,22.0199204177256
245,Colorado,5694287,Positivity Data from Clinical Laboratories,04/28/2020,Count of people tested by non-CDPHE (commercial) lab,2564,05/07/2020,28.0394250010993,22.0199204177256
246,Colorado,5694287,Positivity Data from Clinical Laboratories,04/28/2020,Percent Positivity,12.6,05/07/2020,28.0394250010993,22.0199204177256
247,Colorado,5694287,Positivity Data from Clinical Laboratories,04/28/2020,Three-day Moving Average of Percent Positivity,13.7,05/07/2020,28.0394250010993,22.0199204177256
248,Colorado,5694287,Positivity Data from Clinical Laboratories,04/28/2020,Total Tests per 100k People,53.1,05/07/2020,28.0394250010993,22.0199204177256
249,Colorado,5694287,Positivity Data from Clinical Laboratories,04/29/2020,Count of people tested by CDPHE lab,435,05/07/2020,28.0394250010993,22.0199204177256
250,Colorado,5694287,Positivity Data from Clinical Laboratories,04/29/2020,Count of people tested by non-CDPHE (commercial) lab,3059,05/07/2020,28.0394250010993,22.0199204177256
251,Colorado,5694287,Positivity Data from Clinical Laboratories,04/29/2020,Percent Positivity,21.6,05/07/2020,28.0394250010993,22.0199204177256
252,Colorado,5694287,Positivity Data from Clinical Laboratories,04/29/2020,Three-day Moving Average of Percent Positivity,16.2,05/07/2020,28.0394250010993,22.0199204177256
253,Colorado,5694287,Positivity Data from Clinical Laboratories,04/29/2020,Total Tests per 100k People,61.4,05/07/2020,28.0394250010993,22.0199204177256
254,Colorado,5694287,Positivity Data from Clinical Laboratories,04/30/2020,Count of people tested by CDPHE lab,736,05/07/2020,28.0394250010993,22.0199204177256
255,Colorado,5694287,Positivity Data from Clinical Laboratories,04/30/2020,Count of people tested by non-CDPHE (commercial) lab,2742,05/07/2020,28.0394250010993,22.0199204177256
256,Colorado,5694287,Positivity Data from Clinical Laboratories,04/30/2020,Percent Positivity,11.3,05/07/2020,28.0394250010993,22.0199204177256
257,Colorado,5694287,Positivity Data from Clinical Laboratories,04/30/2020,Three-day Moving Average of Percent Positivity,15.2,05/07/2020,28.0394250010993,22.0199204177256
258,Colorado,5694287,Positivity Data from Clinical Laboratories,04/30/2020,Total Tests per 100k People,61.1,05/07/2020,28.0394250010993,22.0199204177256
259,Colorado,5694287,Positivity Data from Clinical Laboratories,05/01/2020,Count of people tested by CDPHE lab,438,05/07/2020,28.0394250010993,22.0199204177256
260,Colorado,5694287,Positivity Data from Clinical Laboratories,05/01/2020,Count of people tested by non-CDPHE (commercial) lab,2941,05/07/2020,28.0394250010993,22.0199204177256
261,Colorado,5694287,Positivity Data from Clinical Laboratories,05/01/2020,Percent Positivity,12.4,05/07/2020,28.0394250010993,22.0199204177256
262,Colorado,5694287,Positivity Data from Clinical Laboratories,05/01/2020,Three-day Moving Average of Percent Positivity,15.1,05/07/2020,28.0394250010993,22.0199204177256
263,Colorado,5694287,Positivity Data from Clinical Laboratories,05/01/2020,Total Tests per 100k People,59.3,05/07/2020,28.0394250010993,22.0199204177256
264,Colorado,5694287,Positivity Data from Clinical Laboratories,05/02/2020,Count of people tested by CDPHE lab,612,05/07/2020,28.0394250010993,22.0199204177256
265,Colorado,5694287,Positivity Data from Clinical Laboratories,05/02/2020,Count of people tested by non-CDPHE (commercial) lab,2960,05/07/2020,28.0394250010993,22.0199204177256
266,Colorado,5694287,Positivity Data from Clinical Laboratories,05/02/2020,Percent Positivity,10.8,05/07/2020,28.0394250010993,22.0199204177256
267,Colorado,5694287,Positivity Data from Clinical Laboratories,05/02/2020,Three-day Moving Average of Percent Positivity,11.5,05/07/2020,28.0394250010993,22.0199204177256
268,Colorado,5694287,Positivity Data from Clinical Laboratories,05/02/2020,Total Tests per 100k People,62.7,05/07/2020,28.0394250010993,22.0199204177256
269,Colorado,5694287,Positivity Data from Clinical Laboratories,05/03/2020,Count of people tested by CDPHE lab,313,05/07/2020,28.0394250010993,22.0199204177256
270,Colorado,5694287,Positivity Data from Clinical Laboratories,05/03/2020,Count of people tested by non-CDPHE (commercial) lab,1883,05/07/2020,28.0394250010993,22.0199204177256
271,Colorado,5694287,Positivity Data from Clinical Laboratories,05/03/2020,Percent Positivity,9.7,05/07/2020,28.0394250010993,22.0199204177256
272,Colorado,5694287,Positivity Data from Clinical Laboratories,05/03/2020,Three-day Moving Average of Percent Positivity,10.9,05/07/2020,28.0394250010993,22.0199204177256
273,Colorado,5694287,Positivity Data from Clinical Laboratories,05/03/2020,Total Tests per 100k People,38.6,05/07/2020,28.0394250010993,22.0199204177256
274,Colorado,5694287,Positivity Data from Clinical Laboratories,05/04/2020,Count of people tested by CDPHE lab,123,05/07/2020,28.0394250010993,22.0199204177256
275,Colorado,5694287,Positivity Data from Clinical Laboratories,05/04/2020,Count of people tested by non-CDPHE (commercial) lab,2966,05/07/2020,28.0394250010993,22.0199204177256
276,Colorado,5694287,Positivity Data from Clinical Laboratories,05/04/2020,Percent Positivity,10.6,05/07/2020,28.0394250010993,22.0199204177256
277,Colorado,5694287,Positivity Data from Clinical Laboratories,05/04/2020,Three-day Moving Average of Percent Positivity,10.3,05/07/2020,28.0394250010993,22.0199204177256
278,Colorado,5694287,Positivity Data from Clinical Laboratories,05/04/2020,Total Tests per 100k People,54.3,05/07/2020,28.0394250010993,22.0199204177256
279,Colorado,5694287,Positivity Data from Clinical Laboratories,05/05/2020,Count of people tested by CDPHE lab,319,05/07/2020,28.0394250010993,22.0199204177256
280,Colorado,5694287,Positivity Data from Clinical Laboratories,05/05/2020,Count of people tested by non-CDPHE (commercial) lab,2930,05/07/2020,28.0394250010993,22.0199204177256
281,Colorado,5694287,Positivity Data from Clinical Laboratories,05/05/2020,Percent Positivity,9.6,05/07/2020,28.0394250010993,22.0199204177256
282,Colorado,5694287,Positivity Data from Clinical Laboratories,05/05/2020,Three-day Moving Average of Percent Positivity,9.9,05/07/2020,28.0394250010993,22.0199204177256
283,Colorado,5694287,Positivity Data from Clinical Laboratories,05/05/2020,Total Tests per 100k People,57.1,05/07/2020,28.0394250010993,22.0199204177256
284,Colorado,5694287,Positivity Data from Clinical Laboratories,05/06/2020,Count of people tested by CDPHE lab,684,05/07/2020,28.0394250010993,22.0199204177256
285,Colorado,5694287,Positivity Data from Clinical Laboratories,05/06/2020,Count of people tested by non-CDPHE (commercial) lab,2742,05/07/2020,28.0394250010993,22.0199204177256
286,Colorado,5694287,Positivity Data from Clinical Laboratories,05/06/2020,Percent Positivity,11.5,05/07/2020,28.0394250010993,22.0199204177256
287,Colorado,5694287,Positivity Data from Clinical Laboratories,05/06/2020,Three-day Moving Average of Percent Positivity,10.5,05/07/2020,28.0394250010993,22.0199204177256
288,Colorado,5694287,Positivity Data from Clinical Laboratories,05/06/2020,Total Tests per 100k People,60.2,05/07/2020,28.0394250010993,22.0199204177256
289,Colorado,5694287,Daily Serology Data From Clinical Laboratories,04/20/2020,Number of negative tests,1,05/07/2020,28.0394250010993,22.0199204177256
290,Colorado,5694287,Daily Serology Data From Clinical Laboratories,04/20/2020,Number of positive tests,0,05/07/2020,28.0394250010993,22.0199204177256
291,Colorado,5694287,Daily Serology Data From Clinical Laboratories,04/21/2020,Number of negative tests,38,05/07/2020,28.0394250010993,22.0199204177256
292,Colorado,5694287,Daily Serology Data From Clinical Laboratories,04/21/2020,Number of positive tests,0,05/07/2020,28.0394250010993,22.0199204177256
293,Colorado,5694287,Daily Serology Data From Clinical Laboratories,04/22/2020,Number of negative tests,22,05/07/2020,28.0394250010993,22.0199204177256
294,Colorado,5694287,Daily Serology Data From Clinical Laboratories,04/22/2020,Number of positive tests,10,05/07/2020,28.0394250010993,22.0199204177256
295,Colorado,5694287,Daily Serology Data From Clinical Laboratories,04/23/2020,Number of negative tests,114,05/07/2020,28.0394250010993,22.0199204177256
296,Colorado,5694287,Daily Serology Data From Clinical Laboratories,04/23/2020,Number of positive tests,28,05/07/2020,28.0394250010993,22.0199204177256
297,Colorado,5694287,Daily Serology Data From Clinical Laboratories,04/24/2020,Number of negative tests,396,05/07/2020,28.0394250010993,22.0199204177256
298,Colorado,5694287,Daily Serology Data From Clinical Laboratories,04/24/2020,Number of positive tests,46,05/07/2020,28.0394250010993,22.0199204177256
299,Colorado,5694287,Daily Serology Data From Clinical Laboratories,04/25/2020,Number of negative tests,612,05/07/2020,28.0394250010993,22.0199204177256
300,Colorado,5694287,Daily Serology Data From Clinical Laboratories,04/25/2020,Number of positive tests,57,05/07/2020,28.0394250010993,22.0199204177256
301,Colorado,5694287,Daily Serology Data From Clinical Laboratories,04/26/2020,Number of negative tests,722,05/07/2020,28.0394250010993,22.0199204177256
302,Colorado,5694287,Daily Serology Data From Clinical Laboratories,04/26/2020,Number of positive tests,56,05/07/2020,28.0394250010993,22.0199204177256
303,Colorado,5694287,Daily Serology Data From Clinical Laboratories,04/27/2020,Number of negative tests,187,05/07/2020,28.0394250010993,22.0199204177256
304,Colorado,5694287,Daily Serology Data From Clinical Laboratories,04/27/2020,Number of positive tests,33,05/07/2020,28.0394250010993,22.0199204177256
305,Colorado,5694287,Daily Serology Data From Clinical Laboratories,04/28/2020,Number of negative tests,597,05/07/2020,28.0394250010993,22.0199204177256
306,Colorado,5694287,Daily Serology Data From Clinical Laboratories,04/28/2020,Number of positive tests,75,05/07/2020,28.0394250010993,22.0199204177256
307,Colorado,5694287,Daily Serology Data From Clinical Laboratories,04/29/2020,Number of negative tests,1121,05/07/2020,28.0394250010993,22.0199204177256
308,Colorado,5694287,Daily Serology Data From Clinical Laboratories,04/29/2020,Number of positive tests,126,05/07/2020,28.0394250010993,22.0199204177256
309,Colorado,5694287,Daily Serology Data From Clinical Laboratories,04/30/2020,Number of negative tests,1453,05/07/2020,28.0394250010993,22.0199204177256
310,Colorado,5694287,Daily Serology Data From Clinical Laboratories,04/30/2020,Number of positive tests,143,05/07/2020,28.0394250010993,22.0199204177256
311,Colorado,5694287,Daily Serology Data From Clinical Laboratories,05/01/2020,Number of negative tests,1509,05/07/2020,28.0394250010993,22.0199204177256
312,Colorado,5694287,Daily Serology Data From Clinical Laboratories,05/01/2020,Number of positive tests,169,05/07/2020,28.0394250010993,22.0199204177256
313,Colorado,5694287,Daily Serology Data From Clinical Laboratories,05/02/2020,Number of negative tests,1672,05/07/2020,28.0394250010993,22.0199204177256
314,Colorado,5694287,Daily Serology Data From Clinical Laboratories,05/02/2020,Number of positive tests,140,05/07/2020,28.0394250010993,22.0199204177256
315,Colorado,5694287,Daily Serology Data From Clinical Laboratories,05/03/2020,Number of negative tests,481,05/07/2020,28.0394250010993,22.0199204177256
316,Colorado,5694287,Daily Serology Data From Clinical Laboratories,05/03/2020,Number of positive tests,55,05/07/2020,28.0394250010993,22.0199204177256
317,Colorado,5694287,Daily Serology Data From Clinical Laboratories,05/04/2020,Number of negative tests,1839,05/07/2020,28.0394250010993,22.0199204177256
318,Colorado,5694287,Daily Serology Data From Clinical Laboratories,05/04/2020,Number of positive tests,174,05/07/2020,28.0394250010993,22.0199204177256
319,Colorado,5694287,Daily Serology Data From Clinical Laboratories,05/05/2020,Number of negative tests,598,05/07/2020,28.0394250010993,22.0199204177256
320,Colorado,5694287,Daily Serology Data From Clinical Laboratories,05/05/2020,Number of positive tests,68,05/07/2020,28.0394250010993,22.0199204177256
321,Colorado,5694287,Daily Serology Data From Clinical Laboratories,05/06/2020,Number of negative tests,1306,05/07/2020,28.0394250010993,22.0199204177256
322,Colorado,5694287,Daily Serology Data From Clinical Laboratories,05/06/2020,Number of positive tests,182,05/07/2020,28.0394250010993,22.0199204177256
323,Note,,Positivity Data from Clinical Laboratories,,May not include all negative results.,,05/07/2020,,
324,Note,,Positivity Data from Clinical Laboratories,,Individuals with serology-positive tests are not included in daily case counts until they are confirmed to have had COVID-like symptoms.,,05/07/2020,,
325,Note,,Positivity Data from Clinical Laboratories,,Includes only tests from labs that participate in electronic lab reporting.,,05/07/2020,,
326,Note,,Daily Serology Data From Clinical Laboratories,,May not include all negative results.,,05/07/2020,,
