OBJECTID,Name,Pop,Desc_,Attr_Date,Metric,Value,Rep_Date,Shape__Area,Shape__Length
209,Colorado,5694287,Positivity Data from Clinical Laboratories,5/4/20,Count of people tested by CDPHE lab,121,5/5/20,28.039425,22.01992042
210,Colorado,5694287,Positivity Data from Clinical Laboratories,4/13/20,Count of people tested by CDPHE lab,124,5/5/20,28.039425,22.01992042
211,Colorado,5694287,Positivity Data from Clinical Laboratories,3/11/20,Count of people tested by CDPHE lab,125,5/5/20,28.039425,22.01992042
212,Colorado,5694287,Positivity Data from Clinical Laboratories,4/12/20,Count of people tested by CDPHE lab,131,5/5/20,28.039425,22.01992042
213,Colorado,5694287,Positivity Data from Clinical Laboratories,3/12/20,Count of people tested by CDPHE lab,135,5/5/20,28.039425,22.01992042
214,Colorado,5694287,Positivity Data from Clinical Laboratories,4/14/20,Count of people tested by CDPHE lab,141,5/5/20,28.039425,22.01992042
215,Colorado,5694287,Positivity Data from Clinical Laboratories,3/14/20,Count of people tested by CDPHE lab,147,5/5/20,28.039425,22.01992042
216,Colorado,5694287,Positivity Data from Clinical Laboratories,3/13/20,Count of people tested by CDPHE lab,151,5/5/20,28.039425,22.01992042
217,Colorado,5694287,Positivity Data from Clinical Laboratories,4/8/20,Count of people tested by CDPHE lab,155,5/5/20,28.039425,22.01992042
218,Colorado,5694287,Positivity Data from Clinical Laboratories,4/9/20,Count of people tested by CDPHE lab,156,5/5/20,28.039425,22.01992042
219,Colorado,5694287,Positivity Data from Clinical Laboratories,4/5/20,Count of people tested by CDPHE lab,186,5/5/20,28.039425,22.01992042
220,Colorado,5694287,Positivity Data from Clinical Laboratories,3/18/20,Count of people tested by non-CDPHE (commercial) lab,194,5/5/20,28.039425,22.01992042
221,Colorado,5694287,Positivity Data from Clinical Laboratories,4/16/20,Count of people tested by CDPHE lab,195,5/5/20,28.039425,22.01992042
222,Colorado,5694287,Positivity Data from Clinical Laboratories,4/17/20,Count of people tested by CDPHE lab,195,5/5/20,28.039425,22.01992042
223,Colorado,5694287,Positivity Data from Clinical Laboratories,4/3/20,Count of people tested by CDPHE lab,209,5/5/20,28.039425,22.01992042
224,Colorado,5694287,Positivity Data from Clinical Laboratories,3/28/20,Count of people tested by CDPHE lab,236,5/5/20,28.039425,22.01992042
225,Colorado,5694287,Positivity Data from Clinical Laboratories,3/15/20,Count of people tested by CDPHE lab,258,5/5/20,28.039425,22.01992042
226,Colorado,5694287,Positivity Data from Clinical Laboratories,4/4/20,Count of people tested by CDPHE lab,271,5/5/20,28.039425,22.01992042
227,Colorado,5694287,Positivity Data from Clinical Laboratories,4/15/20,Count of people tested by CDPHE lab,292,5/5/20,28.039425,22.01992042
228,Colorado,5694287,Positivity Data from Clinical Laboratories,3/19/20,Count of people tested by non-CDPHE (commercial) lab,307,5/5/20,28.039425,22.01992042
229,Colorado,5694287,Positivity Data from Clinical Laboratories,5/3/20,Count of people tested by CDPHE lab,312,5/5/20,28.039425,22.01992042
230,Colorado,5694287,Positivity Data from Clinical Laboratories,3/18/20,Count of people tested by CDPHE lab,332,5/5/20,28.039425,22.01992042
231,Colorado,5694287,Positivity Data from Clinical Laboratories,4/11/20,Count of people tested by CDPHE lab,337,5/5/20,28.039425,22.01992042
232,Colorado,5694287,Positivity Data from Clinical Laboratories,3/25/20,Count of people tested by CDPHE lab,345,5/5/20,28.039425,22.01992042
233,Colorado,5694287,Positivity Data from Clinical Laboratories,4/1/20,Count of people tested by CDPHE lab,345,5/5/20,28.039425,22.01992042
234,Colorado,5694287,Positivity Data from Clinical Laboratories,3/16/20,Count of people tested by CDPHE lab,356,5/5/20,28.039425,22.01992042
235,Colorado,5694287,Positivity Data from Clinical Laboratories,3/29/20,Count of people tested by CDPHE lab,368,5/5/20,28.039425,22.01992042
236,Colorado,5694287,Positivity Data from Clinical Laboratories,3/22/20,Count of people tested by CDPHE lab,370,5/5/20,28.039425,22.01992042
237,Colorado,5694287,Positivity Data from Clinical Laboratories,4/2/20,Count of people tested by CDPHE lab,377,5/5/20,28.039425,22.01992042
238,Colorado,5694287,Positivity Data from Clinical Laboratories,3/31/20,Count of people tested by CDPHE lab,392,5/5/20,28.039425,22.01992042
239,Colorado,5694287,Positivity Data from Clinical Laboratories,4/19/20,Count of people tested by CDPHE lab,395,5/5/20,28.039425,22.01992042
240,Colorado,5694287,Positivity Data from Clinical Laboratories,3/30/20,Count of people tested by CDPHE lab,408,5/5/20,28.039425,22.01992042
241,Colorado,5694287,Positivity Data from Clinical Laboratories,4/22/20,Count of people tested by CDPHE lab,424,5/5/20,28.039425,22.01992042
242,Colorado,5694287,Positivity Data from Clinical Laboratories,4/20/20,Count of people tested by CDPHE lab,426,5/5/20,28.039425,22.01992042
243,Colorado,5694287,Positivity Data from Clinical Laboratories,4/29/20,Count of people tested by CDPHE lab,433,5/5/20,28.039425,22.01992042
244,Colorado,5694287,Positivity Data from Clinical Laboratories,5/1/20,Count of people tested by CDPHE lab,437,5/5/20,28.039425,22.01992042
245,Colorado,5694287,Positivity Data from Clinical Laboratories,4/21/20,Count of people tested by CDPHE lab,451,5/5/20,28.039425,22.01992042
246,Colorado,5694287,Positivity Data from Clinical Laboratories,3/26/20,Count of people tested by CDPHE lab,455,5/5/20,28.039425,22.01992042
247,Colorado,5694287,Positivity Data from Clinical Laboratories,3/20/20,Count of people tested by CDPHE lab,456,5/5/20,28.039425,22.01992042
248,Colorado,5694287,Positivity Data from Clinical Laboratories,4/28/20,Count of people tested by CDPHE lab,458,5/5/20,28.039425,22.01992042
249,Colorado,5694287,Positivity Data from Clinical Laboratories,3/23/20,Count of people tested by non-CDPHE (commercial) lab,478,5/5/20,28.039425,22.01992042
250,Colorado,5694287,Positivity Data from Clinical Laboratories,4/18/20,Count of people tested by CDPHE lab,488,5/5/20,28.039425,22.01992042
251,Colorado,5694287,Positivity Data from Clinical Laboratories,3/20/20,Count of people tested by non-CDPHE (commercial) lab,507,5/5/20,28.039425,22.01992042
252,Colorado,5694287,Positivity Data from Clinical Laboratories,3/24/20,Count of people tested by non-CDPHE (commercial) lab,512,5/5/20,28.039425,22.01992042
253,Colorado,5694287,Positivity Data from Clinical Laboratories,3/19/20,Count of people tested by CDPHE lab,531,5/5/20,28.039425,22.01992042
254,Colorado,5694287,Positivity Data from Clinical Laboratories,4/26/20,Count of people tested by CDPHE lab,568,5/5/20,28.039425,22.01992042
255,Colorado,5694287,Positivity Data from Clinical Laboratories,3/22/20,Count of people tested by non-CDPHE (commercial) lab,574,5/5/20,28.039425,22.01992042
256,Colorado,5694287,Positivity Data from Clinical Laboratories,3/27/20,Count of people tested by CDPHE lab,597,5/5/20,28.039425,22.01992042
257,Colorado,5694287,Positivity Data from Clinical Laboratories,3/21/20,Count of people tested by non-CDPHE (commercial) lab,599,5/5/20,28.039425,22.01992042
258,Colorado,5694287,Positivity Data from Clinical Laboratories,5/2/20,Count of people tested by CDPHE lab,609,5/5/20,28.039425,22.01992042
259,Colorado,5694287,Positivity Data from Clinical Laboratories,4/24/20,Count of people tested by CDPHE lab,610,5/5/20,28.039425,22.01992042
260,Colorado,5694287,Positivity Data from Clinical Laboratories,3/17/20,Count of people tested by CDPHE lab,650,5/5/20,28.039425,22.01992042
261,Colorado,5694287,Positivity Data from Clinical Laboratories,3/24/20,Count of people tested by CDPHE lab,651,5/5/20,28.039425,22.01992042
262,Colorado,5694287,Positivity Data from Clinical Laboratories,4/23/20,Count of people tested by CDPHE lab,675,5/5/20,28.039425,22.01992042
263,Colorado,5694287,Positivity Data from Clinical Laboratories,4/25/20,Count of people tested by CDPHE lab,701,5/5/20,28.039425,22.01992042
264,Colorado,5694287,Positivity Data from Clinical Laboratories,4/30/20,Count of people tested by CDPHE lab,734,5/5/20,28.039425,22.01992042
265,Colorado,5694287,Positivity Data from Clinical Laboratories,4/27/20,Count of people tested by CDPHE lab,770,5/5/20,28.039425,22.01992042
266,Colorado,5694287,Positivity Data from Clinical Laboratories,3/23/20,Count of people tested by CDPHE lab,828,5/5/20,28.039425,22.01992042
267,Colorado,5694287,Positivity Data from Clinical Laboratories,3/21/20,Count of people tested by CDPHE lab,883,5/5/20,28.039425,22.01992042
268,Colorado,5694287,Positivity Data from Clinical Laboratories,4/13/20,Count of people tested by non-CDPHE (commercial) lab,947,5/5/20,28.039425,22.01992042
269,Colorado,5694287,Positivity Data from Clinical Laboratories,4/14/20,Count of people tested by non-CDPHE (commercial) lab,1057,5/5/20,28.039425,22.01992042
270,Colorado,5694287,Positivity Data from Clinical Laboratories,4/20/20,Count of people tested by non-CDPHE (commercial) lab,1109,5/5/20,28.039425,22.01992042
271,Colorado,5694287,Positivity Data from Clinical Laboratories,4/7/20,Count of people tested by non-CDPHE (commercial) lab,1191,5/5/20,28.039425,22.01992042
272,Colorado,5694287,Positivity Data from Clinical Laboratories,4/19/20,Count of people tested by non-CDPHE (commercial) lab,1207,5/5/20,28.039425,22.01992042
273,Colorado,5694287,Positivity Data from Clinical Laboratories,4/15/20,Count of people tested by non-CDPHE (commercial) lab,1216,5/5/20,28.039425,22.01992042
274,Colorado,5694287,Positivity Data from Clinical Laboratories,3/28/20,Count of people tested by non-CDPHE (commercial) lab,1260,5/5/20,28.039425,22.01992042
275,Colorado,5694287,Positivity Data from Clinical Laboratories,4/1/20,Count of people tested by non-CDPHE (commercial) lab,1299,5/5/20,28.039425,22.01992042
276,Colorado,5694287,Positivity Data from Clinical Laboratories,4/5/20,Count of people tested by non-CDPHE (commercial) lab,1324,5/5/20,28.039425,22.01992042
277,Colorado,5694287,Positivity Data from Clinical Laboratories,3/26/20,Count of people tested by non-CDPHE (commercial) lab,1335,5/5/20,28.039425,22.01992042
278,Colorado,5694287,Positivity Data from Clinical Laboratories,3/27/20,Count of people tested by non-CDPHE (commercial) lab,1347,5/5/20,28.039425,22.01992042
279,Colorado,5694287,Positivity Data from Clinical Laboratories,3/29/20,Count of people tested by non-CDPHE (commercial) lab,1389,5/5/20,28.039425,22.01992042
280,Colorado,5694287,Positivity Data from Clinical Laboratories,3/30/20,Count of people tested by non-CDPHE (commercial) lab,1446,5/5/20,28.039425,22.01992042
281,Colorado,5694287,Positivity Data from Clinical Laboratories,4/2/20,Count of people tested by non-CDPHE (commercial) lab,1451,5/5/20,28.039425,22.01992042
282,Colorado,5694287,Positivity Data from Clinical Laboratories,4/18/20,Count of people tested by non-CDPHE (commercial) lab,1464,5/5/20,28.039425,22.01992042
283,Colorado,5694287,Positivity Data from Clinical Laboratories,4/17/20,Count of people tested by non-CDPHE (commercial) lab,1523,5/5/20,28.039425,22.01992042
284,Colorado,5694287,Positivity Data from Clinical Laboratories,3/25/20,Count of people tested by non-CDPHE (commercial) lab,1536,5/5/20,28.039425,22.01992042
285,Colorado,5694287,Positivity Data from Clinical Laboratories,4/9/20,Count of people tested by non-CDPHE (commercial) lab,1541,5/5/20,28.039425,22.01992042
286,Colorado,5694287,Positivity Data from Clinical Laboratories,4/16/20,Count of people tested by non-CDPHE (commercial) lab,1547,5/5/20,28.039425,22.01992042
287,Colorado,5694287,Positivity Data from Clinical Laboratories,4/22/20,Count of people tested by non-CDPHE (commercial) lab,1565,5/5/20,28.039425,22.01992042
288,Colorado,5694287,Positivity Data from Clinical Laboratories,3/31/20,Count of people tested by non-CDPHE (commercial) lab,1590,5/5/20,28.039425,22.01992042
289,Colorado,5694287,Positivity Data from Clinical Laboratories,4/12/20,Count of people tested by non-CDPHE (commercial) lab,1664,5/5/20,28.039425,22.01992042
290,Colorado,5694287,Positivity Data from Clinical Laboratories,4/21/20,Count of people tested by non-CDPHE (commercial) lab,1729,5/5/20,28.039425,22.01992042
291,Colorado,5694287,Positivity Data from Clinical Laboratories,4/6/20,Count of people tested by non-CDPHE (commercial) lab,1749,5/5/20,28.039425,22.01992042
292,Colorado,5694287,Positivity Data from Clinical Laboratories,5/3/20,Count of people tested by non-CDPHE (commercial) lab,1853,5/5/20,28.039425,22.01992042
293,Colorado,5694287,Positivity Data from Clinical Laboratories,4/3/20,Count of people tested by non-CDPHE (commercial) lab,1875,5/5/20,28.039425,22.01992042
294,Colorado,5694287,Positivity Data from Clinical Laboratories,4/4/20,Count of people tested by non-CDPHE (commercial) lab,2016,5/5/20,28.039425,22.01992042
295,Colorado,5694287,Positivity Data from Clinical Laboratories,4/8/20,Count of people tested by non-CDPHE (commercial) lab,2060,5/5/20,28.039425,22.01992042
296,Colorado,5694287,Positivity Data from Clinical Laboratories,4/27/20,Count of people tested by non-CDPHE (commercial) lab,2133,5/5/20,28.039425,22.01992042
297,Colorado,5694287,Positivity Data from Clinical Laboratories,4/26/20,Count of people tested by non-CDPHE (commercial) lab,2169,5/5/20,28.039425,22.01992042
298,Colorado,5694287,Positivity Data from Clinical Laboratories,4/11/20,Count of people tested by non-CDPHE (commercial) lab,2343,5/5/20,28.039425,22.01992042
299,Colorado,5694287,Positivity Data from Clinical Laboratories,4/10/20,Count of people tested by non-CDPHE (commercial) lab,2426,5/5/20,28.039425,22.01992042
300,Colorado,5694287,Positivity Data from Clinical Laboratories,4/25/20,Count of people tested by non-CDPHE (commercial) lab,2523,5/5/20,28.039425,22.01992042
301,Colorado,5694287,Positivity Data from Clinical Laboratories,4/28/20,Count of people tested by non-CDPHE (commercial) lab,2542,5/5/20,28.039425,22.01992042
302,Colorado,5694287,Positivity Data from Clinical Laboratories,4/24/20,Count of people tested by non-CDPHE (commercial) lab,2565,5/5/20,28.039425,22.01992042
303,Colorado,5694287,Positivity Data from Clinical Laboratories,4/30/20,Count of people tested by non-CDPHE (commercial) lab,2708,5/5/20,28.039425,22.01992042
304,Colorado,5694287,Positivity Data from Clinical Laboratories,5/2/20,Count of people tested by non-CDPHE (commercial) lab,2898,5/5/20,28.039425,22.01992042
305,Colorado,5694287,Positivity Data from Clinical Laboratories,5/1/20,Count of people tested by non-CDPHE (commercial) lab,2907,5/5/20,28.039425,22.01992042
306,Colorado,5694287,Positivity Data from Clinical Laboratories,5/4/20,Count of people tested by non-CDPHE (commercial) lab,2959,5/5/20,28.039425,22.01992042
307,Colorado,5694287,Positivity Data from Clinical Laboratories,4/29/20,Count of people tested by non-CDPHE (commercial) lab,3031,5/5/20,28.039425,22.01992042
308,Colorado,5694287,Positivity Data from Clinical Laboratories,4/23/20,Count of people tested by non-CDPHE (commercial) lab,4629,5/5/20,28.039425,22.01992042
309,Note,,Daily Serology Data From Clinical Laboratories,,May not include all negative results.,,5/5/20,,
310,Note,,Positivity Data from Clinical Laboratories,,May not include all negative results.,,5/5/20,,
311,Note,,Positivity Data from Clinical Laboratories,,Individuals with serology-positive tests are not included in daily case counts until they are confirmed to have had COVID-like symptoms.,,5/5/20,,
312,Note,,Positivity Data from Clinical Laboratories,,Includes only tests from labs that participate in electronic lab reporting.,,5/5/20,,
